candidate,office,district,party,county,precinct,votes
,Registered Voters,,DEM,Coos,Precinct 01,449
,Ballots Cast,,DEM,Coos,Precinct 01,2196
Daniel R Arcangel,U.S. House,4,DEM,Coos,Precinct 01,42
Peter A DeFazio,U.S. House,4,DEM,Coos,Precinct 01,171
Write Ins,U.S. House,4,DEM,Coos,Precinct 01,4
Overvotes,U.S. House,4,DEM,Coos,Precinct 01,0
Undervotes,U.S. House,4,DEM,Coos,Precinct 01,5
Ed Jones,Governor,,DEM,Coos,Precinct 01,49
Kate Brown,Governor,,DEM,Coos,Precinct 01,113
Candace Neville,Governor,,DEM,Coos,Precinct 01,36
Write Ins,Governor,,DEM,Coos,Precinct 01,10
Overvotes,Governor,,DEM,Coos,Precinct 01,0
Undervotes,Governor,,DEM,Coos,Precinct 01,11
Shannon M Souza,State House,1,DEM,Coos,Precinct 01,
Write Ins,State House,1,DEM,Coos,Precinct 01,
Overvotes,State House,1,DEM,Coos,Precinct 01,
Undervotes,State House,1,DEM,Coos,Precinct 01,
,Registered Voters,,IND,Coos,Precinct 01,117
,Ballots Cast,,IND,Coos,Precinct 01,40
Write Ins,U.S. House,4,IND,Coos,Precinct 01,16
Overvotes,U.S. House,4,IND,Coos,Precinct 01,0
Undervotes,U.S. House,4,IND,Coos,Precinct 01,24
Dan (Mr P) Pistoresi,Governor,,IND,Coos,Precinct 01,3
Skye J Allen,Governor,,IND,Coos,Precinct 01,4
Patrick Starnes,Governor,,IND,Coos,Precinct 01,11
Write Ins,Governor,,IND,Coos,Precinct 01,16
Overvotes,Governor,,IND,Coos,Precinct 01,0
Undervotes,Governor,,IND,Coos,Precinct 01,6
Write Ins,State House,1,IND,Coos,Precinct 01,
Overvotes,State House,1,IND,Coos,Precinct 01,
Undervotes,State House,1,IND,Coos,Precinct 01,
,Registered Voters,,REP,Coos,Precinct 01,560
,Ballots Cast,,REP,Coos,Precinct 01,305
Michael Polen,U.S. House,4,REP,Coos,Precinct 01,20
Jo Rae Perkins,U.S. House,4,REP,Coos,Precinct 01,64
Court Boice,U.S. House,4,REP,Coos,Precinct 01,66
Stefan G Strek,U.S. House,4,REP,Coos,Precinct 01,13
Arthur B Robinson,U.S. House,4,REP,Coos,Precinct 01,114
Write Ins,U.S. House,4,REP,Coos,Precinct 01,3
Overvotes,U.S. House,4,REP,Coos,Precinct 01,0
Undervotes,U.S. House,4,REP,Coos,Precinct 01,25
Knute Buehler,Governor,,REP,Coos,Precinct 01,116
Keenen W Bohach,Governor,,REP,Coos,Precinct 01,0
Greg C Wooldridge,Governor,,REP,Coos,Precinct 01,46
Jonathan I Edwards III,Governor,,REP,Coos,Precinct 01,0
David W Stauffer,Governor,,REP,Coos,Precinct 01,2
Jeff Smith,Governor,,REP,Coos,Precinct 01,4
Jack W Tacy ,Governor,,REP,Coos,Precinct 01,0
Brett Hyland,Governor,,REP,Coos,Precinct 01,2
Bruce Cuff,Governor,,REP,Coos,Precinct 01,6
Sam Carpenter,Governor,,REP,Coos,Precinct 01,124
Write Ins,Governor,,REP,Coos,Precinct 01,0
Overvotes,Governor,,REP,Coos,Precinct 01,0
Undervotes,Governor,,REP,Coos,Precinct 01,5
David Brock Smith,State House,1,REP,Coos,Precinct 01,
Write Ins,State House,1,REP,Coos,Precinct 01,
Overvotes,State House,1,REP,Coos,Precinct 01,
Undervotes,State House,1,REP,Coos,Precinct 01,
,Registered Voters,,DEM,Coos,Precinct 02,864
,Ballots Cast,,DEM,Coos,Precinct 02,486
Daniel R Arcangel,U.S. House,4,DEM,Coos,Precinct 02,62
Peter A DeFazio,U.S. House,4,DEM,Coos,Precinct 02,406
Write Ins,U.S. House,4,DEM,Coos,Precinct 02,9
Overvotes,U.S. House,4,DEM,Coos,Precinct 02,0
Undervotes,U.S. House,4,DEM,Coos,Precinct 02,10
Ed Jones,Governor,,DEM,Coos,Precinct 02,101
Kate Brown,Governor,,DEM,Coos,Precinct 02,284
Candace Neville,Governor,,DEM,Coos,Precinct 02,52
Write Ins,Governor,,DEM,Coos,Precinct 02,22
Overvotes,Governor,,DEM,Coos,Precinct 02,0
Undervotes,Governor,,DEM,Coos,Precinct 02,27
Shannon M Souza,State House,1,DEM,Coos,Precinct 02,
Write Ins,State House,1,DEM,Coos,Precinct 02,
Overvotes,State House,1,DEM,Coos,Precinct 02,
Undervotes,State House,1,DEM,Coos,Precinct 02,
,Registered Voters,,IND,Coos,Precinct 02,124
,Ballots Cast,,IND,Coos,Precinct 02,49
Write Ins,U.S. House,4,IND,Coos,Precinct 02,22
Overvotes,U.S. House,4,IND,Coos,Precinct 02,0
