candidate,office,district,party,county,precinct,votes
Daniel R Arcangel,U.S. House,4,DEM,Douglas,Precinct 01,20
Peter A DeFazio,U.S. House,4,DEM,Douglas,Precinct 01,136
Write In,U.S. House,4,DEM,Douglas,Precinct 01,4
Michael Polen,U.S. House,4,REP,Douglas,Precinct 01,19
Jo Rae Perkins,U.S. House,4,REP,Douglas,Precinct 01,24
Court Boice,U.S. House,4,REP,Douglas,Precinct 01,59
Stefan G Strek,U.S. House,4,REP,Douglas,Precinct 01,8
Arthur B Robinson,U.S. House,4,REP,Douglas,Precinct 01,84
Write In,U.S. House,4,REP,Douglas,Precinct 01,1
Write In,U.S. House,4,IND,Douglas,Precinct 01,14
Ed Jones,Governor,,DEM,Douglas,Precinct 01,37
Kate Brown,Governor,,DEM,Douglas,Precinct 01,88
Candace Neville,Governor,,DEM,Douglas,Precinct 01,18
Write-Ins,Governor,,DEM,Douglas,Precinct 01,11
Dan (Mr. P) Pistoresi,Governor,,IND,Douglas,Precinct 01,1
Skye J Allen,Governor,,IND,Douglas,Precinct 01,1
Patrick Starnes,Governor,,IND,Douglas,Precinct 01,7
Write In,Governor,,IND,Douglas,Precinct 01,16
Knute Buehler,Governor,,REP,Douglas,Precinct 01,96
Keenen W Bohach,Governor,,REP,Douglas,Precinct 01,1
Greg C Wooldridge,Governor,,REP,Douglas,Precinct 01,30
Jonathan I Edwards III,Governor,,REP,Douglas,Precinct 01,0
David W Stauffer,Governor,,REP,Douglas,Precinct 01,1
Jeff Smith,Governor,,REP,Douglas,Precinct 01,3
Jack W Tacy,Governor,,REP,Douglas,Precinct 01,0
Brett Hyland,Governor,,REP,Douglas,Precinct 01,0
Bruce Cuff,Governor,,REP,Douglas,Precinct 01,1
Sam Carpenter,Governor,,REP,Douglas,Precinct 01,71
Write In,Governor,,REP,Douglas,Precinct 01,1
Floyd Prozanski,State Senate,4,DEM,Douglas,Precinct 01,
Write In,State Senate,4,DEM,Douglas,Precinct 01,
Write In,State Senate,4,IND,Douglas,Precinct 01,
Scott Rohter,State Senate,4,REP,Douglas,Precinct 01,
Write In,State Senate,4,REP,Douglas,Precinct 01,
Shannon M Souza,State House,1,DEM,Douglas,Precinct 01,
Write In,State House,1,DEM,Douglas,Precinct 01,
Write In,State House,1,IND,Douglas,Precinct 01,
David Brock Smith,State House,1,REP,Douglas,Precinct 01,
Write In,State House,1,REP,Douglas,Precinct 01,
Megan Salter,State House,2,DEM,Douglas,Precinct 01,
Write In,State House,2,DEM,Douglas,Precinct 01,
Write In,State House,2,IND,Douglas,Precinct 01,
Gary Leif,State House,2,REP,Douglas,Precinct 01,
Dallas L Heard,State House,2,REP,Douglas,Precinct 01,
Write In,State House,2,REP,Douglas,Precinct 01,
Christy Inskip,State House,7,DEM,Douglas,Precinct 01,
Write In,State House,7,DEM,Douglas,Precinct 01,
Write In,State House,7,IND,Douglas,Precinct 01,
Cedric Hayden,State House,7,REP,Douglas,Precinct 01,
Write In,State House,7,REP,Douglas,Precinct 01,
Mark Daily,State House,9,DEM,Douglas,Precinct 01,27
Caddy McKeown,State House,9,DEM,Douglas,Precinct 01,114
Write In,State House,9,DEM,Douglas,Precinct 01,0
Write In,State House,9,IND,Douglas,Precinct 01,11
Teri Grier,State House,9,REP,Douglas,Precinct 01,159
Write In,State House,9,REP,Douglas,Precinct 01,3
Lou Ogden,Commissioner of the Bureau of Labor and Industries,,,Douglas,Precinct 01,158
Val Hoyle,Commissioner of the Bureau of Labor and Industries,,,Douglas,Precinct 01,145
Jack Howard,Commissioner of the Bureau of Labor and Industries,,,Douglas,Precinct 01,68
Write In,Commissioner of the Bureau of Labor and Industries,,,Douglas,Precinct 01,0
Daniel R Arcangel,U.S. House,4,DEM,Douglas,Precinct 02,11
Peter A DeFazio,U.S. House,4,DEM,Douglas,Precinct 02,74
Write In,U.S. House,4,DEM,Douglas,Precinct 02,1
Michael Polen,U.S. House,4,REP,Douglas,Precinct 02,15
Jo Rae Perkins,U.S. House,4,REP,Douglas,Precinct 02,23
Court Boice,U.S. House,4,REP,Douglas,Precinct 02,50
Stefan G Strek,U.S. House,4,REP,Douglas,Precinct 02,6
Arthur B Robinson,U.S. House,4,REP,Douglas,Precinct 02,60
Write In,U.S. House,4,REP,Douglas,Precinct 02,1
Write In,U.S. House,4,IND,Douglas,Precinct 02,5
Ed Jones,Governor,,DEM,Douglas,Precinct 02,18
Kate Brown,Governor,,DEM,Douglas,Precinct 02,54
Candace Neville,Governor,,DEM,Douglas,Precinct 02,8
Write-Ins,Governor,,DEM,Douglas,Precinct 02,4
Dan (Mr. P) Pistoresi,Governor,,IND,Douglas,Precinct 02,1
Skye J Allen,Governor,,IND,Douglas,Precinct 02,1
Patrick Starnes,Governor,,IND,Douglas,Precinct 02,1
Write In,Governor,,IND,Douglas,Precinct 02,8
Knute Buehler,Governor,,REP,Douglas,Precinct 02,74
Keenen W Bohach,Governor,,REP,Douglas,Precinct 02,2
Greg C Wooldridge,Governor,,REP,Douglas,Precinct 02,24
Jonathan I Edwards III,Governor,,REP,Douglas,Precinct 02,1
David W Stauffer,Governor,,REP,Douglas,Precinct 02,0
Jeff Smith,Governor,,REP,Douglas,Precinct 02,5
Jack W Tacy,Governor,,REP,Douglas,Precinct 02,1
Brett Hyland,Governor,,REP,Douglas,Precinct 02,1
Bruce Cuff,Governor,,REP,Douglas,Precinct 02,2
Sam Carpenter,Governor,,REP,Douglas,Precinct 02,49
Write In,Governor,,REP,Douglas,Precinct 02,0
Floyd Prozanski,State Senate,4,DEM,Douglas,Precinct 02,62
Write In,State Senate,4,DEM,Douglas,Precinct 02,1
Write In,State Senate,4,IND,Douglas,Precinct 02,5
Scott Rohter,State Senate,4,REP,Douglas,Precinct 02,104
Write In,State Senate,4,REP,Douglas,Precinct 02,2
Shannon M Souza,State House,1,DEM,Douglas,Precinct 02,
Write In,State House,1,DEM,Douglas,Precinct 02,
Write In,State House,1,IND,Douglas,Precinct 02,
David Brock Smith,State House,1,REP,Douglas,Precinct 02,
Write In,State House,1,REP,Douglas,Precinct 02,
Megan Salter,State House,2,DEM,Douglas,Precinct 02,
Write In,State House,2,DEM,Douglas,Precinct 02,
Write In,State House,2,IND,Douglas,Precinct 02,
Gary Leif,State House,2,REP,Douglas,Precinct 02,
Dallas L Heard,State House,2,REP,Douglas,Precinct 02,
Write In,State House,2,REP,Douglas,Precinct 02,
Christy Inskip,State House,7,DEM,Douglas,Precinct 02,57
Write In,State House,7,DEM,Douglas,Precinct 02,2
Write In,State House,7,IND,Douglas,Precinct 02,2
Cedric Hayden,State House,7,REP,Douglas,Precinct 02,123
Write In,State House,7,REP,Douglas,Precinct 02,1
Mark Daily,State House,9,DEM,Douglas,Precinct 02,
Caddy McKeown,State House,9,DEM,Douglas,Precinct 02,
Write In,State House,9,DEM,Douglas,Precinct 02,
Write In,State House,9,IND,Douglas,Precinct 02,
Teri Grier,State House,9,REP,Douglas,Precinct 02,
Write In,State House,9,REP,Douglas,Precinct 02,
Lou Ogden,Commissioner of the Bureau of Labor and Industries,,,Douglas,Precinct 02,112
Val Hoyle,Commissioner of the Bureau of Labor and Industries,,,Douglas,Precinct 02,90
Jack Howard,Commissioner of the Bureau of Labor and Industries,,,Douglas,Precinct 02,50
Write In,Commissioner of the Bureau of Labor and Industries,,,Douglas,Precinct 02,3
Daniel R Arcangel,U.S. House,4,DEM,Douglas,Precinct 03,52
Peter A DeFazio,U.S. House,4,DEM,Douglas,Precinct 03,382
Write In,U.S. House,4,DEM,Douglas,Precinct 03,3
Michael Polen,U.S. House,4,REP,Douglas,Precinct 03,30
Jo Rae Perkins,U.S. House,4,REP,Douglas,Precinct 03,82
Court Boice,U.S. House,4,REP,Douglas,Precinct 03,134
Stefan G Strek,U.S. House,4,REP,Douglas,Precinct 03,14
Arthur B Robinson,U.S. House,4,REP,Douglas,Precinct 03,197
Write In,U.S. House,4,REP,Douglas,Precinct 03,3
Write In,U.S. House,4,IND,Douglas,Precinct 03,34
Ed Jones,Governor,,DEM,Douglas,Precinct 03,89
Kate Brown,Governor,,DEM,Douglas,Precinct 03,262
Candace Neville,Governor,,DEM,Douglas,Precinct 03,55
Write-Ins,Governor,,DEM,Douglas,Precinct 03,14
Dan (Mr. P) Pistoresi,Governor,,IND,Douglas,Precinct 03,3
Skye J Allen,Governor,,IND,Douglas,Precinct 03,2
Patrick Starnes,Governor,,IND,Douglas,Precinct 03,18
Write In,Governor,,IND,Douglas,Precinct 03,36
Knute Buehler,Governor,,REP,Douglas,Precinct 03,182
Keenen W Bohach,Governor,,REP,Douglas,Precinct 03,1
Greg C Wooldridge,Governor,,REP,Douglas,Precinct 03,48
Jonathan I Edwards III,Governor,,REP,Douglas,Precinct 03,0
David W Stauffer,Governor,,REP,Douglas,Precinct 03,4
Jeff Smith,Governor,,REP,Douglas,Precinct 03,5
Jack W Tacy,Governor,,REP,Douglas,Precinct 03,0
Brett Hyland,Governor,,REP,Douglas,Precinct 03,2
Bruce Cuff,Governor,,REP,Douglas,Precinct 03,10
Sam Carpenter,Governor,,REP,Douglas,Precinct 03,202
Write In,Governor,,REP,Douglas,Precinct 03,0
Floyd Prozanski,State Senate,4,DEM,Douglas,Precinct 03,
Write In,State Senate,4,DEM,Douglas,Precinct 03,
Write In,State Senate,4,IND,Douglas,Precinct 03,
Scott Rohter,State Senate,4,REP,Douglas,Precinct 03,
Write In,State Senate,4,REP,Douglas,Precinct 03,
Shannon M Souza,State House,1,DEM,Douglas,Precinct 03,
Write In,State House,1,DEM,Douglas,Precinct 03,
Write In,State House,1,IND,Douglas,Precinct 03,
David Brock Smith,State House,1,REP,Douglas,Precinct 03,
Write In,State House,1,REP,Douglas,Precinct 03,
Megan Salter,State House,2,DEM,Douglas,Precinct 03,
Write In,State House,2,DEM,Douglas,Precinct 03,
Write In,State House,2,IND,Douglas,Precinct 03,
Gary Leif,State House,2,REP,Douglas,Precinct 03,
Dallas L Heard,State House,2,REP,Douglas,Precinct 03,
Write In,State House,2,REP,Douglas,Precinct 03,
Christy Inskip,State House,7,DEM,Douglas,Precinct 03,
Write In,State House,7,DEM,Douglas,Precinct 03,
Write In,State House,7,IND,Douglas,Precinct 03,
Cedric Hayden,State House,7,REP,Douglas,Precinct 03,
Write In,State House,7,REP,Douglas,Precinct 03,
Mark Daily,State House,9,DEM,Douglas,Precinct 03,90
Caddy McKeown,State House,9,DEM,Douglas,Precinct 03,308
Write In,State House,9,DEM,Douglas,Precinct 03,3
Write In,State House,9,IND,Douglas,Precinct 03,32
Teri Grier,State House,9,REP,Douglas,Precinct 03,376
Write In,State House,9,REP,Douglas,Precinct 03,5
Lou Ogden,Commissioner of the Bureau of Labor and Industries,,,Douglas,Precinct 03,401
Val Hoyle,Commissioner of the Bureau of Labor and Industries,,,Douglas,Precinct 03,396
Jack Howard,Commissioner of the Bureau of Labor and Industries,,,Douglas,Precinct 03,158
Write In,Commissioner of the Bureau of Labor and Industries,,,Douglas,Precinct 03,3
Daniel R Arcangel,U.S. House,4,DEM,Douglas,Precinct 04,67
Peter A DeFazio,U.S. House,4,DEM,Douglas,Precinct 04,470
Write In,U.S. House,4,DEM,Douglas,Precinct 04,8
Michael Polen,U.S. House,4,REP,Douglas,Precinct 04,40
Jo Rae Perkins,U.S. House,4,REP,Douglas,Precinct 04,125
Court Boice,U.S. House,4,REP,Douglas,Precinct 04,323
Stefan G Strek,U.S. House,4,REP,Douglas,Precinct 04,24
Arthur B Robinson,U.S. House,4,REP,Douglas,Precinct 04,466
Write In,U.S. House,4,REP,Douglas,Precinct 04,5
Write In,U.S. House,4,IND,Douglas,Precinct 04,31
Ed Jones,Governor,,DEM,Douglas,Precinct 04,100
Kate Brown,Governor,,DEM,Douglas,Precinct 04,339
Candace Neville,Governor,,DEM,Douglas,Precinct 04,65
Write-Ins,Governor,,DEM,Douglas,Precinct 04,22
Dan (Mr. P) Pistoresi,Governor,,IND,Douglas,Precinct 04,6
Skye J Allen,Governor,,IND,Douglas,Precinct 04,1
Patrick Starnes,Governor,,IND,Douglas,Precinct 04,15
Write In,Governor,,IND,Douglas,Precinct 04,35
Knute Buehler,Governor,,REP,Douglas,Precinct 04,424
Keenen W Bohach,Governor,,REP,Douglas,Precinct 04,4
Greg C Wooldridge,Governor,,REP,Douglas,Precinct 04,160
Jonathan I Edwards III,Governor,,REP,Douglas,Precinct 04,1
David W Stauffer,Governor,,REP,Douglas,Precinct 04,0
Jeff Smith,Governor,,REP,Douglas,Precinct 04,7
Jack W Tacy,Governor,,REP,Douglas,Precinct 04,0
Brett Hyland,Governor,,REP,Douglas,Precinct 04,6
Bruce Cuff,Governor,,REP,Douglas,Precinct 04,30
Sam Carpenter,Governor,,REP,Douglas,Precinct 04,402
Write In,Governor,,REP,Douglas,Precinct 04,7
Floyd Prozanski,State Senate,4,DEM,Douglas,Precinct 04,414
Write In,State Senate,4,DEM,Douglas,Precinct 04,6
Write In,State Senate,4,IND,Douglas,Precinct 04,13
Scott Rohter,State Senate,4,REP,Douglas,Precinct 04,649
Write In,State Senate,4,REP,Douglas,Precinct 04,6
Shannon M Souza,State House,1,DEM,Douglas,Precinct 04,
Write In,State House,1,DEM,Douglas,Precinct 04,
Write In,State House,1,IND,Douglas,Precinct 04,
David Brock Smith,State House,1,REP,Douglas,Precinct 04,
