candidate,office,district,party,county,precinct,votes
Eric Burnette,U.S. House,2,DEM,Union,01,34
Michael Byrne,U.S. House,2,DEM,Union,01,13
Tim S White,U.S. House,2,DEM,Union,01,27
Raz Mason,U.S. House,2,DEM,Union,01,22
Jamie McLeod Skinner,U.S. House,2,DEM,Union,01,174
James (Jim)m Crary,U.S. House,2,DEM,Union,01,71
Jennifer (Jenni) Neahring,U.S. House,2,DEM,Union,01,92
Write Ins,U.S. House,2,DEM,Union,01,6
Overvotes,U.S. House,2,DEM,Union,01,3
Undervotes,U.S. House,2,DEM,Union,01,63
Ed Jones,Governor,,DEM,Union,01,43
Kate Brown,Governor,,DEM,Union,01,374
Candace Neville,Governor,,DEM,Union,01,32
Write Ins,Governor,,DEM,Union,01,19
Overvotes,Governor,,DEM,Union,01,0
Undervotes,Governor,,DEM,Union,01,37
Write Ins,State House,58,DEM,Union,01,86
Overvotes,State House,58,DEM,Union,01,0
Undervotes,State House,58,DEM,Union,01,419
Mark R Roberts,U.S. House,2,IND,Union,01,19
Write Ins,U.S. House,2,IND,Union,01,5
Overvotes,U.S. House,2,IND,Union,01,0
Undervotes,U.S. House,2,IND,Union,01,26
Dan (Mr P) Pistoresi,Governor,,IND,Union,01,4
Skye J Allen,Governor,,IND,Union,01,3
Patrick Starnes,Governor,,IND,Union,01,12
Write Ins,Governor,,IND,Union,01,15
Overvotes,Governor,,IND,Union,01,0
Undervotes,Governor,,IND,Union,01,16
Skye Farnam,State House,58,IND,Union,01,23
Write Ins,State House,58,IND,Union,01,5
Overvotes,State House,58,IND,Union,01,0
Undervotes,State House,58,IND,Union,01,22
Randy Pollock,US House,2,REP,Union,01,27
Greg Walden,US House,2,REP,Union,01,429
Paul J Romero Jr.,US House,2,REP,Union,01,80
Write Ins,US House,2,REP,Union,01,1
Overvotes,US House,2,REP,Union,01,0
Undervotes,US House,2,REP,Union,01,24
Knute Buehler,Governor,,REP,Union,01,207
Keenan W Bohach,Governor,,REP,Union,01,1
Greg C Wooldridge,Governor,,REP,Union,01,86
Jonathan I Edwards III,Governor,,REP,Union,01,0
David W Stauffer,Governor,,REP,Union,01,5
Jeff Smith,Governor,,REP,Union,01,24
Jack W Tacy ,Governor,,REP,Union,01,1
Brett Hyland,Governor,,REP,Union,01,2
Bruce Cuff,Governor,,REP,Union,01,5
Sam Carpenter,Governor,,REP,Union,01,200
Write Ins,Governor,,REP,Union,01,4
Overvotes,Governor,,REP,Union,01,0
Undervotes,Governor,,REP,Union,01,26
Greg Barreto,State House,58,REP,Union,01,523
Write Ins,State House,58,REP,Union,01,7
Overvotes,State House,58,REP,Union,01,0
Undervotes,State House,58,REP,Union,01,31
Lou Ogden,Commissioner of the Bureau of Labor and Industry,,Nonpartisan,Union,01,316
Val Hoyle,Commissioner of the Bureau of Labor and Industry,,Nonpartisan,Union,01,438
Jack Howard,Commissioner of the Bureau of Labor and Industry,,Nonpartisan,Union,01,305
Write Ins,Commissioner of the Bureau of Labor and Industry,,Nonpartisan,Union,01,1
Overvotes,Commissioner of the Bureau of Labor and Industry,,Nonpartisan,Union,01,1
Undervotes,Commissioner of the Bureau of Labor and Industry,,Nonpartisan,Union,01,258
Eric Burnette,U.S. House,2,DEM,Union,02,18
Michael Byrne,U.S. House,2,DEM,Union,02,11
Tim S White,U.S. House,2,DEM,Union,02,20
Raz Mason,U.S. House,2,DEM,Union,02,17
Jamie McLeod Skinner,U.S. House,2,DEM,Union,02,85
James (Jim)m Crary,U.S. House,2,DEM,Union,02,29
Jennifer (Jenni) Neahring,U.S. House,2,DEM,Union,02,57
Write Ins,U.S. House,2,DEM,Union,02,7
Overvotes,U.S. House,2,DEM,Union,02,1
Undervotes,U.S. House,2,DEM,Union,02,49
Ed Jones,Governor,,DEM,Union,02,50
Kate Brown,Governor,,DEM,Union,02,185
Candace Neville,Governor,,DEM,Union,02,25
Write Ins,Governor,,DEM,Union,02,19
Overvotes,Governor,,DEM,Union,02,0
Undervotes,Governor,,DEM,Union,02,15
Write Ins,State House,58,DEM,Union,02,31
Overvotes,State House,58,DEM,Union,02,0
Undervotes,State House,58,DEM,Union,02,263
Mark R Roberts,U.S. House,2,IND,Union,02,25
Write Ins,U.S. House,2,IND,Union,02,7
Overvotes,U.S. House,2,IND,Union,02,0
Undervotes,U.S. House,2,IND,Union,02,14
Dan (Mr P) Pistoresi,Governor,,IND,Union,02,8
Skye J Allen,Governor,,IND,Union,02,1
Patrick Starnes,Governor,,IND,Union,02,11
Write Ins,Governor,,IND,Union,02,14
Overvotes,Governor,,IND,Union,02,0
Undervotes,Governor,,IND,Union,02,12
Skye Farnam,State House,58,IND,Union,02,21
Write Ins,State House,58,IND,Union,02,6
Overvotes,State House,58,IND,Union,02,0
Undervotes,State House,58,IND,Union,02,19
Randy Pollock,US House,2,REP,Union,02,25
Greg Walden,US House,2,REP,Union,02,394
Paul J Romero Jr.,US House,2,REP,Union,02,82
Write Ins,US House,2,REP,Union,02,2
Overvotes,US House,2,REP,Union,02,1
Undervotes,US House,2,REP,Union,02,28
Knute Buehler,Governor,,REP,Union,02,219
Keenan W Bohach,Governor,,REP,Union,02,3
Greg C Wooldridge,Governor,,REP,Union,02,77
Jonathan I Edwards III,Governor,,REP,Union,02,1
David W Stauffer,Governor,,REP,Union,02,3
Jeff Smith,Governor,,REP,Union,02,13
Jack W Tacy ,Governor,,REP,Union,02,2
Brett Hyland,Governor,,REP,Union,02,1
Bruce Cuff,Governor,,REP,Union,02,2
Sam Carpenter,Governor,,REP,Union,02,187
Write Ins,Governor,,REP,Union,02,5
Overvotes,Governor,,REP,Union,02,0
Undervotes,Governor,,REP,Union,02,19
Greg Barreto,State House,58,REP,Union,02,487
Write Ins,State House,58,REP,Union,02,6
Overvotes,State House,58,REP,Union,02,0
Undervotes,State House,58,REP,Union,02,39
Lou Ogden,Commissioner of the Bureau of Labor and Industry,,Nonpartisan,Union,02,297
Val Hoyle,Commissioner of the Bureau of Labor and Industry,,Nonpartisan,Union,02,262
Jack Howard,Commissioner of the Bureau of Labor and Industry,,Nonpartisan,Union,02,259
Write Ins,Commissioner of the Bureau of Labor and Industry,,Nonpartisan,Union,02,4
Overvotes,Commissioner of the Bureau of Labor and Industry,,Nonpartisan,Union,02,0
Undervotes,Commissioner of the Bureau of Labor and Industry,,Nonpartisan,Union,02,209
Eric Burnette,U.S. House,2,DEM,Union,03,18
Michael Byrne,U.S. House,2,DEM,Union,03,17
Tim S White,U.S. House,2,DEM,Union,03,10
Raz Mason,U.S. House,2,DEM,Union,03,24
Jamie McLeod Skinner,U.S. House,2,DEM,Union,03,47
James (Jim)m Crary,U.S. House,2,DEM,Union,03,28
Jennifer (Jenni) Neahring,U.S. House,2,DEM,Union,03,55
Write Ins,U.S. House,2,DEM,Union,03,13
Overvotes,U.S. House,2,DEM,Union,03,0
Undervotes,U.S. House,2,DEM,Union,03,49
Ed Jones,Governor,,DEM,Union,03,61
Kate Brown,Governor,,DEM,Union,03,126
Candace Neville,Governor,,DEM,Union,03,37
Write Ins,Governor,,DEM,Union,03,16
Overvotes,Governor,,DEM,Union,03,0
Undervotes,Governor,,DEM,Union,03,21
Write Ins,State House,58,DEM,Union,03,39
Overvotes,State House,58,DEM,Union,03,0
Undervotes,State House,58,DEM,Union,03,222
Mark R Roberts,U.S. House,2,IND,Union,03,19
Write Ins,U.S. House,2,IND,Union,03,9
Overvotes,U.S. House,2,IND,Union,03,0
Undervotes,U.S. House,2,IND,Union,03,16
Dan (Mr P) Pistoresi,Governor,,IND,Union,03,6
Skye J Allen,Governor,,IND,Union,03,4
Patrick Starnes,Governor,,IND,Union,03,9
Write Ins,Governor,,IND,Union,03,16
Overvotes,Governor,,IND,Union,03,0
Undervotes,Governor,,IND,Union,03,9
Skye Farnam,State House,58,IND,Union,03,18
Write Ins,State House,58,IND,Union,03,11
Overvotes,State House,58,IND,Union,03,0
Undervotes,State House,58,IND,Union,03,15
Randy Pollock,US House,2,REP,Union,03,31
Greg Walden,US House,2,REP,Union,03,322
Paul J Romero Jr.,US House,2,REP,Union,03,67
Write Ins,US House,2,REP,Union,03,0
Overvotes,US House,2,REP,Union,03,0
Undervotes,US House,2,REP,Union,03,27
Knute Buehler,Governor,,REP,Union,03,125
Keenan W Bohach,Governor,,REP,Union,03,1
Greg C Wooldridge,Governor,,REP,Union,03,59
Jonathan I Edwards III,Governor,,REP,Union,03,0
David W Stauffer,Governor,,REP,Union,03,3
Jeff Smith,Governor,,REP,Union,03,15
Jack W Tacy ,Governor,,REP,Union,03,1
Brett Hyland,Governor,,REP,Union,03,0
Bruce Cuff,Governor,,REP,Union,03,6
Sam Carpenter,Governor,,REP,Union,03,219
Write Ins,Governor,,REP,Union,03,0
Overvotes,Governor,,REP,Union,03,0
Undervotes,Governor,,REP,Union,03,18
Greg Barreto,State House,58,REP,Union,03,411
Write Ins,State House,58,REP,Union,03,3
Overvotes,State House,58,REP,Union,03,0
Undervotes,State House,58,REP,Union,03,33
Lou Ogden,Commissioner of the Bureau of Labor and Industry,,Nonpartisan,Union,03,242
Val Hoyle,Commissioner of the Bureau of Labor and Industry,,Nonpartisan,Union,03,238
Jack Howard,Commissioner of the Bureau of Labor and Industry,,Nonpartisan,Union,03,281
Write Ins,Commissioner of the Bureau of Labor and Industry,,Nonpartisan,Union,03,1
Overvotes,Commissioner of the Bureau of Labor and Industry,,Nonpartisan,Union,03,0
Undervotes,Commissioner of the Bureau of Labor and Industry,,Nonpartisan,Union,03,181
Eric Burnette,U.S. House,2,DEM,Union,04,6
Michael Byrne,U.S. House,2,DEM,Union,04,1
Tim S White,U.S. House,2,DEM,Union,04,2
Raz Mason,U.S. House,2,DEM,Union,04,6
Jamie McLeod Skinner,U.S. House,2,DEM,Union,04,24
James (Jim)m Crary,U.S. House,2,DEM,Union,04,2
Jennifer (Jenni) Neahring,U.S. House,2,DEM,Union,04,7
Write Ins,U.S. House,2,DEM,Union,04,0
Overvotes,U.S. House,2,DEM,Union,04,0
Undervotes,U.S. House,2,DEM,Union,04,11
Ed Jones,Governor,,DEM,Union,04,10
Kate Brown,Governor,,DEM,Union,04,39
Candace Neville,Governor,,DEM,Union,04,6
Write Ins,Governor,,DEM,Union,04,1
Overvotes,Governor,,DEM,Union,04,0
Undervotes,Governor,,DEM,Union,04,3
Write Ins,State House,58,DEM,Union,04,8
Overvotes,State House,58,DEM,Union,04,0
Undervotes,State House,58,DEM,Union,04,51
Mark R Roberts,U.S. House,2,IND,Union,04,1
Write Ins,U.S. House,2,IND,Union,04,0
Overvotes,U.S. House,2,IND,Union,04,0
Undervotes,U.S. House,2,IND,Union,04,2
Dan (Mr P) Pistoresi,Governor,,IND,Union,04,0
Skye J Allen,Governor,,IND,Union,04,0
Patrick Starnes,Governor,,IND,Union,04,0
Write Ins,Governor,,IND,Union,04,1
Overvotes,Governor,,IND,Union,04,0
Undervotes,Governor,,IND,Union,04,2
Skye Farnam,State House,58,IND,Union,04,1
Write Ins,State House,58,IND,Union,04,0
Overvotes,State House,58,IND,Union,04,0
Undervotes,State House,58,IND,Union,04,2
Randy Pollock,US House,2,REP,Union,04,6
Greg Walden,US House,2,REP,Union,04,99
Paul J Romero Jr.,US House,2,REP,Union,04,26
Write Ins,US House,2,REP,Union,04,1
Overvotes,US House,2,REP,Union,04,0
Undervotes,US House,2,REP,Union,04,5
Knute Buehler,Governor,,REP,Union,04,35
Keenan W Bohach,Governor,,REP,Union,04,0
Greg C Wooldridge,Governor,,REP,Union,04,19
Jonathan I Edwards III,Governor,,REP,Union,04,0
David W Stauffer,Governor,,REP,Union,04,0
Jeff Smith,Governor,,REP,Union,04,6
Jack W Tacy ,Governor,,REP,Union,04,0
Brett Hyland,Governor,,REP,Union,04,0
Bruce Cuff,Governor,,REP,Union,04,4
Sam Carpenter,Governor,,REP,Union,04,65
Write Ins,Governor,,REP,Union,04,0
Overvotes,Governor,,REP,Union,04,0
Undervotes,Governor,,REP,Union,04,8
Greg Barreto,State House,58,REP,Union,04,126
Write Ins,State House,58,REP,Union,04,1
Overvotes,State House,58,REP,Union,04,0
Undervotes,State House,58,REP,Union,04,10
Lou Ogden,Commissioner of the Bureau of Labor and Industry,,Nonpartisan,Union,04,71
Val Hoyle,Commissioner of the Bureau of Labor and Industry,,Nonpartisan,Union,04,53
Jack Howard,Commissioner of the Bureau of Labor and Industry,,Nonpartisan,Union,04,55
Write Ins,Commissioner of the Bureau of Labor and Industry,,Nonpartisan,Union,04,0
Overvotes,Commissioner of the Bureau of Labor and Industry,,Nonpartisan,Union,04,0
Undervotes,Commissioner of the Bureau of Labor and Industry,,Nonpartisan,Union,04,47
Eric Burnette,U.S. House,2,DEM,Union,05,9
Michael Byrne,U.S. House,2,DEM,Union,05,9
Tim S White,U.S. House,2,DEM,Union,05,9
Raz Mason,U.S. House,2,DEM,Union,05,9
Jamie McLeod Skinner,U.S. House,2,DEM,Union,05,32
James (Jim)m Crary,U.S. House,2,DEM,Union,05,14
Jennifer (Jenni) Neahring,U.S. House,2,DEM,Union,05,41
Write Ins,U.S. House,2,DEM,Union,05,6
Overvotes,U.S. House,2,DEM,Union,05,0
Undervotes,U.S. House,2,DEM,Union,05,29
Ed Jones,Governor,,DEM,Union,05,35
Kate Brown,Governor,,DEM,Union,05,73
Candace Neville,Governor,,DEM,Union,05,16
Write Ins,Governor,,DEM,Union,05,14
Overvotes,Governor,,DEM,Union,05,0
Undervotes,Governor,,DEM,Union,05,20
Write Ins,State House,58,DEM,Union,05,21
Overvotes,State House,58,DEM,Union,05,0
