ContestID,ContestName,PartyCode,AreaType,AreaNum,OfficeSeqNo,BallotOrder,CandidateID,CandidateName,CurrentDateTime,VoteFor,CandidateVotes,CandidatePercentage,PrecinctsReporting
300019218,"State Representative, 1st District","","","HD 01",,,9901," Write-in",12/3/2016 6:58:04 AM,1,45,0.00132528346340745,47/47
300019218,"State Representative, 1st District","DEM","","HD 01",,,300027580,"Terry Brayer",12/3/2016 6:58:04 AM,1,10129,0.298306582241202,47/47
300019218,"State Representative, 1st District","LBT","","HD 01",,,300027660,"Tamie Kaufman",12/3/2016 6:58:04 AM,1,3507,0.103283757914887,47/47
300019218,"State Representative, 1st District","REP","","HD 01",,,300027661,"David Brock Smith",12/3/2016 6:58:04 AM,1,20274,0.597084376380504,47/47
300019219,"State Representative, 2nd District","","","HD 02",,,9901," Write-in",12/3/2016 6:58:04 AM,1,512,0.0249318270354499,19/19
300019219,"State Representative, 2nd District","REP","","HD 02",,,100043092,"Dallas Heard",12/3/2016 6:58:04 AM,1,20024,0.97506817296455,19/19
300019220,"State Representative, 3rd District","","","HD 03",,,9901," Write-in",12/3/2016 6:58:04 AM,1,99,0.00320699708454811,28/28
300019220,"State Representative, 3rd District","DEM","","HD 03",,,300027664,"Tom Johnson",12/3/2016 6:58:04 AM,1,8423,0.272853903466148,28/28
300019220,"State Representative, 3rd District","REP","","HD 03",,,100043096,"Carl Wilson",12/3/2016 6:58:04 AM,1,22348,0.723939099449304,28/28
300019221,"State Representative, 4th District","","","HD 04",,,9901," Write-in",12/3/2016 6:58:04 AM,1,380,0.0169984343547305,29/29
300019221,"State Representative, 4th District","REP","","HD 04",,,100043099,"Duane A Stark",12/3/2016 6:58:04 AM,1,21975,0.98300156564527,29/29
300019222,"State Representative, 5th District","","","HD 05",,,9901," Write-in",12/3/2016 6:58:04 AM,1,88,0.00245528863591976,22/22
300019222,"State Representative, 5th District","DEM","","HD 05",,,300027581,"Pam Marsh",12/3/2016 6:58:04 AM,1,22480,0.627214642448592,22/22
300019222,"State Representative, 5th District","REP","","HD 05",,,300027848,"Steven Richie",12/3/2016 6:58:04 AM,1,13273,0.370330068915488,22/22
300019223,"State Representative, 6th District","","","HD 06",,,9901," Write-in",12/3/2016 6:58:04 AM,1,75,0.00265580736543909,16/16
300019223,"State Representative, 6th District","DEM","","HD 06",,,300027666,"Mike Moran",12/3/2016 6:58:04 AM,1,12213,0.432471671388102,16/16
300019223,"State Representative, 6th District","REP","","HD 06",,,300025039,"Sal Esquivel",12/3/2016 6:58:04 AM,1,15952,0.564872521246459,16/16
300019224,"State Representative, 7th District","","","HD 07",,,9901," Write-in",12/3/2016 6:58:04 AM,1,76,0.00254631956310517,18/18
300019224,"State Representative, 7th District","DEM","","HD 07",,,300027668,"Vincent T Portulano",12/3/2016 6:58:04 AM,1,7097,0.237779341307334,18/18
300019224,"State Representative, 7th District","IND","","HD 07",,,300027667,"Fergus Mclean",12/3/2016 6:58:04 AM,1,3139,0.105169698797199,18/18
300019224,"State Representative, 7th District","REP","","HD 07",,,100043101,"Cedric Hayden",12/3/2016 6:58:04 AM,1,19535,0.654504640332362,18/18
300019225,"State Representative, 8th District","","","HD 08",,,9901," Write-in",12/3/2016 6:58:04 AM,1,80,0.0023178328263074,17/17
300019225,"State Representative, 8th District","DEM","","HD 08",,,300025040,"Paul R Holvey",12/3/2016 6:58:04 AM,1,23886,0.692046936114733,17/17
300019225,"State Representative, 8th District","LBT","","HD 08",,,300027670,"Martha Sherwood",12/3/2016 6:58:04 AM,1,1399,0.0405331015500507,17/17
300019225,"State Representative, 8th District","REP","","HD 08",,,300027669,"Mary M Tucker",12/3/2016 6:58:04 AM,1,9150,0.265102129508909,17/17
300019226,"State Representative, 9th District","","","HD 09",,,9901," Write-in",12/3/2016 6:58:04 AM,1,43,0.00139338950097213,16/16
300019226,"State Representative, 9th District","DEM","","HD 09",,,300025041,"Caddy McKeown",12/3/2016 6:58:04 AM,1,15368,0.49799092676604,16/16
300019226,"State Representative, 9th District","LBT","","HD 09",,,300027805,"Guy Rosinbaum",12/3/2016 6:58:04 AM,1,1184,0.0383668178872327,16/16
300019226,"State Representative, 9th District","REP","","HD 09",,,300027671,"Teri Grier",12/3/2016 6:58:04 AM,1,14265,0.462248865845755,16/16
300019227,"State Representative, 10th District","","","HD 10",,,9901," Write-in",12/3/2016 6:58:04 AM,1,2080,0.0628341842129112,47/47
300019227,"State Representative, 10th District","DEM","","HD 10",,,300025042,"David Gomberg",12/3/2016 6:58:04 AM,1,17499,0.528622783433526,47/47
300019227,"State Representative, 10th District","REP","","HD 10",,,300027672,"Thomas M Donohue",12/3/2016 6:58:04 AM,1,13524,0.408543032353563,47/47
300019228,"State Representative, 11th District","","","HD 11",,,9901," Write-in",12/3/2016 6:58:04 AM,1,73,0.00224167050514356,31/31
300019228,"State Representative, 11th District","DEM","","HD 11",,,300025045,"Phil Barnhart",12/3/2016 6:58:04 AM,1,17298,0.531183786273607,31/31
300019228,"State Representative, 11th District","REP","","HD 11",,,300027673,"Joe Potwora",12/3/2016 6:58:04 AM,1,15194,0.46657454322125,31/31
