county,office,district,party,candidate,votes
Baker,President,,R,Rick Santorum,241
Benton,President,,R,Rick Santorum,474
Clackamas,President,,R,Rick Santorum,2901
Clatsop,President,,R,Rick Santorum,315
Columbia,President,,R,Rick Santorum,398
Coos,President,,R,Rick Santorum,604
Crook,President,,R,Rick Santorum,247
Curry,President,,R,Rick Santorum,218
Deschutes,President,,R,Rick Santorum,1153
Douglas,President,,R,Rick Santorum,1272
Gilliam,President,,R,Rick Santorum,26
Grant,President,,R,Rick Santorum,107
Harney,President,,R,Rick Santorum,120
Hood River,President,,R,Rick Santorum,178
Jackson,President,,R,Rick Santorum,1747
Jefferson,President,,R,Rick Santorum,205
Josephine,President,,R,Rick Santorum,1094
Klamath,President,,R,Rick Santorum,886
Lake,President,,R,Rick Santorum,154
Lane,President,,R,Rick Santorum,2139
Lincoln,President,,R,Rick Santorum,255
Linn,President,,R,Rick Santorum,976
Malheur,President,,R,Rick Santorum,358
Marion,President,,R,Rick Santorum,2363
Morrow,President,,R,Rick Santorum,138
Multnomah,President,,R,Rick Santorum,2381
Polk,President,,R,Rick Santorum,760
Sherman,President,,R,Rick Santorum,43
Tillamook,President,,R,Rick Santorum,243
Umatilla,President,,R,Rick Santorum,566
Union,President,,R,Rick Santorum,333
Wallowa,President,,R,Rick Santorum,134
Wasco,President,,R,Rick Santorum,207
Washington,President,,R,Rick Santorum,2781
Wheeler,President,,R,Rick Santorum,29
Yamhill,President,,R,Rick Santorum,996
Baker,President,,R,Ron Paul,313
Benton,President,,R,Ron Paul,942
Clackamas,President,,R,Ron Paul,3583
Clatsop,President,,R,Ron Paul,508
Columbia,President,,R,Ron Paul,615
Coos,President,,R,Ron Paul,763
Crook,President,,R,Ron Paul,277
Curry,President,,R,Ron Paul,397
Deschutes,President,,R,Ron Paul,1694
Douglas,President,,R,Ron Paul,1744
Gilliam,President,,R,Ron Paul,44
Grant,President,,R,Ron Paul,272
Harney,President,,R,Ron Paul,144
Hood River,President,,R,Ron Paul,226
Jackson,President,,R,Ron Paul,2481
Jefferson,President,,R,Ron Paul,210
Josephine,President,,R,Ron Paul,1954
Klamath,President,,R,Ron Paul,911
Lake,President,,R,Ron Paul,131
Lane,President,,R,Ron Paul,2808
Lincoln,President,,R,Ron Paul,469
Linn,President,,R,Ron Paul,1063
Malheur,President,,R,Ron Paul,420
Marion,President,,R,Ron Paul,2281
Morrow,President,,R,Ron Paul,116
Multnomah,President,,R,Ron Paul,4191
Polk,President,,R,Ron Paul,798
Sherman,President,,R,Ron Paul,40
Tillamook,President,,R,Ron Paul,504
Umatilla,President,,R,Ron Paul,674
Union,President,,R,Ron Paul,448
Wallowa,President,,R,Ron Paul,296
Wasco,President,,R,Ron Paul,295
Washington,President,,R,Ron Paul,3958
Wheeler,President,,R,Ron Paul,51
Yamhill,President,,R,Ron Paul,1189
Baker,President,,R,Newt Gingrich,199
Benton,President,,R,Newt Gingrich,287
Clackamas,President,,R,Newt Gingrich,1443
Clatsop,President,,R,Newt Gingrich,223
Columbia,President,,R,Newt Gingrich,171
Coos,President,,R,Newt Gingrich,441
Crook,President,,R,Newt Gingrich,181
Curry,President,,R,Newt Gingrich,231
Deschutes,President,,R,Newt Gingrich,827
Douglas,President,,R,Newt Gingrich,860
Gilliam,President,,R,Newt Gingrich,25
Grant,President,,R,Newt Gingrich,97
Harney,President,,R,Newt Gingrich,114
Hood River,President,,R,Newt Gingrich,120
Jackson,President,,R,Newt Gingrich,1006
Jefferson,President,,R,Newt Gingrich,136
Josephine,President,,R,Newt Gingrich,776
Klamath,President,,R,Newt Gingrich,639
Lake,President,,R,Newt Gingrich,116
Lane,President,,R,Newt Gingrich,996
Lincoln,President,,R,Newt Gingrich,232
Linn,President,,R,Newt Gingrich,438
Malheur,President,,R,Newt Gingrich,210
Marion,President,,R,Newt Gingrich,1088
Morrow,President,,R,Newt Gingrich,73
Multnomah,President,,R,Newt Gingrich,1254
Polk,President,,R,Newt Gingrich,383
Sherman,President,,R,Newt Gingrich,24
Tillamook,President,,R,Newt Gingrich,168
Umatilla,President,,R,Newt Gingrich,416
Union,President,,R,Newt Gingrich,240
Wallowa,President,,R,Newt Gingrich,98
Wasco,President,,R,Newt Gingrich,150
Washington,President,,R,Newt Gingrich,1259
Wheeler,President,,R,Newt Gingrich,25
Yamhill,President,,R,Newt Gingrich,505
Baker,President,,R,Mitt Romney,1638
Benton,President,,R,Mitt Romney,3961
