county,office,district,party,candidate,votes
Baker ,President,,D,Hillary Clinton,1089
Benton ,President,,D,Hillary Clinton,5530
Clackamas ,President,,D,Hillary Clinton,28149
Clatsop ,President,,D,Hillary Clinton,3266
Columbia ,President,,D,Hillary Clinton,4789
Coos ,President,,D,Hillary Clinton,5732
Crook ,President,,D,Hillary Clinton,1389
Curry ,President,,D,Hillary Clinton,1657
Deschutes ,President,,D,Hillary Clinton,8479
Douglas ,President,,D,Hillary Clinton,7730
Gilliam ,President,,D,Hillary Clinton,148
Grant ,President,,D,Hillary Clinton,300
Harney ,President,,D,Hillary Clinton,365
Hood River ,President,,D,Hillary Clinton,1469
Jackson ,President,,D,Hillary Clinton,12080
Jefferson ,President,,D,Hillary Clinton,1085
Josephine ,President,,D,Hillary Clinton,5199
Klamath ,President,,D,Hillary Clinton,3512
Lake ,President,,D,Hillary Clinton,364
Lane ,President,,D,Hillary Clinton,27181
Lincoln ,President,,D,Hillary Clinton,4479
Linn ,President,,D,Hillary Clinton,7514
Malheur ,President,,D,Hillary Clinton,971
Marion ,President,,D,Hillary Clinton,18171
Morrow ,President,,D,Hillary Clinton,577
Multnomah ,President,,D,Hillary Clinton,56945
Polk ,President,,D,Hillary Clinton,4867
Sherman ,President,,D,Hillary Clinton,156
Tillamook ,President,,D,Hillary Clinton,2503
Umatilla ,President,,D,Hillary Clinton,3170
Union ,President,,D,Hillary Clinton,1498
Wallowa ,President,,D,Hillary Clinton,454
Wasco ,President,,D,Hillary Clinton,1927
Washington ,President,,D,Hillary Clinton,31098
Wheeler ,President,,D,Hillary Clinton,114
Baker ,President,,D,Barack Obama,1117
Benton ,President,,D,Barack Obama,12647
Clackamas ,President,,D,Barack Obama,33606
Clatsop ,President,,D,Barack Obama,3809
Columbia ,President,,D,Barack Obama,4324
Coos ,President,,D,Barack Obama,4925
Crook ,President,,D,Barack Obama,1243
Curry ,President,,D,Barack Obama,1822
Deschutes ,President,,D,Barack Obama,13441
Douglas ,President,,D,Barack Obama,7331
Gilliam ,President,,D,Barack Obama,184
Grant ,President,,D,Barack Obama,425
Harney ,President,,D,Barack Obama,351
Hood River ,President,,D,Barack Obama,2256
Jackson ,President,,D,Barack Obama,18382
Jefferson ,President,,D,Barack Obama,1161
Josephine ,President,,D,Barack Obama,5355
Klamath ,President,,D,Barack Obama,2995
Lake ,President,,D,Barack Obama,327
Lane ,President,,D,Barack Obama,46059
Lincoln ,President,,D,Barack Obama,5187
Linn ,President,,D,Barack Obama,7352
