county,office,district,party,candidate,votes
Clatsop,U.S. House,1,D,Suzanne Bonamici,"3,224"
Columbia,U.S. House,1,D,Suzanne Bonamici,"4,163"
Multnomah,U.S. House,1,D,Suzanne Bonamici,"6,147"
Washington,U.S. House,1,D,Suzanne Bonamici,"31,175"
Yamhill,U.S. House,1,D,Suzanne Bonamici,"6,194"
Clatsop,U.S. House,1,D,Misc.,32
Columbia,U.S. House,1,D,Misc.,79
Multnomah,U.S. House,1,D,Misc.,38
Washington,U.S. House,1,D,Misc.,336
Yamhill,U.S. House,1,D,Misc.,116
Clatsop,U.S. House,1,R,Delinda Delgado Morgan,803
Columbia,U.S. House,1,R,Delinda Delgado Morgan,"1,210"
Multnomah,U.S. House,1,R,Delinda Delgado Morgan,549
Washington,U.S. House,1,R,Delinda Delgado Morgan,"9,708"
Yamhill,U.S. House,1,R,Delinda Delgado Morgan,"3,251"
Clatsop,U.S. House,1,R,Jason Yates,720
Columbia,U.S. House,1,R,Jason Yates,"1,216"
Multnomah,U.S. House,1,R,Jason Yates,546
Washington,U.S. House,1,R,Jason Yates,"10,320"
Yamhill,U.S. House,1,R,Jason Yates,"3,664"
Clatsop,U.S. House,1,R,Bob Niemeyer,406
Columbia,U.S. House,1,R,Bob Niemeyer,571
Multnomah,U.S. House,1,R,Bob Niemeyer,271
Washington,U.S. House,1,R,Bob Niemeyer,"4,407"
Yamhill,U.S. House,1,R,Bob Niemeyer,982
Clatsop,U.S. House,1,R,Misc.,22
Columbia,U.S. House,1,R,Misc.,32
Multnomah,U.S. House,1,R,Misc.,27
Washington,U.S. House,1,R,Misc.,183
Yamhill,U.S. House,1,R,Misc.,48
Baker,U.S. House,2,D,C.F. (Frank) Vulliet,88
Crook,U.S. House,2,D,C.F. (Frank) Vulliet,116
Deschutes,U.S. House,2,D,C.F. (Frank) Vulliet,"1,201"
Gilliam,U.S. House,2,D,C.F. (Frank) Vulliet,17
Grant,U.S. House,2,D,C.F. (Frank) Vulliet,54
Harney,U.S. House,2,D,C.F. (Frank) Vulliet,42
Hood River,U.S. House,2,D,C.F. (Frank) Vulliet,196
Jackson,U.S. House,2,D,C.F. (Frank) Vulliet,"2,392"
Jefferson,U.S. House,2,D,C.F. (Frank) Vulliet,119
Josephine,U.S. House,2,D,C.F. (Frank) Vulliet,522
Klamath,U.S. House,2,D,C.F. (Frank) Vulliet,391
Lake,U.S. House,2,D,C.F. (Frank) Vulliet,45
Malheur,U.S. House,2,D,C.F. (Frank) Vulliet,113
Morrow,U.S. House,2,D,C.F. (Frank) Vulliet,55
Sherman,U.S. House,2,D,C.F. (Frank) Vulliet,10
Umatilla,U.S. House,2,D,C.F. (Frank) Vulliet,260
Union,U.S. House,2,D,C.F. (Frank) Vulliet,189
Wallowa,U.S. House,2,D,C.F. (Frank) Vulliet,62
Wasco,U.S. House,2,D,C.F. (Frank) Vulliet,221
Wheeler,U.S. House,2,D,C.F. (Frank) Vulliet,10
Baker,U.S. House,2,D,Aelea Christofferson,459
Crook,U.S. House,2,D,Aelea Christofferson,509
Deschutes,U.S. House,2,D,Aelea Christofferson,"5,748"
Gilliam,U.S. House,2,D,Aelea Christofferson,77
Grant,U.S. House,2,D,Aelea Christofferson,202
Harney,U.S. House,2,D,Aelea Christofferson,136
Hood River,U.S. House,2,D,Aelea Christofferson,683
Jackson,U.S. House,2,D,Aelea Christofferson,"9,407"
Jefferson,U.S. House,2,D,Aelea Christofferson,546
Josephine,U.S. House,2,D,Aelea Christofferson,"1,724"
Klamath,U.S. House,2,D,Aelea Christofferson,"1,378"
Lake,U.S. House,2,D,Aelea Christofferson,144
Malheur,U.S. House,2,D,Aelea Christofferson,386
Morrow,U.S. House,2,D,Aelea Christofferson,185
Sherman,U.S. House,2,D,Aelea Christofferson,49
Umatilla,U.S. House,2,D,Aelea Christofferson,"1,076"
Union,U.S. House,2,D,Aelea Christofferson,671
Wallowa,U.S. House,2,D,Aelea Christofferson,271
Wasco,U.S. House,2,D,Aelea Christofferson,715
Wheeler,U.S. House,2,D,Aelea Christofferson,41
Baker,U.S. House,2,D,Barney Spera,128
Crook,U.S. House,2,D,Barney Spera,215
Deschutes,U.S. House,2,D,Barney Spera,"1,529"
Gilliam,U.S. House,2,D,Barney Spera,24
Grant,U.S. House,2,D,Barney Spera,66
Harney,U.S. House,2,D,Barney Spera,36
Hood River,U.S. House,2,D,Barney Spera,194
Jackson,U.S. House,2,D,Barney Spera,"3,223"
Jefferson,U.S. House,2,D,Barney Spera,154
Josephine,U.S. House,2,D,Barney Spera,646
Klamath,U.S. House,2,D,Barney Spera,581
Lake,U.S. House,2,D,Barney Spera,57
Malheur,U.S. House,2,D,Barney Spera,140
Morrow,U.S. House,2,D,Barney Spera,74
Sherman,U.S. House,2,D,Barney Spera,20
Umatilla,U.S. House,2,D,Barney Spera,338
Union,U.S. House,2,D,Barney Spera,214
Wallowa,U.S. House,2,D,Barney Spera,69
Wasco,U.S. House,2,D,Barney Spera,272
