candidate,office,district,party,county,precinct,votes
Donald J. Trump,President,,REP,Jefferson,No. 1 Haystack,874
Joseph R. Biden,President,,DEM,Jefferson,No. 1 Haystack,244
Jo Jorgensen,President,,LIB,Jefferson,No. 1 Haystack,21
Howie Hawkins,President,,PAC,Jefferson,No. 1 Haystack,1
Dario Hunter,President,,PRO,Jefferson,No. 1 Haystack,0
Write-Ins,President,,,Jefferson,No. 1 Haystack,3
Over Votes,President,,,Jefferson,No. 1 Haystack,1
Under Votes,President,,,Jefferson,No. 1 Haystack,7
Jo Rae Perkins,U.S. Senate,,REP,Jefferson,No. 1 Haystack,833
Jeff Merkley,U.S. Senate,,DEM,Jefferson,No. 1 Haystack,273
Ibrahim A Taher,U.S. Senate,,PAC,Jefferson,No. 1 Haystack,6
Gary Dye,U.S. Senate,,LIB,Jefferson,No. 1 Haystack,21
Write-Ins,U.S. Senate,,,Jefferson,No. 1 Haystack,0
Over Votes,U.S. Senate,,,Jefferson,No. 1 Haystack,0
Under Votes,U.S. Senate,,,Jefferson,No. 1 Haystack,18
Robert Werch,U.S. House,2,LIB,Jefferson,No. 1 Haystack,29
Cliff Bentz,U.S. House,2,REP,Jefferson,No. 1 Haystack,881
Alex Spenser,U.S. House,2,DEM,Jefferson,No. 1 Haystack,209
Write-Ins,U.S. House,2,,Jefferson,No. 1 Haystack,0
Over Votes,U.S. House,2,,Jefferson,No. 1 Haystack,0
Under Votes,U.S. House,2,,Jefferson,No. 1 Haystack,32
Nathalie Paravicini,Secretary of State,,PAC,Jefferson,No. 1 Haystack,16
Kyle Markley,Secretary of State,,LIB,Jefferson,No. 1 Haystack,35
Kim Thatcher,Secretary of State,,REP,Jefferson,No. 1 Haystack,848
Shemia Fagan,Secretary of State,,DEM,Jefferson,No. 1 Haystack,215
Write-Ins,Secretary of State,,,Jefferson,No. 1 Haystack,0
Over Votes,Secretary of State,,,Jefferson,No. 1 Haystack,0
Under Votes,Secretary of State,,,Jefferson,No. 1 Haystack,37
Michael P Marsh,State Treasurer,,CON,Jefferson,No. 1 Haystack,32
Tobias Read,State Treasurer,,DEM,Jefferson,No. 1 Haystack,221
Chris Henry,State Treasurer,,IND,Jefferson,No. 1 Haystack,32
Jeff Gudman,State Treasurer,,REP,Jefferson,No. 1 Haystack,818
Write-Ins,State Treasurer,,,Jefferson,No. 1 Haystack,2
Over Votes,State Treasurer,,,Jefferson,No. 1 Haystack,2
Under Votes,State Treasurer,,,Jefferson,No. 1 Haystack,44
Ellen Rosenblum,Attorney General,,DEM,Jefferson,No. 1 Haystack,238
Lars D H Hedbor,Attorney General,,LIB,Jefferson,No. 1 Haystack,30
Michael Cross,Attorney General,,REP,Jefferson,No. 1 Haystack,835
Write-Ins,Attorney General,,,Jefferson,No. 1 Haystack,5
Over Votes,Attorney General,,,Jefferson,No. 1 Haystack,0
Under Votes,Attorney General,,,Jefferson,No. 1 Haystack,43
Carina M Miller,State Senate,30,DEM,Jefferson,No. 1 Haystack,238
Lynn P Findley,State Senate,30,REP,Jefferson,No. 1 Haystack,860
Write-Ins,State Senate,30,,Jefferson,No. 1 Haystack,0
Over Votes,State Senate,30,,Jefferson,No. 1 Haystack,0
Under Votes,State Senate,30,,Jefferson,No. 1 Haystack,53
Arlene C Burns,State House,59,DEM,Jefferson,No. 1 Haystack,240
Daniel G Bonham,State House,59,REP,Jefferson,No. 1 Haystack,853
Write-Ins,State House,59,,Jefferson,No. 1 Haystack,1
Over Votes,State House,59,,Jefferson,No. 1 Haystack,0
Under Votes,State House,59,,Jefferson,No. 1 Haystack,57
Donald J. Trump,President,,REP,Jefferson,No. 2 Crooked River Ranch,2188
Joseph R. Biden,President,,DEM,Jefferson,No. 2 Crooked River Ranch,1023
Jo Jorgensen,President,,LIB,Jefferson,No. 2 Crooked River Ranch,35
Howie Hawkins,President,,PAC,Jefferson,No. 2 Crooked River Ranch,14
Dario Hunter,President,,PRO,Jefferson,No. 2 Crooked River Ranch,2
Write-Ins,President,,,Jefferson,No. 2 Crooked River Ranch,7
Over Votes,President,,,Jefferson,No. 2 Crooked River Ranch,0
Under Votes,President,,,Jefferson,No. 2 Crooked River Ranch,20
Jo Rae Perkins,U.S. Senate,,REP,Jefferson,No. 2 Crooked River Ranch,2098
Jeff Merkley,U.S. Senate,,DEM,Jefferson,No. 2 Crooked River Ranch,1043
Ibrahim A Taher,U.S. Senate,,PAC,Jefferson,No. 2 Crooked River Ranch,31
Gary Dye,U.S. Senate,,LIB,Jefferson,No. 2 Crooked River Ranch,47
Write-Ins,U.S. Senate,,,Jefferson,No. 2 Crooked River Ranch,3
Over Votes,U.S. Senate,,,Jefferson,No. 2 Crooked River Ranch,4
Under Votes,U.S. Senate,,,Jefferson,No. 2 Crooked River Ranch,63
Robert Werch,U.S. House,2,LIB,Jefferson,No. 2 Crooked River Ranch,79
Cliff Bentz,U.S. House,2,REP,Jefferson,No. 2 Crooked River Ranch,2266
Alex Spenser,U.S. House,2,DEM,Jefferson,No. 2 Crooked River Ranch,845
Write-Ins,U.S. House,2,,Jefferson,No. 2 Crooked River Ranch,5
Over Votes,U.S. House,2,,Jefferson,No. 2 Crooked River Ranch,1
Under Votes,U.S. House,2,,Jefferson,No. 2 Crooked River Ranch,93
Nathalie Paravicini,Secretary of State,,PAC,Jefferson,No. 2 Crooked River Ranch,62
Kyle Markley,Secretary of State,,LIB,Jefferson,No. 2 Crooked River Ranch,72
Kim Thatcher,Secretary of State,,REP,Jefferson,No. 2 Crooked River Ranch,2171
Shemia Fagan,Secretary of State,,DEM,Jefferson,No. 2 Crooked River Ranch,891
Write-Ins,Secretary of State,,,Jefferson,No. 2 Crooked River Ranch,3
Over Votes,Secretary of State,,,Jefferson,No. 2 Crooked River Ranch,1
Under Votes,Secretary of State,,,Jefferson,No. 2 Crooked River Ranch,89
Michael P Marsh,State Treasurer,,CON,Jefferson,No. 2 Crooked River Ranch,106
Tobias Read,State Treasurer,,DEM,Jefferson,No. 2 Crooked River Ranch,904
Chris Henry,State Treasurer,,IND,Jefferson,No. 2 Crooked River Ranch,100
Jeff Gudman,State Treasurer,,REP,Jefferson,No. 2 Crooked River Ranch,2057
Write-Ins,State Treasurer,,,Jefferson,No. 2 Crooked River Ranch,3
Over Votes,State Treasurer,,,Jefferson,No. 2 Crooked River Ranch,0
Under Votes,State Treasurer,,,Jefferson,No. 2 Crooked River Ranch,119
Ellen Rosenblum,Attorney General,,DEM,Jefferson,No. 2 Crooked River Ranch,1001
Lars D H Hedbor,Attorney General,,LIB,Jefferson,No. 2 Crooked River Ranch,56
Michael Cross,Attorney General,,REP,Jefferson,No. 2 Crooked River Ranch,2114
Write-Ins,Attorney General,,,Jefferson,No. 2 Crooked River Ranch,14
Over Votes,Attorney General,,,Jefferson,No. 2 Crooked River Ranch,0
Under Votes,Attorney General,,,Jefferson,No. 2 Crooked River Ranch,104
Carina M Miller,State Senate,30,DEM,Jefferson,No. 2 Crooked River Ranch,927
Lynn P Findley,State Senate,30,REP,Jefferson,No. 2 Crooked River Ranch,2215
Write-Ins,State Senate,30,,Jefferson,No. 2 Crooked River Ranch,5
Over Votes,State Senate,30,,Jefferson,No. 2 Crooked River Ranch,1
Under Votes,State Senate,30,,Jefferson,No. 2 Crooked River Ranch,141
Arlene C Burns,State House,59,DEM,Jefferson,No. 2 Crooked River Ranch,937
Daniel G Bonham,State House,59,REP,Jefferson,No. 2 Crooked River Ranch,2207
Write-Ins,State House,59,,Jefferson,No. 2 Crooked River Ranch,3
Over Votes,State House,59,,Jefferson,No. 2 Crooked River Ranch,1
