candidate,office,district,party,county,precinct,votes
Donald J. Trump,President,,REP,Crook,Precinct 01,366
Joseph R. Biden,President,,DEM,Crook,Precinct 01,140
Jo Jorgensen,President,,LIB,Crook,Precinct 01,6
Howie Hawkins,President,,GRN,Crook,Precinct 01,2
Dario Hunter,President,,,Crook,Precinct 01,0
Write-In,President,,,Crook,Precinct 01,5
Over Votes,President,,,Crook,Precinct 01,0
Under Votes,President,,,Crook,Precinct 01,2
Jo Rae Perkins,U.S. Senate,,,Crook,Precinct 01,340
Jeff Merkley,U.S. Senate,,,Crook,Precinct 01,155
Ibrahim A Taher,U.S. Senate,,,Crook,Precinct 01,8
Gary Dye,U.S. Senate,,,Crook,Precinct 01,7
Write-In,U.S. Senate,,,Crook,Precinct 01,0
Over Votes,U.S. Senate,,,Crook,Precinct 01,0
Under Votes,U.S. Senate,,,Crook,Precinct 01,11
Robert Werch,U.S. House,2,,Crook,Precinct 01,20
Cliff Bentz,U.S. House,2,,Crook,Precinct 01,367
Alex Spenser,U.S. House,2,,Crook,Precinct 01,116
Write-In,U.S. House,2,,Crook,Precinct 01,0
Over Votes,U.S. House,2,,Crook,Precinct 01,0
Under Votes,U.S. House,2,,Crook,Precinct 01,18
Nathalie Paravicini,Secretary of State,,,Crook,Precinct 01,7
Kyle Markley,Secretary of State,,,Crook,Precinct 01,18
Kim Thatcher,Secretary of State,,,Crook,Precinct 01,349
Shemia Fagan,Secretary of State,,,Crook,Precinct 01,134
Write-In,Secretary of State,,,Crook,Precinct 01,0
Over Votes,Secretary of State,,,Crook,Precinct 01,0
Under Votes,Secretary of State,,,Crook,Precinct 01,13
Michael P Marsh,State Treasurer,,,Crook,Precinct 01,23
Tobias Read,State Treasurer,,,Crook,Precinct 01,139
Chris Henry,State Treasurer,,,Crook,Precinct 01,16
Jeff Gudman,State Treasurer,,,Crook,Precinct 01,326
Write-In,State Treasurer,,,Crook,Precinct 01,0
Over Votes,State Treasurer,,,Crook,Precinct 01,0
Under Votes,State Treasurer,,,Crook,Precinct 01,17
Ellen Rosenblum,Attorney General,,,Crook,Precinct 01,146
Lars D H Hedbor,Attorney General,,,Crook,Precinct 01,16
Michael Cross,Attorney General,,,Crook,Precinct 01,338
Write-In,Attorney General,,,Crook,Precinct 01,0
Over Votes,Attorney General,,,Crook,Precinct 01,0
Under Votes,Attorney General,,,Crook,Precinct 01,21
Hugh Palcic,State Senate,,28,Crook,Precinct 01,130
Dennis Linthicum,State Senate,,28,Crook,Precinct 01,370
Write-In,State Senate,,28,Crook,Precinct 01,0
Over Votes,State Senate,,28,Crook,Precinct 01,0
Under Votes,State Senate,,28,Crook,Precinct 01,21
Barbara Fontaine,State House,,55,Crook,Precinct 01,126
Vikki Breese-Iverson,State House,,55,Crook,Precinct 01,378
Write-In,State House,,55,Crook,Precinct 01,0
Over Votes,State House,,55,Crook,Precinct 01,0
Under Votes,State House,,55,Crook,Precinct 01,17
Donald J. Trump,President,,REP,Crook,Precinct 02,320
Joseph R. Biden,President,,DEM,Crook,Precinct 02,123
Jo Jorgensen,President,,LIB,Crook,Precinct 02,16
Howie Hawkins,President,,GRN,Crook,Precinct 02,2
Dario Hunter,President,,,Crook,Precinct 02,0
Write-In,President,,,Crook,Precinct 02,0
Over Votes,President,,,Crook,Precinct 02,0
Under Votes,President,,,Crook,Precinct 02,3
Jo Rae Perkins,U.S. Senate,,,Crook,Precinct 02,293
Jeff Merkley,U.S. Senate,,,Crook,Precinct 02,144
Ibrahim A Taher,U.S. Senate,,,Crook,Precinct 02,5
Gary Dye,U.S. Senate,,,Crook,Precinct 02,13
Write-In,U.S. Senate,,,Crook,Precinct 02,0
Over Votes,U.S. Senate,,,Crook,Precinct 02,1
Under Votes,U.S. Senate,,,Crook,Precinct 02,8
Robert Werch,U.S. House,2,,Crook,Precinct 02,24
Cliff Bentz,U.S. House,2,,Crook,Precinct 02,314
Alex Spenser,U.S. House,2,,Crook,Precinct 02,114
Write-In,U.S. House,2,,Crook,Precinct 02,0
Over Votes,U.S. House,2,,Crook,Precinct 02,0
