county,precinct,office,district,candidate,party,votes
Washington,0001 301 RURAL NW COUNTY,President,,John Kerry,DEM,794
Washington,0001 301 RURAL NW COUNTY,President,,David Cobb,PAC,4
Washington,0001 301 RURAL NW COUNTY,President,,Michael Peroutka,CON,8
Washington,0001 301 RURAL NW COUNTY,President,,Michael Badnarik,LIB,18
Washington,0001 301 RURAL NW COUNTY,President,,George W. Bush,REP,1055
Washington,0001 301 RURAL NW COUNTY,President,,Write-ins,,11
Washington,0001 301 RURAL NW COUNTY,President,,Over Votes,,6
Washington,0001 301 RURAL NW COUNTY,President,,Under Votes,,14
Washington,0002 302 KINNAMAN,President,,John Kerry,DEM,1011
Washington,0002 302 KINNAMAN,President,,David Cobb,PAC,3
Washington,0002 302 KINNAMAN,President,,Michael Peroutka,CON,12
Washington,0002 302 KINNAMAN,President,,Michael Badnarik,LIB,6
Washington,0002 302 KINNAMAN,President,,George W. Bush,REP,831
Washington,0002 302 KINNAMAN,President,,Write-ins,,3
Washington,0002 302 KINNAMAN,President,,Over Votes,,3
Washington,0002 302 KINNAMAN,President,,Under Votes,,10
Washington,0003 303 WITCH HAZEL,President,,John Kerry,DEM,129
Washington,0003 303 WITCH HAZEL,President,,David Cobb,PAC,0
Washington,0003 303 WITCH HAZEL,President,,Michael Peroutka,CON,1
Washington,0003 303 WITCH HAZEL,President,,Michael Badnarik,LIB,1
Washington,0003 303 WITCH HAZEL,President,,George W. Bush,REP,196
Washington,0003 303 WITCH HAZEL,President,,Write-ins,,3
Washington,0003 303 WITCH HAZEL,President,,Over Votes,,0
Washington,0003 303 WITCH HAZEL,President,,Under Votes,,1
Washington,0004 304 BUTTERNUT,President,,John Kerry,DEM,1204
Washington,0004 304 BUTTERNUT,President,,David Cobb,PAC,2
Washington,0004 304 BUTTERNUT,President,,Michael Peroutka,CON,9
Washington,0004 304 BUTTERNUT,President,,Michael Badnarik,LIB,11
Washington,0004 304 BUTTERNUT,President,,George W. Bush,REP,1183
Washington,0004 304 BUTTERNUT,President,,Write-ins,,13
Washington,0004 304 BUTTERNUT,President,,Over Votes,,7
Washington,0004 304 BUTTERNUT,President,,Under Votes,,12
Washington,0005 305 BANKS,President,,John Kerry,DEM,274
Washington,0005 305 BANKS,President,,David Cobb,PAC,1
Washington,0005 305 BANKS,President,,Michael Peroutka,CON,3
Washington,0005 305 BANKS,President,,Michael Badnarik,LIB,1
Washington,0005 305 BANKS,President,,George W. Bush,REP,457
Washington,0005 305 BANKS,President,,Write-ins,,8
Washington,0005 305 BANKS,President,,Over Votes,,1
Washington,0005 305 BANKS,President,,Under Votes,,7
Washington,0006 306 TANASBOURNE,President,,John Kerry,DEM,355
Washington,0006 306 TANASBOURNE,President,,David Cobb,PAC,0
Washington,0006 306 TANASBOURNE,President,,Michael Peroutka,CON,0
Washington,0006 306 TANASBOURNE,President,,Michael Badnarik,LIB,5
Washington,0006 306 TANASBOURNE,President,,George W. Bush,REP,189
Washington,0006 306 TANASBOURNE,President,,Write-ins,,4
Washington,0006 306 TANASBOURNE,President,,Over Votes,,2
Washington,0006 306 TANASBOURNE,President,,Under Votes,,3
Washington,0007 307 WILLOW CREEK,President,,John Kerry,DEM,802
Washington,0007 307 WILLOW CREEK,President,,David Cobb,PAC,5
Washington,0007 307 WILLOW CREEK,President,,Michael Peroutka,CON,2
Washington,0007 307 WILLOW CREEK,President,,Michael Badnarik,LIB,3
Washington,0007 307 WILLOW CREEK,President,,George W. Bush,REP,783
Washington,0007 307 WILLOW CREEK,President,,Write-ins,,7
Washington,0007 307 WILLOW CREEK,President,,Over Votes,,2
Washington,0007 307 WILLOW CREEK,President,,Under Votes,,7
Washington,0008 308 BLOOMING FERN HILL,President,,John Kerry,DEM,188
Washington,0008 308 BLOOMING FERN HILL,President,,David Cobb,PAC,1
Washington,0008 308 BLOOMING FERN HILL,President,,Michael Peroutka,CON,3
Washington,0008 308 BLOOMING FERN HILL,President,,Michael Badnarik,LIB,1
Washington,0008 308 BLOOMING FERN HILL,President,,George W. Bush,REP,262
Washington,0008 308 BLOOMING FERN HILL,President,,Write-ins,,0
Washington,0008 308 BLOOMING FERN HILL,President,,Over Votes,,1
Washington,0008 308 BLOOMING FERN HILL,President,,Under Votes,,1
Washington,0009 309 HAWTHORNE FARMS,President,,John Kerry,DEM,1531
Washington,0009 309 HAWTHORNE FARMS,President,,David Cobb,PAC,8
Washington,0009 309 HAWTHORNE FARMS,President,,Michael Peroutka,CON,8
Washington,0009 309 HAWTHORNE FARMS,President,,Michael Badnarik,LIB,13
Washington,0009 309 HAWTHORNE FARMS,President,,George W. Bush,REP,1182
Washington,0009 309 HAWTHORNE FARMS,President,,Write-ins,,3
Washington,0009 309 HAWTHORNE FARMS,President,,Over Votes,,3
Washington,0009 309 HAWTHORNE FARMS,President,,Under Votes,,14
Washington,0010 310 DILLEY,President,,John Kerry,DEM,568
Washington,0010 310 DILLEY,President,,David Cobb,PAC,2
Washington,0010 310 DILLEY,President,,Michael Peroutka,CON,3
Washington,0010 310 DILLEY,President,,Michael Badnarik,LIB,6
Washington,0010 310 DILLEY,President,,George W. Bush,REP,645
Washington,0010 310 DILLEY,President,,Write-ins,,8
Washington,0010 310 DILLEY,President,,Over Votes,,9
Washington,0010 310 DILLEY,President,,Under Votes,,7
Washington,0011 311 LAURELWOOD,President,,John Kerry,DEM,207
Washington,0011 311 LAURELWOOD,President,,David Cobb,PAC,4
Washington,0011 311 LAURELWOOD,President,,Michael Peroutka,CON,1
Washington,0011 311 LAURELWOOD,President,,Michael Badnarik,LIB,4
Washington,0011 311 LAURELWOOD,President,,George W. Bush,REP,322
Washington,0011 311 LAURELWOOD,President,,Write-ins,,5
Washington,0011 311 LAURELWOOD,President,,Over Votes,,0
Washington,0011 311 LAURELWOOD,President,,Under Votes,,12
Washington,0012 312 HAGG LAKE,President,,John Kerry,DEM,273
Washington,0012 312 HAGG LAKE,President,,David Cobb,PAC,2
Washington,0012 312 HAGG LAKE,President,,Michael Peroutka,CON,2
Washington,0012 312 HAGG LAKE,President,,Michael Badnarik,LIB,6
Washington,0012 312 HAGG LAKE,President,,George W. Bush,REP,401
Washington,0012 312 HAGG LAKE,President,,Write-ins,,3
Washington,0012 312 HAGG LAKE,President,,Over Votes,,0
Washington,0012 312 HAGG LAKE,President,,Under Votes,,5
Washington,0013 313 HILLSBORO-UNINCORP,President,,John Kerry,DEM,133
Washington,0013 313 HILLSBORO-UNINCORP,President,,David Cobb,PAC,0
Washington,0013 313 HILLSBORO-UNINCORP,President,,Michael Peroutka,CON,0
Washington,0013 313 HILLSBORO-UNINCORP,President,,Michael Badnarik,LIB,3
Washington,0013 313 HILLSBORO-UNINCORP,President,,George W. Bush,REP,129
Washington,0013 313 HILLSBORO-UNINCORP,President,,Write-ins,,0
Washington,0013 313 HILLSBORO-UNINCORP,President,,Over Votes,,1
Washington,0013 313 HILLSBORO-UNINCORP,President,,Under Votes,,2
Washington,0014 314 GLENCOE,President,,John Kerry,DEM,232
Washington,0014 314 GLENCOE,President,,David Cobb,PAC,1
Washington,0014 314 GLENCOE,President,,Michael Peroutka,CON,3
Washington,0014 314 GLENCOE,President,,Michael Badnarik,LIB,3
Washington,0014 314 GLENCOE,President,,George W. Bush,REP,412
Washington,0014 314 GLENCOE,President,,Write-ins,,3
Washington,0014 314 GLENCOE,President,,Over Votes,,2
Washington,0014 314 GLENCOE,President,,Under Votes,,3
Washington,0015 315 HELVETIA,President,,John Kerry,DEM,238
Washington,0015 315 HELVETIA,President,,David Cobb,PAC,0
Washington,0015 315 HELVETIA,President,,Michael Peroutka,CON,1
Washington,0015 315 HELVETIA,President,,Michael Badnarik,LIB,4
Washington,0015 315 HELVETIA,President,,George W. Bush,REP,343
Washington,0015 315 HELVETIA,President,,Write-ins,,5
Washington,0015 315 HELVETIA,President,,Over Votes,,0
Washington,0015 315 HELVETIA,President,,Under Votes,,1
Washington,0016 316 PUMPKIN RIDGE,President,,John Kerry,DEM,399
Washington,0016 316 PUMPKIN RIDGE,President,,David Cobb,PAC,2
Washington,0016 316 PUMPKIN RIDGE,President,,Michael Peroutka,CON,1
Washington,0016 316 PUMPKIN RIDGE,President,,Michael Badnarik,LIB,3
Washington,0016 316 PUMPKIN RIDGE,President,,George W. Bush,REP,484
Washington,0016 316 PUMPKIN RIDGE,President,,Write-ins,,3
Washington,0016 316 PUMPKIN RIDGE,President,,Over Votes,,0
Washington,0016 316 PUMPKIN RIDGE,President,,Under Votes,,4
Washington,0017 317 VERBOORT,President,,John Kerry,DEM,132
Washington,0017 317 VERBOORT,President,,David Cobb,PAC,1
Washington,0017 317 VERBOORT,President,,Michael Peroutka,CON,1
Washington,0017 317 VERBOORT,President,,Michael Badnarik,LIB,0
Washington,0017 317 VERBOORT,President,,George W. Bush,REP,247
Washington,0017 317 VERBOORT,President,,Write-ins,,1
Washington,0017 317 VERBOORT,President,,Over Votes,,0
Washington,0017 317 VERBOORT,President,,Under Votes,,6
Washington,0018 318 MINTER BRIDGE,President,,John Kerry,DEM,988
Washington,0018 318 MINTER BRIDGE,President,,David Cobb,PAC,7
Washington,0018 318 MINTER BRIDGE,President,,Michael Peroutka,CON,7
Washington,0018 318 MINTER BRIDGE,President,,Michael Badnarik,LIB,8
Washington,0018 318 MINTER BRIDGE,President,,George W. Bush,REP,1075
Washington,0018 318 MINTER BRIDGE,President,,Write-ins,,13
Washington,0018 318 MINTER BRIDGE,President,,Over Votes,,3
Washington,0018 318 MINTER BRIDGE,President,,Under Votes,,16
Washington,0019 319 QUATAMA STREET,President,,John Kerry,DEM,531
Washington,0019 319 QUATAMA STREET,President,,David Cobb,PAC,0
Washington,0019 319 QUATAMA STREET,President,,Michael Peroutka,CON,3
Washington,0019 319 QUATAMA STREET,President,,Michael Badnarik,LIB,6
Washington,0019 319 QUATAMA STREET,President,,George W. Bush,REP,446
Washington,0019 319 QUATAMA STREET,President,,Write-ins,,4
Washington,0019 319 QUATAMA STREET,President,,Over Votes,,0
Washington,0019 319 QUATAMA STREET,President,,Under Votes,,2
Washington,0020 320 HAZELDALE,President,,John Kerry,DEM,1027
Washington,0020 320 HAZELDALE,President,,David Cobb,PAC,4
Washington,0020 320 HAZELDALE,President,,Michael Peroutka,CON,2
Washington,0020 320 HAZELDALE,President,,Michael Badnarik,LIB,3
Washington,0020 320 HAZELDALE,President,,George W. Bush,REP,935
Washington,0020 320 HAZELDALE,President,,Write-ins,,13
Washington,0020 320 HAZELDALE,President,,Over Votes,,0
Washington,0020 320 HAZELDALE,President,,Under Votes,,11
Washington,0021 321 GASTON,President,,John Kerry,DEM,87
Washington,0021 321 GASTON,President,,David Cobb,PAC,2
Washington,0021 321 GASTON,President,,Michael Peroutka,CON,1
Washington,0021 321 GASTON,President,,Michael Badnarik,LIB,2
Washington,0021 321 GASTON,President,,George W. Bush,REP,147
Washington,0021 321 GASTON,President,,Write-ins,,0
Washington,0021 321 GASTON,President,,Over Votes,,1
Washington,0021 321 GASTON,President,,Under Votes,,2
Washington,0022 322 JACKTOWN,President,,John Kerry,DEM,86
Washington,0022 322 JACKTOWN,President,,David Cobb,PAC,2
Washington,0022 322 JACKTOWN,President,,Michael Peroutka,CON,0
Washington,0022 322 JACKTOWN,President,,Michael Badnarik,LIB,1
Washington,0022 322 JACKTOWN,President,,George W. Bush,REP,115
Washington,0022 322 JACKTOWN,President,,Write-ins,,0
Washington,0022 322 JACKTOWN,President,,Over Votes,,0
Washington,0022 322 JACKTOWN,President,,Under Votes,,1
Washington,0023 323 INDIAN HILLS,President,,John Kerry,DEM,1504
Washington,0023 323 INDIAN HILLS,President,,David Cobb,PAC,7
Washington,0023 323 INDIAN HILLS,President,,Michael Peroutka,CON,5
Washington,0023 323 INDIAN HILLS,President,,Michael Badnarik,LIB,23
Washington,0023 323 INDIAN HILLS,President,,George W. Bush,REP,1537
Washington,0023 323 INDIAN HILLS,President,,Write-ins,,18
Washington,0023 323 INDIAN HILLS,President,,Over Votes,,8
Washington,0023 323 INDIAN HILLS,President,,Under Votes,,17
Washington,0024 324 CHERRY GROVE,President,,John Kerry,DEM,189
Washington,0024 324 CHERRY GROVE,President,,David Cobb,PAC,3
Washington,0024 324 CHERRY GROVE,President,,Michael Peroutka,CON,3
Washington,0024 324 CHERRY GROVE,President,,Michael Badnarik,LIB,1
Washington,0024 324 CHERRY GROVE,President,,George W. Bush,REP,188
Washington,0024 324 CHERRY GROVE,President,,Write-ins,,5
Washington,0024 324 CHERRY GROVE,President,,Over Votes,,1
Washington,0024 324 CHERRY GROVE,President,,Under Votes,,3
Washington,0025 325 HILLSBORO-ISLANDS,President,,John Kerry,DEM,0
Washington,0025 325 HILLSBORO-ISLANDS,President,,David Cobb,PAC,0
Washington,0025 325 HILLSBORO-ISLANDS,President,,Michael Peroutka,CON,0
Washington,0025 325 HILLSBORO-ISLANDS,President,,Michael Badnarik,LIB,0
Washington,0025 325 HILLSBORO-ISLANDS,President,,George W. Bush,REP,3
Washington,0025 325 HILLSBORO-ISLANDS,President,,Write-ins,,0
Washington,0025 325 HILLSBORO-ISLANDS,President,,Over Votes,,0
Washington,0025 325 HILLSBORO-ISLANDS,President,,Under Votes,,0
Washington,0026 326 RURAL BANKS,President,,John Kerry,DEM,468
Washington,0026 326 RURAL BANKS,President,,David Cobb,PAC,2
Washington,0026 326 RURAL BANKS,President,,Michael Peroutka,CON,6
Washington,0026 326 RURAL BANKS,President,,Michael Badnarik,LIB,5
Washington,0026 326 RURAL BANKS,President,,George W. Bush,REP,763
Washington,0026 326 RURAL BANKS,President,,Write-ins,,6
Washington,0026 326 RURAL BANKS,President,,Over Votes,,2
Washington,0026 326 RURAL BANKS,President,,Under Votes,,11
Washington,0027 327 BROWN MIDDLE SCHOOL,President,,John Kerry,DEM,1157
Washington,0027 327 BROWN MIDDLE SCHOOL,President,,David Cobb,PAC,4
Washington,0027 327 BROWN MIDDLE SCHOOL,President,,Michael Peroutka,CON,7
Washington,0027 327 BROWN MIDDLE SCHOOL,President,,Michael Badnarik,LIB,3
Washington,0027 327 BROWN MIDDLE SCHOOL,President,,George W. Bush,REP,1280
Washington,0027 327 BROWN MIDDLE SCHOOL,President,,Write-ins,,11
Washington,0027 327 BROWN MIDDLE SCHOOL,President,,Over Votes,,5
Washington,0027 327 BROWN MIDDLE SCHOOL,President,,Under Votes,,14
Washington,0028 328 FARMINGTON VIEW,President,,John Kerry,DEM,542
