county,precinct,office,district,party,candidate,votes,
Lincoln,26 Elk City,U.S. Senate,,REP,Write-ins,0,
Lincoln,27 Frultvaie,U.S. Senate,,REP,Write-ins,1,
Lincoln,28 Eddyville,U.S. Senate,,REP,Write-ins,0,
Lincoln,29 Slietz,U.S. Senate,,REP,Write-ins,0,
Lincoln,30 Rock Creek,U.S. Senate,,REP,Write-ins,0,
Lincoln,31 East Toledo,U.S. Senate,,REP,Write-ins,0,
Lincoln,32 South Toledo,U.S. Senate,,REP,Write-ins,1,
Lincoln,01 Waldport,U.S. Senate,,REP,Over Votes,0,
Lincoln,02 Alsea,U.S. Senate,,REP,Over Votes,0,
Lincoln,03 Seaview,U.S. Senate,,REP,Over Votes,0,
Lincoln,04 Tidewater,U.S. Senate,,REP,Over Votes,0,
Lincoln,05 Yachats,U.S. Senate,,REP,Over Votes,0,
Lincoln,06 Bayview,U.S. Senate,,REP,Over Votes,0,
Lincoln,07 Seal Rock,U.S. Senate,,REP,Over Votes,0,
Lincoln,08 South Beach,U.S. Senate,,REP,Over Votes,0,
Lincoln,09 Nye Creek,U.S. Senate,,REP,Over Votes,0,
Lincoln,10 Newport Bay,U.S. Senate,,REP,Over Votes,0,
Lincoln,11 Oceanview,U.S. Senate,,REP,Over Votes,0,
Lincoln,12 Yaquina,U.S. Senate,,REP,Over Votes,0,
Lincoln,13 Pacific,U.S. Senate,,REP,Over Votes,0,
Lincoln,14 Agate Beach,U.S. Senate,,REP,Over Votes,0,
Lincoln,15 Otter Rock,U.S. Senate,,REP,Over Votes,0,
Lincoln,16 Depoe Bay,U.S. Senate,,REP,Over Votes,0,
Lincoln,17 Fogarty,U.S. Senate,,REP,Over Votes,0,
Lincoln,18 Kern,U.S. Senate,,REP,Over Votes,0,
Lincoln,19 Schooner Ck,U.S. Senate,,REP,Over Votes,0,
Lincoln,20 Delake,U.S. Senate,,REP,Over Votes,0,
Lincoln,21 Oceanlake,U.S. Senate,,REP,Over Votes,0,
Lincoln,22 Sunset West,U.S. Senate,,REP,Over Votes,0,
Lincoln,23 Sunset East,U.S. Senate,,REP,Over Votes,0,
Lincoln,24 Rose Lodge,U.S. Senate,,REP,Over Votes,0,
Lincoln,25 Big Elk,U.S. Senate,,REP,Over Votes,0,
Lincoln,26 Elk City,U.S. Senate,,REP,Over Votes,0,
Lincoln,27 Frultvaie,U.S. Senate,,REP,Over Votes,0,
Lincoln,28 Eddyville,U.S. Senate,,REP,Over Votes,0,
Lincoln,29 Slietz,U.S. Senate,,REP,Over Votes,0,
Lincoln,30 Rock Creek,U.S. Senate,,REP,Over Votes,0,
Lincoln,31 East Toledo,U.S. Senate,,REP,Over Votes,0,
Lincoln,32 South Toledo,U.S. Senate,,REP,Over Votes,0,
Lincoln,01 Waldport,U.S. Senate,,REP,Under Votes,3,
Lincoln,02 Alsea,U.S. Senate,,REP,Under Votes,0,
Lincoln,03 Seaview,U.S. Senate,,REP,Under Votes,5,
Lincoln,04 Tidewater,U.S. Senate,,REP,Under Votes,2,
Lincoln,05 Yachats,U.S. Senate,,REP,Under Votes,8,
Lincoln,06 Bayview,U.S. Senate,,REP,Under Votes,3,
Lincoln,07 Seal Rock,U.S. Senate,,REP,Under Votes,6,
Lincoln,08 South Beach,U.S. Senate,,REP,Under Votes,2,
Lincoln,09 Nye Creek,U.S. Senate,,REP,Under Votes,10,
Lincoln,10 Newport Bay,U.S. Senate,,REP,Under Votes,2,
Lincoln,11 Oceanview,U.S. Senate,,REP,Under Votes,3,
Lincoln,12 Yaquina,U.S. Senate,,REP,Under Votes,15,
Lincoln,13 Pacific,U.S. Senate,,REP,Under Votes,10,
Lincoln,14 Agate Beach,U.S. Senate,,REP,Under Votes,7,
Lincoln,15 Otter Rock,U.S. Senate,,REP,Under Votes,2,
Lincoln,16 Depoe Bay,U.S. Senate,,REP,Under Votes,4,
Lincoln,17 Fogarty,U.S. Senate,,REP,Under Votes,4,
Lincoln,18 Kern,U.S. Senate,,REP,Under Votes,5,
Lincoln,19 Schooner Ck,U.S. Senate,,REP,Under Votes,7,
Lincoln,20 Delake,U.S. Senate,,REP,Under Votes,4,
Lincoln,21 Oceanlake,U.S. Senate,,REP,Under Votes,5,
Lincoln,22 Sunset West,U.S. Senate,,REP,Under Votes,4,
Lincoln,23 Sunset East,U.S. Senate,,REP,Under Votes,3,
Lincoln,24 Rose Lodge,U.S. Senate,,REP,Under Votes,0,
Lincoln,25 Big Elk,U.S. Senate,,REP,Under Votes,1,
Lincoln,26 Elk City,U.S. Senate,,REP,Under Votes,0,
Lincoln,27 Frultvaie,U.S. Senate,,REP,Under Votes,5,
Lincoln,28 Eddyville,U.S. Senate,,REP,Under Votes,1,
Lincoln,29 Slietz,U.S. Senate,,REP,Under Votes,9,
Lincoln,30 Rock Creek,U.S. Senate,,REP,Under Votes,0,
Lincoln,31 East Toledo,U.S. Senate,,REP,Under Votes,6,
Lincoln,32 South Toledo,U.S. Senate,,REP,Under Votes,4,
Lincoln,01 Waldport,U.S. House,5,DEM,Anita Brown,53,
Lincoln,02 Alsea,U.S. House,5,DEM,Anita Brown,12,
Lincoln,03 Seaview,U.S. House,5,DEM,Anita Brown,21,
Lincoln,04 Tidewater,U.S. House,5,DEM,Anita Brown,12,
Lincoln,05 Yachats,U.S. House,5,DEM,Anita Brown,33,
Lincoln,06 Bayview,U.S. House,5,DEM,Anita Brown,42,
Lincoln,07 Seal Rock,U.S. House,5,DEM,Anita Brown,44,
Lincoln,08 South Beach,U.S. House,5,DEM,Anita Brown,29,
Lincoln,09 Nye Creek,U.S. House,5,DEM,Anita Brown,29,
Lincoln,10 Newport Bay,U.S. House,5,DEM,Anita Brown,28,
Lincoln,11 Oceanview,U.S. House,5,DEM,Anita Brown,42,
Lincoln,12 Yaquina,U.S. House,5,DEM,Anita Brown,42,
Lincoln,13 Pacific,U.S. House,5,DEM,Anita Brown,29,
Lincoln,14 Agate Beach,U.S. House,5,DEM,Anita Brown,49,
Lincoln,15 Otter Rock,U.S. House,5,DEM,Anita Brown,5,
Lincoln,16 Depoe Bay,U.S. House,5,DEM,Anita Brown,27,
Lincoln,17 Fogarty,U.S. House,5,DEM,Anita Brown,35,
Lincoln,18 kern,U.S. House,5,DEM,Anita Brown,28,
Lincoln,19 Schooner Ck,U.S. House,5,DEM,Anita Brown,31,
Lincoln,20 Delake,U.S. House,5,DEM,Anita Brown,48,
Lincoln,21 Oceaniake,U.S. House,5,DEM,Anita Brown,42,
Lincoln,22 Sunset West,U.S. House,5,DEM,Anita Brown,26,
Lincoln,23 Sunset East,U.S. House,5,DEM,Anita Brown,28,
Lincoln,24 Rose Lodge,U.S. House,5,DEM,Anita Brown,22,
Lincoln,25 Big Elk,U.S. House,5,DEM,Anita Brown,2,
Lincoln,26 Elk City,U.S. House,5,DEM,Anita Brown,2,
Lincoln,27 Fruitvale,U.S. House,5,DEM,Anita Brown,27,
Lincoln,28 Eddyville,U.S. House,5,DEM,Anita Brown,13,
Lincoln,29 Siletz,U.S. House,5,DEM,Anita Brown,42,
Lincoln,30 Rock Creek,U.S. House,5,DEM,Anita Brown,6,
Lincoln,31 East Toledo,U.S. House,5,DEM,Anita Brown,43,
Lincoln,32 South Toledo,U.S. House,5,DEM,Anita Brown,32,
Lincoln,01 Waldport,U.S. House,5,DEM,Kurt Schrader,198,
Lincoln,02 Alsea,U.S. House,5,DEM,Kurt Schrader,70,
Lincoln,03 Seaview,U.S. House,5,DEM,Kurt Schrader,90,
Lincoln,04 Tidewater,U.S. House,5,DEM,Kurt Schrader,44,
Lincoln,05 Yachats,U.S. House,5,DEM,Kurt Schrader,191,
Lincoln,06 Bayview,U.S. House,5,DEM,Kurt Schrader,179,
Lincoln,07 Seal Rock,U.S. House,5,DEM,Kurt Schrader,191,
Lincoln,08 South Beach,U.S. House,5,DEM,Kurt Schrader,169,
Lincoln,09 Nye Creek,U.S. House,5,DEM,Kurt Schrader,164,
Lincoln,10 Newport Bay,U.S. House,5,DEM,Kurt Schrader,105,
Lincoln,11 Oceanview,U.S. House,5,DEM,Kurt Schrader,131,
Lincoln,12 Yaquina,U.S. House,5,DEM,Kurt Schrader,170,
Lincoln,13 Pacific,U.S. House,5,DEM,Kurt Schrader,200,
Lincoln,14 Agate Beach,U.S. House,5,DEM,Kurt Schrader,154,
Lincoln,15 Otter Rock,U.S. House,5,DEM,Kurt Schrader,49,
Lincoln,16 Depoe Bay,U.S. House,5,DEM,Kurt Schrader,153,
Lincoln,17 Fogarty,U.S. House,5,DEM,Kurt Schrader,133,
Lincoln,18 kern,U.S. House,5,DEM,Kurt Schrader,148,
Lincoln,19 Schooner Ck,U.S. House,5,DEM,Kurt Schrader,155,
Lincoln,20 Delake,U.S. House,5,DEM,Kurt Schrader,189,
Lincoln,21 Oceaniake,U.S. House,5,DEM,Kurt Schrader,130,
Lincoln,22 Sunset West,U.S. House,5,DEM,Kurt Schrader,186,
Lincoln,23 Sunset East,U.S. House,5,DEM,Kurt Schrader,110,
Lincoln,24 Rose Lodge,U.S. House,5,DEM,Kurt Schrader,56,
Lincoln,25 Big Elk,U.S. House,5,DEM,Kurt Schrader,3,
Lincoln,26 Elk City,U.S. House,5,DEM,Kurt Schrader,8,
Lincoln,27 Fruitvale,U.S. House,5,DEM,Kurt Schrader,90,
Lincoln,28 Eddyville,U.S. House,5,DEM,Kurt Schrader,36,
Lincoln,29 Siletz,U.S. House,5,DEM,Kurt Schrader,152,
Lincoln,30 Rock Creek,U.S. House,5,DEM,Kurt Schrader,22,
Lincoln,31 East Toledo,U.S. House,5,DEM,Kurt Schrader,110,
Lincoln,32 South Toledo,U.S. House,5,DEM,Kurt Schrader,101,
Lincoln,01 Waldport,U.S. House,5,DEM,Write-ins,1,
Lincoln,02 Alsea,U.S. House,5,DEM,Write-ins,0,
Lincoln,03 Seaview,U.S. House,5,DEM,Write-ins,1,
Lincoln,04 Tidewater,U.S. House,5,DEM,Write-ins,0,
Lincoln,05 Yachats,U.S. House,5,DEM,Write-ins,1,
Lincoln,06 Bayview,U.S. House,5,DEM,Write-ins,0,
Lincoln,07 Seal Rock,U.S. House,5,DEM,Write-ins,0,
Lincoln,08 South Beach,U.S. House,5,DEM,Write-ins,0,
Lincoln,09 Nye Creek,U.S. House,5,DEM,Write-ins,1,
Lincoln,10 Newport Bay,U.S. House,5,DEM,Write-ins,2,
Lincoln,11 Oceanview,U.S. House,5,DEM,Write-ins,1,
Lincoln,12 Yaquina,U.S. House,5,DEM,Write-ins,1,
Lincoln,13 Pacific,U.S. House,5,DEM,Write-ins,3,
Lincoln,14 Agate Beach,U.S. House,5,DEM,Write-ins,0,
Lincoln,15 Otter Rock,U.S. House,5,DEM,Write-ins,0,
Lincoln,16 Depoe Bay,U.S. House,5,DEM,Write-ins,0,
Lincoln,17 Fogarty,U.S. House,5,DEM,Write-ins,3,
Lincoln,18 kern,U.S. House,5,DEM,Write-ins,0,
Lincoln,19 Schooner Ck,U.S. House,5,DEM,Write-ins,1,
Lincoln,20 Delake,U.S. House,5,DEM,Write-ins,1,
Lincoln,21 Oceaniake,U.S. House,5,DEM,Write-ins,0,
Lincoln,22 Sunset West,U.S. House,5,DEM,Write-ins,1,
Lincoln,23 Sunset East,U.S. House,5,DEM,Write-ins,3,
Lincoln,24 Rose Lodge,U.S. House,5,DEM,Write-ins,0,
Lincoln,25 Big Elk,U.S. House,5,DEM,Write-ins,0,
Lincoln,26 Elk City,U.S. House,5,DEM,Write-ins,0,
Lincoln,27 Fruitvale,U.S. House,5,DEM,Write-ins,2,
Lincoln,28 Eddyville,U.S. House,5,DEM,Write-ins,1,
Lincoln,29 Siletz,U.S. House,5,DEM,Write-ins,0,
Lincoln,30 Rock Creek,U.S. House,5,DEM,Write-ins,1,
Lincoln,31 East Toledo,U.S. House,5,DEM,Write-ins,4,
Lincoln,32 South Toledo,U.S. House,5,DEM,Write-ins,0,
Lincoln,01 Waldport,U.S. House,5,DEM,Over Votes,0,
Lincoln,02 Alsea,U.S. House,5,DEM,Over Votes,0,
Lincoln,03 Seaview,U.S. House,5,DEM,Over Votes,0,
Lincoln,04 Tidewater,U.S. House,5,DEM,Over Votes,0,
Lincoln,05 Yachats,U.S. House,5,DEM,Over Votes,0,
Lincoln,06 Bayview,U.S. House,5,DEM,Over Votes,0,
Lincoln,07 Seal Rock,U.S. House,5,DEM,Over Votes,0,
Lincoln,08 South Beach,U.S. House,5,DEM,Over Votes,0,
Lincoln,09 Nye Creek,U.S. House,5,DEM,Over Votes,0,
Lincoln,10 Newport Bay,U.S. House,5,DEM,Over Votes,0,
Lincoln,11 Oceanview,U.S. House,5,DEM,Over Votes,0,
Lincoln,12 Yaquina,U.S. House,5,DEM,Over Votes,0,
Lincoln,13 Pacific,U.S. House,5,DEM,Over Votes,0,
Lincoln,14 Agate Beach,U.S. House,5,DEM,Over Votes,0,
Lincoln,15 Otter Rock,U.S. House,5,DEM,Over Votes,0,
Lincoln,16 Depoe Bay,U.S. House,5,DEM,Over Votes,0,
Lincoln,17 Fogarty,U.S. House,5,DEM,Over Votes,0,
Lincoln,18 kern,U.S. House,5,DEM,Over Votes,0,
Lincoln,19 Schooner Ck,U.S. House,5,DEM,Over Votes,0,
Lincoln,20 Delake,U.S. House,5,DEM,Over Votes,0,
Lincoln,21 Oceaniake,U.S. House,5,DEM,Over Votes,0,
Lincoln,22 Sunset West,U.S. House,5,DEM,Over Votes,0,
Lincoln,23 Sunset East,U.S. House,5,DEM,Over Votes,0,
Lincoln,24 Rose Lodge,U.S. House,5,DEM,Over Votes,0,
Lincoln,25 Big Elk,U.S. House,5,DEM,Over Votes,0,
Lincoln,26 Elk City,U.S. House,5,DEM,Over Votes,0,
Lincoln,27 Fruitvale,U.S. House,5,DEM,Over Votes,0,
Lincoln,28 Eddyville,U.S. House,5,DEM,Over Votes,0,
Lincoln,29 Siletz,U.S. House,5,DEM,Over Votes,0,
Lincoln,30 Rock Creek,U.S. House,5,DEM,Over Votes,0,
Lincoln,31 East Toledo,U.S. House,5,DEM,Over Votes,0,
Lincoln,32 South Toledo,U.S. House,5,DEM,Over Votes,0,
Lincoln,01 Waldport,U.S. House,5,DEM,Under Votes,13,
Lincoln,02 Alsea,U.S. House,5,DEM,Under Votes,4,
Lincoln,03 Seaview,U.S. House,5,DEM,Under Votes,7,
Lincoln,04 Tidewater,U.S. House,5,DEM,Under Votes,3,
Lincoln,05 Yachats,U.S. House,5,DEM,Under Votes,20,
Lincoln,06 Bayview,U.S. House,5,DEM,Under Votes,7,
Lincoln,07 Seal Rock,U.S. House,5,DEM,Under Votes,13,
Lincoln,08 South Beach,U.S. House,5,DEM,Under Votes,11,
Lincoln,09 Nye Creek,U.S. House,5,DEM,Under Votes,11,
Lincoln,10 Newport Bay,U.S. House,5,DEM,Under Votes,2,
Lincoln,11 Oceanview,U.S. House,5,DEM,Under Votes,12,
Lincoln,12 Yaquina,U.S. House,5,DEM,Under Votes,12,
Lincoln,13 Pacific,U.S. House,5,DEM,Under Votes,11,
Lincoln,14 Agate Beach,U.S. House,5,DEM,Under Votes,13,
Lincoln,15 Otter Rock,U.S. House,5,DEM,Under Votes,3,
Lincoln,16 Depoe Bay,U.S. House,5,DEM,Under Votes,7,
Lincoln,17 Fogarty,U.S. House,5,DEM,Under Votes,7,
Lincoln,18 kern,U.S. House,5,DEM,Under Votes,16,
Lincoln,19 Schooner Ck,U.S. House,5,DEM,Under Votes,7,
Lincoln,20 Delake,U.S. House,5,DEM,Under Votes,8,
Lincoln,21 Oceaniake,U.S. House,5,DEM,Under Votes,9,
Lincoln,22 Sunset West,U.S. House,5,DEM,Under Votes,15,
Lincoln,23 Sunset East,U.S. House,5,DEM,Under Votes,3,
Lincoln,24 Rose Lodge,U.S. House,5,DEM,Under Votes,5,
Lincoln,25 Big Elk,U.S. House,5,DEM,Under Votes,0,
Lincoln,26 Elk City,U.S. House,5,DEM,Under Votes,4,
Lincoln,27 Fruitvale,U.S. House,5,DEM,Under Votes,7,
Lincoln,28 Eddyville,U.S. House,5,DEM,Under Votes,1,
Lincoln,29 Siletz,U.S. House,5,DEM,Under Votes,7,
Lincoln,30 Rock Creek,U.S. House,5,DEM,Under Votes,3,
Lincoln,31 East Toledo,U.S. House,5,DEM,Under Votes,12,
Lincoln,32 South Toledo,U.S. House,5,DEM,Under Votes,13,
Lincoln,01 Waldport,U.S. House,5,REP,Ben Pollock,72,
Lincoln,02 Alsea,U.S. House,5,REP,Ben Pollock,41,
Lincoln,03 Seaview,U.S. House,5,REP,Ben Pollock,36,
Lincoln,04 Tidewater,U.S. House,5,REP,Ben Pollock,25,
Lincoln,05 Yachats,U.S. House,5,REP,Ben Pollock,55,
Lincoln,06 Bayview,U.S. House,5,REP,Ben Pollock,52,
Lincoln,07 Seal Rock,U.S. House,5,REP,Ben Pollock,45,
Lincoln,08 South Beach,U.S. House,5,REP,Ben Pollock,41,
Lincoln,09 Nye Creek,U.S. House,5,REP,Ben Pollock,28,
Lincoln,10 Newport Bay,U.S. House,5,REP,Ben Pollock,21,
Lincoln,11 Oceanview,U.S. House,5,REP,Ben Pollock,34,
Lincoln,12 Yaquina,U.S. House,5,REP,Ben Pollock,58,
Lincoln,13 Pacific,U.S. House,5,REP,Ben Pollock,60,
Lincoln,14 Agate Beach,U.S. House,5,REP,Ben Pollock,57,
Lincoln,15 Otter Rock,U.S. House,5,REP,Ben Pollock,14,
Lincoln,16 Depoe Bay,U.S. House,5,REP,Ben Pollock,44,
Lincoln,17 Fogarty,U.S. House,5,REP,Ben Pollock,57,
Lincoln,18 Kern,U.S. House,5,REP,Ben Pollock,49,
Lincoln,19 Schooner Ck,U.S. House,5,REP,Ben Pollock,49,
Lincoln,20 Delake,U.S. House,5,REP,Ben Pollock,54,
Lincoln,21 Oceanlake,U.S. House,5,REP,Ben Pollock,54,
Lincoln,22 Sunset West,U.S. House,5,REP,Ben Pollock,64,
Lincoln,23 Sunset East,U.S. House,5,REP,Ben Pollock,48,
Lincoln,24 Rose Lodge,U.S. House,5,REP,Ben Pollock,23,
Lincoln,25 Big Elk,U.S. House,5,REP,Ben Pollock,7,
Lincoln,26 Elk City,U.S. House,5,REP,Ben Pollock,2,
Lincoln,27 Fruit-vale,U.S. House,5,REP,Ben Pollock,35,
Lincoln,28 Eddyville,U.S. House,5,REP,Ben Pollock,15,
Lincoln,29 Siletz,U.S. House,5,REP,Ben Pollock,46,
Lincoln,30 Rock Creek,U.S. House,5,REP,Ben Pollock,10,
Lincoln,31 East Toledo,U.S. House,5,REP,Ben Pollock,50,
Lincoln,32 South Toledo,U.S. House,5,REP,Ben Pollock,33,
Lincoln,01 Waldport,U.S. House,5,REP,Tootie Smith,66,
Lincoln,02 Alsea,U.S. House,5,REP,Tootie Smith,25,
Lincoln,03 Seaview,U.S. House,5,REP,Tootie Smith,34,
Lincoln,04 Tidewater,U.S. House,5,REP,Tootie Smith,24,
Lincoln,05 Yachats,U.S. House,5,REP,Tootie Smith,54,
Lincoln,06 Bayview,U.S. House,5,REP,Tootie Smith,57,
Lincoln,07 Seal Rock,U.S. House,5,REP,Tootie Smith,50,
Lincoln,08 South Beach,U.S. House,5,REP,Tootie Smith,42,
Lincoln,09 Nye Creek,U.S. House,5,REP,Tootie Smith,43,
Lincoln,10 Newport Bay,U.S. House,5,REP,Tootie Smith,21,
Lincoln,11 Oceanview,U.S. House,5,REP,Tootie Smith,43,
Lincoln,12 Yaquina,U.S. House,5,REP,Tootie Smith,83,
Lincoln,13 Pacific,U.S. House,5,REP,Tootie Smith,74,
Lincoln,14 Agate Beach,U.S. House,5,REP,Tootie Smith,67,
Lincoln,15 Otter Rock,U.S. House,5,REP,Tootie Smith,16,
Lincoln,16 Depoe Bay,U.S. House,5,REP,Tootie Smith,68,
Lincoln,17 Fogarty,U.S. House,5,REP,Tootie Smith,60,
Lincoln,18 Kern,U.S. House,5,REP,Tootie Smith,58,
Lincoln,19 Schooner Ck,U.S. House,5,REP,Tootie Smith,66,
Lincoln,20 Delake,U.S. House,5,REP,Tootie Smith,66,
Lincoln,21 Oceanlake,U.S. House,5,REP,Tootie Smith,75,
Lincoln,22 Sunset West,U.S. House,5,REP,Tootie Smith,97,
Lincoln,23 Sunset East,U.S. House,5,REP,Tootie Smith,49,
Lincoln,24 Rose Lodge,U.S. House,5,REP,Tootie Smith,28,
Lincoln,25 Big Elk,U.S. House,5,REP,Tootie Smith,4,
Lincoln,26 Elk City,U.S. House,5,REP,Tootie Smith,5,
Lincoln,27 Fruit-vale,U.S. House,5,REP,Tootie Smith,50,
Lincoln,28 Eddyville,U.S. House,5,REP,Tootie Smith,19,
Lincoln,29 Siletz,U.S. House,5,REP,Tootie Smith,58,
Lincoln,30 Rock Creek,U.S. House,5,REP,Tootie Smith,10,
Lincoln,31 East Toledo,U.S. House,5,REP,Tootie Smith,47,
Lincoln,32 South Toledo,U.S. House,5,REP,Tootie Smith,46,
Lincoln,01 Waldport,U.S. House,5,REP,Write-ins,0,
Lincoln,02 Alsea,U.S. House,5,REP,Write-ins,0,
Lincoln,03 Seaview,U.S. House,5,REP,Write-ins,0,
Lincoln,04 Tidewater,U.S. House,5,REP,Write-ins,0,
Lincoln,05 Yachats,U.S. House,5,REP,Write-ins,1,
Lincoln,06 Bayview,U.S. House,5,REP,Write-ins,0,
Lincoln,07 Seal Rock,U.S. House,5,REP,Write-ins,0,
Lincoln,08 South Beach,U.S. House,5,REP,Write-ins,0,
Lincoln,09 Nye Creek,U.S. House,5,REP,Write-ins,1,
Lincoln,10 Newport Bay,U.S. House,5,REP,Write-ins,0,
Lincoln,11 Oceanview,U.S. House,5,REP,Write-ins,1,
Lincoln,12 Yaquina,U.S. House,5,REP,Write-ins,0,
Lincoln,13 Pacific,U.S. House,5,REP,Write-ins,0,
Lincoln,14 Agate Beach,U.S. House,5,REP,Write-ins,0,
Lincoln,15 Otter Rock,U.S. House,5,REP,Write-ins,0,
Lincoln,16 Depoe Bay,U.S. House,5,REP,Write-ins,0,
Lincoln,17 Fogarty,U.S. House,5,REP,Write-ins,3,
Lincoln,18 Kern,U.S. House,5,REP,Write-ins,1,
Lincoln,19 Schooner Ck,U.S. House,5,REP,Write-ins,0,
Lincoln,20 Delake,U.S. House,5,REP,Write-ins,4,
Lincoln,21 Oceanlake,U.S. House,5,REP,Write-ins,0,
Lincoln,22 Sunset West,U.S. House,5,REP,Write-ins,1,
Lincoln,23 Sunset East,U.S. House,5,REP,Write-ins,0,
Lincoln,24 Rose Lodge,U.S. House,5,REP,Write-ins,0,
Lincoln,25 Big Elk,U.S. House,5,REP,Write-ins,0,
Lincoln,26 Elk City,U.S. House,5,REP,Write-ins,0,
Lincoln,27 Fruit-vale,U.S. House,5,REP,Write-ins,1,
Lincoln,28 Eddyville,U.S. House,5,REP,Write-ins,0,
Lincoln,29 Siletz,U.S. House,5,REP,Write-ins,0,
Lincoln,30 Rock Creek,U.S. House,5,REP,Write-ins,0,
Lincoln,31 East Toledo,U.S. House,5,REP,Write-ins,0,
Lincoln,32 South Toledo,U.S. House,5,REP,Write-ins,1,
Lincoln,01 Waldport,U.S. House,5,REP,Over Votes,0,
Lincoln,02 Alsea,U.S. House,5,REP,Over Votes,0,
Lincoln,03 Seaview,U.S. House,5,REP,Over Votes,0,
Lincoln,04 Tidewater,U.S. House,5,REP,Over Votes,0,
Lincoln,05 Yachats,U.S. House,5,REP,Over Votes,0,
Lincoln,06 Bayview,U.S. House,5,REP,Over Votes,0,
Lincoln,07 Seal Rock,U.S. House,5,REP,Over Votes,0,
Lincoln,08 South Beach,U.S. House,5,REP,Over Votes,0,
Lincoln,09 Nye Creek,U.S. House,5,REP,Over Votes,0,
Lincoln,10 Newport Bay,U.S. House,5,REP,Over Votes,0,
Lincoln,11 Oceanview,U.S. House,5,REP,Over Votes,0,
Lincoln,12 Yaquina,U.S. House,5,REP,Over Votes,0,
Lincoln,13 Pacific,U.S. House,5,REP,Over Votes,0,
Lincoln,14 Agate Beach,U.S. House,5,REP,Over Votes,0,
Lincoln,15 Otter Rock,U.S. House,5,REP,Over Votes,0,
Lincoln,16 Depoe Bay,U.S. House,5,REP,Over Votes,0,
Lincoln,17 Fogarty,U.S. House,5,REP,Over Votes,0,
Lincoln,18 Kern,U.S. House,5,REP,Over Votes,0,
Lincoln,19 Schooner Ck,U.S. House,5,REP,Over Votes,0,
Lincoln,20 Delake,U.S. House,5,REP,Over Votes,0,
Lincoln,21 Oceanlake,U.S. House,5,REP,Over Votes,0,
Lincoln,22 Sunset West,U.S. House,5,REP,Over Votes,0,
Lincoln,23 Sunset East,U.S. House,5,REP,Over Votes,0,
Lincoln,24 Rose Lodge,U.S. House,5,REP,Over Votes,0,
Lincoln,25 Big Elk,U.S. House,5,REP,Over Votes,0,
Lincoln,26 Elk City,U.S. House,5,REP,Over Votes,0,
Lincoln,27 Fruit-vale,U.S. House,5,REP,Over Votes,0,
Lincoln,28 Eddyville,U.S. House,5,REP,Over Votes,0,
Lincoln,29 Siletz,U.S. House,5,REP,Over Votes,0,
Lincoln,30 Rock Creek,U.S. House,5,REP,Over Votes,0,
Lincoln,31 East Toledo,U.S. House,5,REP,Over Votes,0,
Lincoln,32 South Toledo,U.S. House,5,REP,Over Votes,0,
Lincoln,01 Waldport,U.S. House,5,REP,Under Votes,17,
Lincoln,02 Alsea,U.S. House,5,REP,Under Votes,12,
Lincoln,03 Seaview,U.S. House,5,REP,Under Votes,16,
Lincoln,04 Tidewater,U.S. House,5,REP,Under Votes,7,
Lincoln,05 Yachats,U.S. House,5,REP,Under Votes,14,
Lincoln,06 Bayview,U.S. House,5,REP,Under Votes,14,
Lincoln,07 Seal Rock,U.S. House,5,REP,Under Votes,18,
Lincoln,08 South Beach,U.S. House,5,REP,Under Votes,14,
Lincoln,09 Nye Creek,U.S. House,5,REP,Under Votes,14,
Lincoln,10 Newport Bay,U.S. House,5,REP,Under Votes,4,
Lincoln,11 Oceanview,U.S. House,5,REP,Under Votes,13,
Lincoln,12 Yaquina,U.S. House,5,REP,Under Votes,35,
Lincoln,13 Pacific,U.S. House,5,REP,Under Votes,24,
Lincoln,14 Agate Beach,U.S. House,5,REP,Under Votes,20,
Lincoln,15 Otter Rock,U.S. House,5,REP,Under Votes,7,
Lincoln,16 Depoe Bay,U.S. House,5,REP,Under Votes,16,
Lincoln,17 Fogarty,U.S. House,5,REP,Under Votes,14,
Lincoln,18 Kern,U.S. House,5,REP,Under Votes,25,
Lincoln,19 Schooner Ck,U.S. House,5,REP,Under Votes,22,
Lincoln,20 Delake,U.S. House,5,REP,Under Votes,18,
Lincoln,21 Oceanlake,U.S. House,5,REP,Under Votes,13,
Lincoln,22 Sunset West,U.S. House,5,REP,Under Votes,29,
Lincoln,23 Sunset East,U.S. House,5,REP,Under Votes,7,
Lincoln,24 Rose Lodge,U.S. House,5,REP,Under Votes,11,
Lincoln,25 Big Elk,U.S. House,5,REP,Under Votes,2,
Lincoln,26 Elk City,U.S. House,5,REP,Under Votes,0,
Lincoln,27 Fruit-vale,U.S. House,5,REP,Under Votes,20,
Lincoln,28 Eddyville,U.S. House,5,REP,Under Votes,4,
Lincoln,29 Siletz,U.S. House,5,REP,Under Votes,22,
Lincoln,30 Rock Creek,U.S. House,5,REP,Under Votes,3,
Lincoln,31 East Toledo,U.S. House,5,REP,Under Votes,21,
Lincoln,32 South Toledo,U.S. House,5,REP,Under Votes,10,
Lincoln,01 Waldport,Governor,,DEM,Ifeanyichukwu C. Diru,26,
Lincoln,02 Alsea,Governor,,DEM,Ifeanyichukwu C. Diru,12,
Lincoln,03 Seaview,Governor,,DEM,Ifeanyichukwu C. Diru,12,
Lincoln,04 Tidewater,Governor,,DEM,Ifeanyichukwu C. Diru,9,
