county,precinct,office,district,party,candidate,votes,
Columbia,0053 Columbia City,U.S. Senate,,DEM,Pavel Goberman,21,
Columbia,0055 East Chapman,U.S. Senate,,DEM,Pavel Goberman,5,
Columbia,0001 Clatskanie 1,U.S. Senate,,DEM,Jeff Merkley,37,
Columbia,0002 Clatskanie 2,U.S. Senate,,DEM,Jeff Merkley,44,
Columbia,0003 Clatskanie 3,U.S. Senate,,DEM,Jeff Merkley,26,
Columbia,0004 North Clatskanie,U.S. Senate,,DEM,Jeff Merkley,43,
Columbia,0005 South Clatskanie,U.S. Senate,,DEM,Jeff Merkley,79,
Columbia,0006 South Delena 1,U.S. Senate,,DEM,Jeff Merkley,71,
Columbia,0007 North Delena 2,U.S. Senate,,DEM,Jeff Merkley,95,
Columbia,0008 Goble,U.S. Senate,,DEM,Jeff Merkley,91,
Columbia,0009 Marshland,U.S. Senate,,DEM,Jeff Merkley,35,
Columbia,0010 South Milton,U.S. Senate,,DEM,Jeff Merkley,50,
Columbia,0011 North Milton,U.S. Senate,,DEM,Jeff Merkley,65,
Columbia,0012 South McNulty,U.S. Senate,,DEM,Jeff Merkley,87,
Columbia,0013 North McNulty,U.S. Senate,,DEM,Jeff Merkley,115,
Columbia,0014 Quincy,U.S. Senate,,DEM,Jeff Merkley,62,
Columbia,0015 Rainier 1,U.S. Senate,,DEM,Jeff Merkley,53,
Columbia,0016 Rainier 2,U.S. Senate,,DEM,Jeff Merkley,98,
Columbia,0017 West Rainier,U.S. Senate,,DEM,Jeff Merkley,44,
Columbia,0018 East Rainier,U.S. Senate,,DEM,Jeff Merkley,24,
Columbia,0019 South Warren,U.S. Senate,,DEM,Jeff Merkley,140,
Columbia,0020 North Warren,U.S. Senate,,DEM,Jeff Merkley,118,
Columbia,0021 St. Helens 1,U.S. Senate,,DEM,Jeff Merkley,78,
Columbia,0022 St. Helens 2,U.S. Senate,,DEM,Jeff Merkley,88,
Columbia,0023 St. Helens 3,U.S. Senate,,DEM,Jeff Merkley,130,
Columbia,0024 St. Helens 4,U.S. Senate,,DEM,Jeff Merkley,57,
Columbia,0025 St. Helens 5,U.S. Senate,,DEM,Jeff Merkley,62,
Columbia,0026 St. Helens 6,U.S. Senate,,DEM,Jeff Merkley,276,
Columbia,0027 St. Helens 7,U.S. Senate,,DEM,Jeff Merkley,79,
Columbia,0028 St. Helens 8,U.S. Senate,,DEM,Jeff Merkley,85,
Columbia,0029 St. Helens 9,U.S. Senate,,DEM,Jeff Merkley,68,
Columbia,0030 South St. Helens,U.S. Senate,,DEM,Jeff Merkley,42,
Columbia,0031 Scappoose 1,U.S. Senate,,DEM,Jeff Merkley,90,
Columbia,0032 Scappoose 2,U.S. Senate,,DEM,Jeff Merkley,88,
Columbia,0033 Scappoose 3,U.S. Senate,,DEM,Jeff Merkley,180,
Columbia,0034 Scappoose 4,U.S. Senate,,DEM,Jeff Merkley,146,
Columbia,0035 South Scappoose,U.S. Senate,,DEM,Jeff Merkley,120,
Columbia,0036 Canyon,U.S. Senate,,DEM,Jeff Merkley,91,
Columbia,0037 East Scappoose,U.S. Senate,,DEM,Jeff Merkley,64,
Columbia,0038 West Scappoose,U.S. Senate,,DEM,Jeff Merkley,89,
Columbia,0039 Sauvie Island,U.S. Senate,,DEM,Jeff Merkley,5,
Columbia,0040 Yankton,U.S. Senate,,DEM,Jeff Merkley,152,
Columbia,0041 Vernonia 1,U.S. Senate,,DEM,Jeff Merkley,34,
Columbia,0042 Vernonia 2,U.S. Senate,,DEM,Jeff Merkley,27,
Columbia,0043 Vernonia 3,U.S. Senate,,DEM,Jeff Merkley,45,
Columbia,0044 Vernonia 4,U.S. Senate,,DEM,Jeff Merkley,20,
Columbia,0045 Vernonia,U.S. Senate,,DEM,Jeff Merkley,53,
Columbia,0046 Apiary,U.S. Senate,,DEM,Jeff Merkley,76,
Columbia,0047 Chapman,U.S. Senate,,DEM,Jeff Merkley,94,
Columbia,0048 South Deer Island,U.S. Senate,,DEM,Jeff Merkley,51,
Columbia,0049 North Deer Island,U.S. Senate,,DEM,Jeff Merkley,76,
Columbia,0050 Prescott,U.S. Senate,,DEM,Jeff Merkley,7,
Columbia,0051 South Mist,U.S. Senate,,DEM,Jeff Merkley,32,
Columbia,0052 North Mist,U.S. Senate,,DEM,Jeff Merkley,2,
Columbia,0053 Columbia City,U.S. Senate,,DEM,Jeff Merkley,258,
Columbia,0055 East Chapman,U.S. Senate,,DEM,Jeff Merkley,43,
Columbia,0001 Clatskanie 1,U.S. Senate,,DEM,William Bryk,5,
Columbia,0002 Clatskanie 2,U.S. Senate,,DEM,William Bryk,3,
Columbia,0003 Clatskanie 3,U.S. Senate,,DEM,William Bryk,4,
Columbia,0004 North Clatskanie,U.S. Senate,,DEM,William Bryk,5,
Columbia,0005 South Clatskanie,U.S. Senate,,DEM,William Bryk,7,
Columbia,0006 South Delena 1,U.S. Senate,,DEM,William Bryk,9,
Columbia,0007 North Delena 2,U.S. Senate,,DEM,William Bryk,7,
Columbia,0008 Goble,U.S. Senate,,DEM,William Bryk,16,
Columbia,0009 Marshland,U.S. Senate,,DEM,William Bryk,4,
Columbia,0010 South Milton,U.S. Senate,,DEM,William Bryk,4,
Columbia,0011 North Milton,U.S. Senate,,DEM,William Bryk,7,
Columbia,0012 South McNulty,U.S. Senate,,DEM,William Bryk,12,
Columbia,0013 North McNulty,U.S. Senate,,DEM,William Bryk,2,
Columbia,0014 Quincy,U.S. Senate,,DEM,William Bryk,6,
Columbia,0015 Rainier 1,U.S. Senate,,DEM,William Bryk,4,
Columbia,0016 Rainier 2,U.S. Senate,,DEM,William Bryk,15,
Columbia,0017 West Rainier,U.S. Senate,,DEM,William Bryk,7,
Columbia,0018 East Rainier,U.S. Senate,,DEM,William Bryk,4,
Columbia,0019 South Warren,U.S. Senate,,DEM,William Bryk,13,
Columbia,0020 North Warren,U.S. Senate,,DEM,William Bryk,13,
Columbia,0021 St. Helens 1,U.S. Senate,,DEM,William Bryk,1,
Columbia,0022 St. Helens 2,U.S. Senate,,DEM,William Bryk,4,
Columbia,0023 St. Helens 3,U.S. Senate,,DEM,William Bryk,8,
Columbia,0024 St. Helens 4,U.S. Senate,,DEM,William Bryk,7,
Columbia,0025 St. Helens 5,U.S. Senate,,DEM,William Bryk,4,
Columbia,0026 St. Helens 6,U.S. Senate,,DEM,William Bryk,31,
Columbia,0027 St. Helens 7,U.S. Senate,,DEM,William Bryk,7,
Columbia,0028 St. Helens 8,U.S. Senate,,DEM,William Bryk,5,
Columbia,0029 St. Helens 9,U.S. Senate,,DEM,William Bryk,6,
Columbia,0030 South St. Helens,U.S. Senate,,DEM,William Bryk,4,
Columbia,0031 Scappoose 1,U.S. Senate,,DEM,William Bryk,7,
Columbia,0032 Scappoose 2,U.S. Senate,,DEM,William Bryk,6,
Columbia,0033 Scappoose 3,U.S. Senate,,DEM,William Bryk,17,
Columbia,0034 Scappoose 4,U.S. Senate,,DEM,William Bryk,9,
Columbia,0035 South Scappoose,U.S. Senate,,DEM,William Bryk,7,
Columbia,0036 Canyon,U.S. Senate,,DEM,William Bryk,5,
Columbia,0037 East Scappoose,U.S. Senate,,DEM,William Bryk,5,
Columbia,0038 West Scappoose,U.S. Senate,,DEM,William Bryk,5,
Columbia,0039 Sauvie Island,U.S. Senate,,DEM,William Bryk,0,
Columbia,0040 Yankton,U.S. Senate,,DEM,William Bryk,18,
Columbia,0041 Vernonia 1,U.S. Senate,,DEM,William Bryk,5,
Columbia,0042 Vernonia 2,U.S. Senate,,DEM,William Bryk,0,
Columbia,0043 Vernonia 3,U.S. Senate,,DEM,William Bryk,2,
Columbia,0044 Vernonia 4,U.S. Senate,,DEM,William Bryk,2,
Columbia,0045 Vernonia,U.S. Senate,,DEM,William Bryk,3,
Columbia,0046 Apiary,U.S. Senate,,DEM,William Bryk,10,
Columbia,0047 Chapman,U.S. Senate,,DEM,William Bryk,7,
Columbia,0048 South Deer Island,U.S. Senate,,DEM,William Bryk,2,
Columbia,0049 North Deer Island,U.S. Senate,,DEM,William Bryk,10,
Columbia,0050 Prescott,U.S. Senate,,DEM,William Bryk,1,
Columbia,0051 South Mist,U.S. Senate,,DEM,William Bryk,2,
Columbia,0052 North Mist,U.S. Senate,,DEM,William Bryk,1,
Columbia,0053 Columbia City,U.S. Senate,,DEM,William Bryk,17,
Columbia,0055 East Chapman,U.S. Senate,,DEM,William Bryk,7,
Columbia,0001 Clatskanie 1,U.S. Senate,,DEM,Write-ins,0,
Columbia,0002 Clatskanie 2,U.S. Senate,,DEM,Write-ins,3,
Columbia,0003 Clatskanie 3,U.S. Senate,,DEM,Write-ins,0,
Columbia,0004 North Clatskanie,U.S. Senate,,DEM,Write-ins,3,
Columbia,0005 South Clatskanie,U.S. Senate,,DEM,Write-ins,0,
Columbia,0006 South Delena 1,U.S. Senate,,DEM,Write-ins,1,
Columbia,0007 North Delena 2,U.S. Senate,,DEM,Write-ins,1,
Columbia,0008 Goble,U.S. Senate,,DEM,Write-ins,3,
Columbia,0009 Marshland,U.S. Senate,,DEM,Write-ins,2,
Columbia,0010 South Milton,U.S. Senate,,DEM,Write-ins,3,
Columbia,0011 North Milton,U.S. Senate,,DEM,Write-ins,1,
Columbia,0012 South McNulty,U.S. Senate,,DEM,Write-ins,1,
Columbia,0013 North McNulty,U.S. Senate,,DEM,Write-ins,0,
Columbia,0014 Quincy,U.S. Senate,,DEM,Write-ins,2,
Columbia,0015 Rainier 1,U.S. Senate,,DEM,Write-ins,2,
Columbia,0016 Rainier 2,U.S. Senate,,DEM,Write-ins,0,
Columbia,0017 West Rainier,U.S. Senate,,DEM,Write-ins,0,
Columbia,0018 East Rainier,U.S. Senate,,DEM,Write-ins,0,
Columbia,0019 South Warren,U.S. Senate,,DEM,Write-ins,0,
Columbia,0020 North Warren,U.S. Senate,,DEM,Write-ins,1,
Columbia,0021 St. Helens 1,U.S. Senate,,DEM,Write-ins,0,
Columbia,0022 St. Helens 2,U.S. Senate,,DEM,Write-ins,1,
Columbia,0023 St. Helens 3,U.S. Senate,,DEM,Write-ins,7,
Columbia,0024 St. Helens 4,U.S. Senate,,DEM,Write-ins,1,
Columbia,0025 St. Helens 5,U.S. Senate,,DEM,Write-ins,0,
Columbia,0026 St. Helens 6,U.S. Senate,,DEM,Write-ins,9,
Columbia,0027 St. Helens 7,U.S. Senate,,DEM,Write-ins,2,
Columbia,0028 St. Helens 8,U.S. Senate,,DEM,Write-ins,3,
Columbia,0029 St. Helens 9,U.S. Senate,,DEM,Write-ins,4,
Columbia,0030 South St. Helens,U.S. Senate,,DEM,Write-ins,1,
Columbia,0031 Scappoose 1,U.S. Senate,,DEM,Write-ins,2,
Columbia,0032 Scappoose 2,U.S. Senate,,DEM,Write-ins,4,
Columbia,0033 Scappoose 3,U.S. Senate,,DEM,Write-ins,1,
Columbia,0034 Scappoose 4,U.S. Senate,,DEM,Write-ins,2,
Columbia,0035 South Scappoose,U.S. Senate,,DEM,Write-ins,4,
Columbia,0036 Canyon,U.S. Senate,,DEM,Write-ins,0,
Columbia,0037 East Scappoose,U.S. Senate,,DEM,Write-ins,2,
Columbia,0038 West Scappoose,U.S. Senate,,DEM,Write-ins,2,
Columbia,0039 Sauvie Island,U.S. Senate,,DEM,Write-ins,0,
Columbia,0040 Yankton,U.S. Senate,,DEM,Write-ins,2,
Columbia,0041 Vernonia 1,U.S. Senate,,DEM,Write-ins,0,
Columbia,0042 Vernonia 2,U.S. Senate,,DEM,Write-ins,0,
Columbia,0043 Vernonia 3,U.S. Senate,,DEM,Write-ins,2,
Columbia,0044 Vernonia 4,U.S. Senate,,DEM,Write-ins,0,
Columbia,0045 Vernonia,U.S. Senate,,DEM,Write-ins,1,
Columbia,0046 Apiary,U.S. Senate,,DEM,Write-ins,4,
Columbia,0047 Chapman,U.S. Senate,,DEM,Write-ins,1,
Columbia,0048 South Deer Island,U.S. Senate,,DEM,Write-ins,3,
Columbia,0049 North Deer Island,U.S. Senate,,DEM,Write-ins,2,
Columbia,0050 Prescott,U.S. Senate,,DEM,Write-ins,0,
Columbia,0051 South Mist,U.S. Senate,,DEM,Write-ins,0,
Columbia,0052 North Mist,U.S. Senate,,DEM,Write-ins,0,
Columbia,0053 Columbia City,U.S. Senate,,DEM,Write-ins,3,
Columbia,0055 East Chapman,U.S. Senate,,DEM,Write-ins,3,
Columbia,0001 Clatskanie 1,U.S. Senate,,DEM,Over Votes,0,
Columbia,0002 Clatskanie 2,U.S. Senate,,DEM,Over Votes,0,
Columbia,0003 Clatskanie 3,U.S. Senate,,DEM,Over Votes,0,
Columbia,0004 North Clatskanie,U.S. Senate,,DEM,Over Votes,0,
Columbia,0005 South Clatskanie,U.S. Senate,,DEM,Over Votes,0,
Columbia,0006 South Delena 1,U.S. Senate,,DEM,Over Votes,0,
Columbia,0007 North Delena 2,U.S. Senate,,DEM,Over Votes,0,
Columbia,0008 Goble,U.S. Senate,,DEM,Over Votes,0,
Columbia,0009 Marshland,U.S. Senate,,DEM,Over Votes,0,
Columbia,0010 South Milton,U.S. Senate,,DEM,Over Votes,0,
Columbia,0011 North Milton,U.S. Senate,,DEM,Over Votes,0,
Columbia,0012 South McNulty,U.S. Senate,,DEM,Over Votes,0,
Columbia,0013 North McNulty,U.S. Senate,,DEM,Over Votes,0,
Columbia,0014 Quincy,U.S. Senate,,DEM,Over Votes,0,
Columbia,0015 Rainier 1,U.S. Senate,,DEM,Over Votes,0,
Columbia,0016 Rainier 2,U.S. Senate,,DEM,Over Votes,0,
Columbia,0017 West Rainier,U.S. Senate,,DEM,Over Votes,0,
Columbia,0018 East Rainier,U.S. Senate,,DEM,Over Votes,0,
Columbia,0019 South Warren,U.S. Senate,,DEM,Over Votes,0,
Columbia,0020 North Warren,U.S. Senate,,DEM,Over Votes,0,
Columbia,0021 St. Helens 1,U.S. Senate,,DEM,Over Votes,0,
Columbia,0022 St. Helens 2,U.S. Senate,,DEM,Over Votes,0,
Columbia,0023 St. Helens 3,U.S. Senate,,DEM,Over Votes,0,
Columbia,0024 St. Helens 4,U.S. Senate,,DEM,Over Votes,0,
Columbia,0025 St. Helens 5,U.S. Senate,,DEM,Over Votes,0,
Columbia,0026 St. Helens 6,U.S. Senate,,DEM,Over Votes,0,
Columbia,0027 St. Helens 7,U.S. Senate,,DEM,Over Votes,0,
Columbia,0028 St. Helens 8,U.S. Senate,,DEM,Over Votes,0,
Columbia,0029 St. Helens 9,U.S. Senate,,DEM,Over Votes,0,
Columbia,0030 South St. Helens,U.S. Senate,,DEM,Over Votes,0,
Columbia,0031 Scappoose 1,U.S. Senate,,DEM,Over Votes,0,
Columbia,0032 Scappoose 2,U.S. Senate,,DEM,Over Votes,0,
Columbia,0033 Scappoose 3,U.S. Senate,,DEM,Over Votes,0,
Columbia,0034 Scappoose 4,U.S. Senate,,DEM,Over Votes,0,
Columbia,0035 South Scappoose,U.S. Senate,,DEM,Over Votes,0,
Columbia,0036 Canyon,U.S. Senate,,DEM,Over Votes,0,
Columbia,0037 East Scappoose,U.S. Senate,,DEM,Over Votes,0,
Columbia,0038 West Scappoose,U.S. Senate,,DEM,Over Votes,0,
Columbia,0039 Sauvie Island,U.S. Senate,,DEM,Over Votes,0,
Columbia,0040 Yankton,U.S. Senate,,DEM,Over Votes,0,
Columbia,0041 Vernonia 1,U.S. Senate,,DEM,Over Votes,0,
Columbia,0042 Vernonia 2,U.S. Senate,,DEM,Over Votes,0,
Columbia,0043 Vernonia 3,U.S. Senate,,DEM,Over Votes,0,
Columbia,0044 Vernonia 4,U.S. Senate,,DEM,Over Votes,0,
Columbia,0045 Vernonia,U.S. Senate,,DEM,Over Votes,0,
Columbia,0046 Apiary,U.S. Senate,,DEM,Over Votes,0,
Columbia,0047 Chapman,U.S. Senate,,DEM,Over Votes,0,
Columbia,0048 South Deer Island,U.S. Senate,,DEM,Over Votes,0,
Columbia,0049 North Deer Island,U.S. Senate,,DEM,Over Votes,0,
Columbia,0050 Prescott,U.S. Senate,,DEM,Over Votes,0,
Columbia,0051 South Mist,U.S. Senate,,DEM,Over Votes,0,
Columbia,0052 North Mist,U.S. Senate,,DEM,Over Votes,0,
Columbia,0053 Columbia City,U.S. Senate,,DEM,Over Votes,0,
Columbia,0055 East Chapman,U.S. Senate,,DEM,Over Votes,0,
Columbia,0001 Clatskanie 1,U.S. Senate,,DEM,Under Votes,2,
Columbia,0002 Clatskanie 2,U.S. Senate,,DEM,Under Votes,5,
Columbia,0003 Clatskanie 3,U.S. Senate,,DEM,Under Votes,3,
Columbia,0004 North Clatskanie,U.S. Senate,,DEM,Under Votes,10,
Columbia,0005 South Clatskanie,U.S. Senate,,DEM,Under Votes,10,
Columbia,0006 South Delena 1,U.S. Senate,,DEM,Under Votes,11,
Columbia,0007 North Delena 2,U.S. Senate,,DEM,Under Votes,12,
Columbia,0008 Goble,U.S. Senate,,DEM,Under Votes,13,
Columbia,0009 Marshland,U.S. Senate,,DEM,Under Votes,6,
Columbia,0010 South Milton,U.S. Senate,,DEM,Under Votes,11,
Columbia,0011 North Milton,U.S. Senate,,DEM,Under Votes,21,
Columbia,0012 South McNulty,U.S. Senate,,DEM,Under Votes,13,
Columbia,0013 North McNulty,U.S. Senate,,DEM,Under Votes,16,
Columbia,0014 Quincy,U.S. Senate,,DEM,Under Votes,7,
Columbia,0015 Rainier 1,U.S. Senate,,DEM,Under Votes,11,
Columbia,0016 Rainier 2,U.S. Senate,,DEM,Under Votes,15,
Columbia,0017 West Rainier,U.S. Senate,,DEM,Under Votes,17,
Columbia,0018 East Rainier,U.S. Senate,,DEM,Under Votes,3,
Columbia,0019 South Warren,U.S. Senate,,DEM,Under Votes,31,
Columbia,0020 North Warren,U.S. Senate,,DEM,Under Votes,19,
Columbia,0021 St. Helens 1,U.S. Senate,,DEM,Under Votes,14,
Columbia,0022 St. Helens 2,U.S. Senate,,DEM,Under Votes,15,
Columbia,0023 St. Helens 3,U.S. Senate,,DEM,Under Votes,8,
Columbia,0024 St. Helens 4,U.S. Senate,,DEM,Under Votes,11,
Columbia,0025 St. Helens 5,U.S. Senate,,DEM,Under Votes,11,
Columbia,0026 St. Helens 6,U.S. Senate,,DEM,Under Votes,55,
Columbia,0027 St. Helens 7,U.S. Senate,,DEM,Under Votes,11,
Columbia,0028 St. Helens 8,U.S. Senate,,DEM,Under Votes,17,
Columbia,0029 St. Helens 9,U.S. Senate,,DEM,Under Votes,12,
Columbia,0030 South St. Helens,U.S. Senate,,DEM,Under Votes,7,
Columbia,0031 Scappoose 1,U.S. Senate,,DEM,Under Votes,10,
Columbia,0032 Scappoose 2,U.S. Senate,,DEM,Under Votes,17,
Columbia,0033 Scappoose 3,U.S. Senate,,DEM,Under Votes,29,
Columbia,0034 Scappoose 4,U.S. Senate,,DEM,Under Votes,23,
Columbia,0035 South Scappoose,U.S. Senate,,DEM,Under Votes,10,
Columbia,0036 Canyon,U.S. Senate,,DEM,Under Votes,12,
Columbia,0037 East Scappoose,U.S. Senate,,DEM,Under Votes,8,
Columbia,0038 West Scappoose,U.S. Senate,,DEM,Under Votes,13,
Columbia,0039 Sauvie Island,U.S. Senate,,DEM,Under Votes,0,
Columbia,0040 Yankton,U.S. Senate,,DEM,Under Votes,28,
Columbia,0041 Vernonia 1,U.S. Senate,,DEM,Under Votes,3,
Columbia,0042 Vernonia 2,U.S. Senate,,DEM,Under Votes,4,
Columbia,0043 Vernonia 3,U.S. Senate,,DEM,Under Votes,6,
Columbia,0044 Vernonia 4,U.S. Senate,,DEM,Under Votes,0,
Columbia,0045 Vernonia,U.S. Senate,,DEM,Under Votes,10,
Columbia,0046 Apiary,U.S. Senate,,DEM,Under Votes,8,
Columbia,0047 Chapman,U.S. Senate,,DEM,Under Votes,12,
Columbia,0048 South Deer Island,U.S. Senate,,DEM,Under Votes,13,
Columbia,0049 North Deer Island,U.S. Senate,,DEM,Under Votes,15,
Columbia,0050 Prescott,U.S. Senate,,DEM,Under Votes,0,
Columbia,0051 South Mist,U.S. Senate,,DEM,Under Votes,4,
Columbia,0052 North Mist,U.S. Senate,,DEM,Under Votes,2,
Columbia,0053 Columbia City,U.S. Senate,,DEM,Under Votes,29,
Columbia,0055 East Chapman,U.S. Senate,,DEM,Under Votes,7,
Columbia,0001 Clatskanie 1,U.S. House,1,DEM,Suzanne Bonamici,37,
Columbia,0002 Clatskanie 2,U.S. House,1,DEM,Suzanne Bonamici,50,
Columbia,0003 Clatskanie 3,U.S. House,1,DEM,Suzanne Bonamici,27,
Columbia,0004 North Clatskanie,U.S. House,1,DEM,Suzanne Bonamici,46,
Columbia,0005 South Clatskanie,U.S. House,1,DEM,Suzanne Bonamici,77,
Columbia,0006 South Delena 1,U.S. House,1,DEM,Suzanne Bonamici,73,
Columbia,0007 North Delena 2,U.S. House,1,DEM,Suzanne Bonamici,88,
Columbia,0008 Goble,U.S. House,1,DEM,Suzanne Bonamici,87,
Columbia,0009 Marshland,U.S. House,1,DEM,Suzanne Bonamici,46,
Columbia,0010 South Milton,U.S. House,1,DEM,Suzanne Bonamici,51,
Columbia,0011 North Milton,U.S. House,1,DEM,Suzanne Bonamici,64,
Columbia,0012 South McNulty,U.S. House,1,DEM,Suzanne Bonamici,89,
Columbia,0013 North McNulty,U.S. House,1,DEM,Suzanne Bonamici,99,
Columbia,0014 Quincy,U.S. House,1,DEM,Suzanne Bonamici,66,
Columbia,0015 Rainier 1,U.S. House,1,DEM,Suzanne Bonamici,52,
Columbia,0016 Rainier 2,U.S. House,1,DEM,Suzanne Bonamici,109,
Columbia,0017 West Rainier,U.S. House,1,DEM,Suzanne Bonamici,51,
Columbia,0018 East Rainier,U.S. House,1,DEM,Suzanne Bonamici,23,
Columbia,0019 South Warren,U.S. House,1,DEM,Suzanne Bonamici,135,
Columbia,0020 North Warren,U.S. House,1,DEM,Suzanne Bonamici,118,
Columbia,0021 St. Helens 1,U.S. House,1,DEM,Suzanne Bonamici,71,
Columbia,0022 St. Helens 2,U.S. House,1,DEM,Suzanne Bonamici,87,
Columbia,0023 St. Helens 3,U.S. House,1,DEM,Suzanne Bonamici,132,
Columbia,0024 St. Helens 4,U.S. House,1,DEM,Suzanne Bonamici,58,
Columbia,0025 St. Helens 5,U.S. House,1,DEM,Suzanne Bonamici,60,
Columbia,0026 St. Helens 6,U.S. House,1,DEM,Suzanne Bonamici,292,
Columbia,0027 St. Helens 7,U.S. House,1,DEM,Suzanne Bonamici,80,
Columbia,0028 St. Helens 8,U.S. House,1,DEM,Suzanne Bonamici,86,
Columbia,0029 St. Helens 9,U.S. House,1,DEM,Suzanne Bonamici,83,
Columbia,0030 South St. Helens,U.S. House,1,DEM,Suzanne Bonamici,46,
Columbia,0031 Scappoose 1,U.S. House,1,DEM,Suzanne Bonamici,82,
Columbia,0032 Scappoose 2,U.S. House,1,DEM,Suzanne Bonamici,87,
Columbia,0033 Scappoose 3,U.S. House,1,DEM,Suzanne Bonamici,170,
Columbia,0034 Scappoose 4,U.S. House,1,DEM,Suzanne Bonamici,145,
Columbia,0035 South Scappoose,U.S. House,1,DEM,Suzanne Bonamici,114,
Columbia,0036 Canyon,U.S. House,1,DEM,Suzanne Bonamici,78,
Columbia,0037 East Scappoose,U.S. House,1,DEM,Suzanne Bonamici,62,
Columbia,0038 West Scappoose,U.S. House,1,DEM,Suzanne Bonamici,81,
Columbia,0039 Sauvie Island,U.S. House,1,DEM,Suzanne Bonamici,5,
Columbia,0040 Yankton,U.S. House,1,DEM,Suzanne Bonamici,138,
Columbia,0041 Vernonia 1,U.S. House,1,DEM,Suzanne Bonamici,34,
Columbia,0042 Vernonia 2,U.S. House,1,DEM,Suzanne Bonamici,22,
