"county","precinct","office","party","district","candidate","votes"
"Washington","337 WALNUT STREET","President","LIB",,"HARRY BROWNE/OLIVIER",18
"Washington","338 CORNELIUS","President","LIB",,"HARRY BROWNE/OLIVIER",12
"Washington","339 FOREST GROVE-EAST","President","LIB",,"HARRY BROWNE/OLIVIER",16
"Washington","340 FOREST GROVE-WEST","President","LIB",,"HARRY BROWNE/OLIVIER",15
"Washington","341 CORNELIUS-SCHEFFLIN","President","LIB",,"HARRY BROWNE/OLIVIER",2
"Washington","342 DAVID HILL RD","President","LIB",,"HARRY BROWNE/OLIVIER",0
"Washington","343 MOOBERRY","President","LIB",,"HARRY BROWNE/OLIVIER",15
"Washington","344 HILLSBORO CENTRAL","President","LIB",,"HARRY BROWNE/OLIVIER",13
"Washington","345 W/HILLSBORO-UNINCORP","President","LIB",,"HARRY BROWNE/OLIVIER",1
"Washington","346 CORNELIUS/TUAL RIVER","President","LIB",,"HARRY BROWNE/OLIVIER",0
"Washington","347 FG/TUALATIN RIVER","President","LIB",,"HARRY BROWNE/OLIVIER",0
"Washington","348 BROOKWOOD","President","LIB",,"HARRY BROWNE/OLIVIER",0
"Washington","349 DIVISION STREET","President","LIB",,"HARRY BROWNE/OLIVIER",8
"Washington","350 FIR GROVE","President","LIB",,"HARRY BROWNE/OLIVIER",14
"Washington","351 ALOHA PARK","President","LIB",,"HARRY BROWNE/OLIVIER",17
"Washington","352 BEAVERTON-CENTER","President","LIB",,"HARRY BROWNE/OLIVIER",12
"Washington","353 WALKER ROAD-SOUTH","President","LIB",,"HARRY BROWNE/OLIVIER",2
"Washington","354 CHEHALEM SCHOOL","President","LIB",,"HARRY BROWNE/OLIVIER",11
"Washington","355 MEADOW PARK","President","LIB",,"HARRY BROWNE/OLIVIER",28
"Washington","356 ALOHA-WEST","President","LIB",,"HARRY BROWNE/OLIVIER",22
"Washington","357 HERITAGE PARK","President","LIB",,"HARRY BROWNE/OLIVIER",8
"Washington","358 SEMINOLE ESTATES","President","LIB",,"HARRY BROWNE/OLIVIER",6
"Washington","359 WATERHOUSE","President","LIB",,"HARRY BROWNE/OLIVIER",18
"Washington","360 PHEASANT LANE","President","LIB",,"HARRY BROWNE/OLIVIER",12
"Washington","361 MILLIKAN","President","LIB",,"HARRY BROWNE/OLIVIER",3
"Washington","362 CEDAR HILLS","President","LIB",,"HARRY BROWNE/OLIVIER",13
"Washington","363 BARNES RD","President","LIB",,"HARRY BROWNE/OLIVIER",9
"Washington","364 MCDANIEL RD","President","LIB",,"HARRY BROWNE/OLIVIER",12
"Washington","365 LEAHY RD","President","LIB",,"HARRY BROWNE/OLIVIER",9
"Washington","366 WEST TUALATIN VIEW","President","LIB",,"HARRY BROWNE/OLIVIER",13
"Washington","367 THOMPSON RD","President","LIB",,"HARRY BROWNE/OLIVIER",4
"Washington","368 SOMERSET","President","LIB",,"HARRY BROWNE/OLIVIER",8
"Washington","369 COLUMBIA","President","LIB",,"HARRY BROWNE/OLIVIER",4
"Washington","370 ROCK CREEK","President","LIB",,"HARRY BROWNE/OLIVIER",12
"Washington","371 OAK HILLS","President","LIB",,"HARRY BROWNE/OLIVIER",2
"Washington","372 RIDGEWOOD SCHOOL","President","LIB",,"HARRY BROWNE/OLIVIER",8
"Washington","373 PCC","President","LIB",,"HARRY BROWNE/OLIVIER",5
"Washington","374 JACOBSON RD","President","LIB",,"HARRY BROWNE/OLIVIER",0
"Washington","375 PORTLAND CITY","President","LIB",,"HARRY BROWNE/OLIVIER",0
"Washington","376 WESTVIEW","President","LIB",,"HARRY BROWNE/OLIVIER",14
"Washington","377 BETHANY","President","LIB",,"HARRY BROWNE/OLIVIER",10
"Washington","378 CANYON LN","President","LIB",,"HARRY BROWNE/OLIVIER",1
"Washington","379 HALL BLVD","President","LIB",,"HARRY BROWNE/OLIVIER",11
"Washington","380 HIGHLAND PARK","President","LIB",,"HARRY BROWNE/OLIVIER",7
"Washington","381 BEAVERTON/CENTER ST","President","LIB",,"HARRY BROWNE/OLIVIER",15
"Washington","382 GREENWAY","President","LIB",,"HARRY BROWNE/OLIVIER",10
"Washington","383 BEAVERTON-HILLSDALE","President","LIB",,"HARRY BROWNE/OLIVIER",4
"Washington","384 GARDEN HOME","President","LIB",,"HARRY BROWNE/OLIVIER",14
"Washington","385 PORTLAND GOLF CLUB","President","LIB",,"HARRY BROWNE/OLIVIER",8
"Washington","386 RALEIGH PARK","President","LIB",,"HARRY BROWNE/OLIVIER",14
"Washington","387 CANYON RD","President","LIB",,"HARRY BROWNE/OLIVIER",1
"Washington","388 WHITFORD","President","LIB",,"HARRY BROWNE/OLIVIER",1
"Washington","389 SEXTON MOUNTAIN","President","LIB",,"HARRY BROWNE/OLIVIER",8
"Washington","390 SOUTHRIDGE","President","LIB",,"HARRY BROWNE/OLIVIER",10
"Washington","391 PORTLAND CITY COM 3","President","LIB",,"HARRY BROWNE/OLIVIER",2
"Washington","392 PORTLAND CITY COM 2","President","LIB",,"HARRY BROWNE/OLIVIER",1
"Washington","393 MONTCLAIR","President","LIB",,"HARRY BROWNE/OLIVIER",1
"Washington","394 CANBY ST","President","LIB",,"HARRY BROWNE/OLIVIER",0
"Washington","395 MURRAYHILL","President","LIB",,"HARRY BROWNE/OLIVIER",7
"Washington","396 DURHAM","President","LIB",,"HARRY BROWNE/OLIVIER",5
"Washington","397 BULL MOUNTAIN","President","LIB",,"HARRY BROWNE/OLIVIER",10
"Washington","398 COOPER MOUNTAIN","President","LIB",,"HARRY BROWNE/OLIVIER",7
"Washington","399 METZGER","President","LIB",,"HARRY BROWNE/OLIVIER",11
"Washington","400 WASHINGTON SQUARE","President","LIB",,"HARRY BROWNE/OLIVIER",7
"Washington","401 MAYO STREET","President","LIB",,"HARRY BROWNE/OLIVIER",8
"Washington","402 WALNUT ISLAND","President","LIB",,"HARRY BROWNE/OLIVIER",3
"Washington","403 TIGARD/GAARDE ST","President","LIB",,"HARRY BROWNE/OLIVIER",11
"Washington","404 FOWLER SCHOOL","President","LIB",,"HARRY BROWNE/OLIVIER",4
"Washington","405 TWALITY SCHOOL","President","LIB",,"HARRY BROWNE/OLIVIER",13
"Washington","406 TIGARD CITY HALL","President","LIB",,"HARRY BROWNE/OLIVIER",11
"Washington","407 DEERCREEK","President","LIB",,"HARRY BROWNE/OLIVIER",3
"Washington","408 SUMMERFIELD","President","LIB",,"HARRY BROWNE/OLIVIER",13
"Washington","409 SUMMERLAKE-WEST","President","LIB",,"HARRY BROWNE/OLIVIER",8
"Washington","410 BEEF BEND RD","President","LIB",,"HARRY BROWNE/OLIVIER",2
"Washington","411 SCHOLLS HEIGHTS","President","LIB",,"HARRY BROWNE/OLIVIER",6
"Washington","412 COOPER MT SCHOOL","President","LIB",,"HARRY BROWNE/OLIVIER",7
"Washington","413 PORTLAND CITY","President","LIB",,"HARRY BROWNE/OLIVIER",2
"Washington","414 BARROWS RD","President","LIB",,"HARRY BROWNE/OLIVIER",4
"Washington","415 TUALATIN CITY/RIVER","President","LIB",,"HARRY BROWNE/OLIVIER",0
"Washington","416 SUMMERLAKE-EAST","President","LIB",,"HARRY BROWNE/OLIVIER",6
"Washington","417 ELDORADO","President","LIB",,"HARRY BROWNE/OLIVIER",8
"Washington","418 HART ROAD","President","LIB",,"HARRY BROWNE/OLIVIER",1
"Washington","419 KING CITY","President","LIB",,"HARRY BROWNE/OLIVIER",2
"Washington","420 TUALATIN CITY","President","LIB",,"HARRY BROWNE/OLIVIER",8
"Washington","421 TRI-CITIES","President","LIB",,"HARRY BROWNE/OLIVIER",0
"Washington","422 TUALATIN-UNINCORP","President","LIB",,"HARRY BROWNE/OLIVIER",0
"Washington","423 TUALATIN-NORTH","President","LIB",,"HARRY BROWNE/OLIVIER",12
"Washington","424 NW SHERWOOD CITY","President","LIB",,"HARRY BROWNE/OLIVIER",6
"Washington","425 SHERWOOD-UNINCORP","President","LIB",,"HARRY BROWNE/OLIVIER",0
"Washington","426 GRONER","President","LIB",,"HARRY BROWNE/OLIVIER",1
"Washington","427 SCHOLLS","President","LIB",,"HARRY BROWNE/OLIVIER",11
"Washington","428 TUALATIN-WEST","President","LIB",,"HARRY BROWNE/OLIVIER",2
"Washington","429 MILLER HILL","President","LIB",,"HARRY BROWNE/OLIVIER",11
"Washington","430 BALD PEAK","President","LIB",,"HARRY BROWNE/OLIVIER",1
"Washington","431 MOUNTAIN HOME","President","LIB",,"HARRY BROWNE/OLIVIER",1
"Washington","432 WILSONVILLE","President","LIB",,"HARRY BROWNE/OLIVIER",0
"Washington","433 ED BYROM SCHOOL","President","LIB",,"HARRY BROWNE/OLIVIER",7
"Washington","434 ERROL HASSELL","President","LIB",,"HARRY BROWNE/OLIVIER",13
"Washington","435 SE SHERWOOD CITY","President","LIB",,"HARRY BROWNE/OLIVIER",13
"Washington","436 TUALATIN CITY","President","LIB",,"HARRY BROWNE/OLIVIER",2
"Washington","437 HAZELBROOK","President","LIB",,"HARRY BROWNE/OLIVIER",0
"Washington","438 SE COUNTY","President","LIB",,"HARRY BROWNE/OLIVIER",4
"Washington","301 RURAL NW COUNTY","President","IND",,"PATRICK J. BUCHANAN/FOSTER",11
"Washington","302 KINNAMAN","President","IND",,"PATRICK J. BUCHANAN/FOSTER",12
"Washington","303 WITCH HAZEL","President","IND",,"PATRICK J. BUCHANAN/FOSTER",0
"Washington","304 BUTTERNUT","President","IND",,"PATRICK J. BUCHANAN/FOSTER",7
"Washington","305 BANKS","President","IND",,"PATRICK J. BUCHANAN/FOSTER",5
"Washington","306 TANASBOURNE","President","IND",,"PATRICK J. BUCHANAN/FOSTER",4
"Washington","307 WILLOW CREEK","President","IND",,"PATRICK J. BUCHANAN/FOSTER",12
"Washington","308 BLOOMING FERN HILL","President","IND",,"PATRICK J. BUCHANAN/FOSTER",0
"Washington","309 HAWTHORNE FARMS","President","IND",,"PATRICK J. BUCHANAN/FOSTER",2
"Washington","310 DILLEY","President","IND",,"PATRICK J. BUCHANAN/FOSTER",9
"Washington","311 LAURELWOOD","President","IND",,"PATRICK J. BUCHANAN/FOSTER",3
"Washington","312 GALES CREEK","President","IND",,"PATRICK J. BUCHANAN/FOSTER",3
"Washington","313 HILLSBORO-UNINCORP","President","IND",,"PATRICK J. BUCHANAN/FOSTER",0
"Washington","314 GLENCOE","President","IND",,"PATRICK J. BUCHANAN/FOSTER",1
"Washington","315 HELVETIA","President","IND",,"PATRICK J. BUCHANAN/FOSTER",2
"Washington","316 PUMPKIN RIDGE","President","IND",,"PATRICK J. BUCHANAN/FOSTER",2
"Washington","317 VERBOORT","President","IND",,"PATRICK J. BUCHANAN/FOSTER",3
"Washington","318 MINTER BRIDGE","President","IND",,"PATRICK J. BUCHANAN/FOSTER",3
"Washington","319 QUATAMA STREET","President","IND",,"PATRICK J. BUCHANAN/FOSTER",0
"Washington","320 HAZELDALE","President","IND",,"PATRICK J. BUCHANAN/FOSTER",5
"Washington","321 GASTON","President","IND",,"PATRICK J. BUCHANAN/FOSTER",3
"Washington","322 JACKTOWN","President","IND",,"PATRICK J. BUCHANAN/FOSTER",1
"Washington","323 INDIAN HILLS","President","IND",,"PATRICK J. BUCHANAN/FOSTER",8
"Washington","324 HAGG LAKE","President","IND",,"PATRICK J. BUCHANAN/FOSTER",9
"Washington","325 HILLSBORO-ISLANDS","President","IND",,"PATRICK J. BUCHANAN/FOSTER",0
"Washington","326 RURAL BANKS","President","IND",,"PATRICK J. BUCHANAN/FOSTER",15
"Washington","327 BROWN MIDDLE SCHOOL","President","IND",,"PATRICK J. BUCHANAN/FOSTER",7
"Washington","328 FARMINGTON VIEW","President","IND",,"PATRICK J. BUCHANAN/FOSTER",5
"Washington","329 CENTURY SCHOOL","President","IND",,"PATRICK J. BUCHANAN/FOSTER",7
"Washington","330 NORTH PLAINS","President","IND",,"PATRICK J. BUCHANAN/FOSTER",3
"Washington","331 EVERGREEN","President","IND",,"PATRICK J. BUCHANAN/FOSTER",0
"Washington","332 ORENCO STATION","President","IND",,"PATRICK J. BUCHANAN/FOSTER",4
"Washington","333 JOHN OLSEN","President","IND",,"PATRICK J. BUCHANAN/FOSTER",4
"Washington","334 DIXIE MOUNTAIN","President","IND",,"PATRICK J. BUCHANAN/FOSTER",0
"Washington","335 JACKSON SCHOOL","President","IND",,"PATRICK J. BUCHANAN/FOSTER",5
"Washington","336 FAIRGROUNDS","President","IND",,"PATRICK J. BUCHANAN/FOSTER",13
"Washington","337 WALNUT STREET","President","IND",,"PATRICK J. BUCHANAN/FOSTER",9
"Washington","338 CORNELIUS","President","IND",,"PATRICK J. BUCHANAN/FOSTER",21
"Washington","339 FOREST GROVE-EAST","President","IND",,"PATRICK J. BUCHANAN/FOSTER",9
"Washington","340 FOREST GROVE-WEST","President","IND",,"PATRICK J. BUCHANAN/FOSTER",13
"Washington","341 CORNELIUS-SCHEFFLIN","President","IND",,"PATRICK J. BUCHANAN/FOSTER",0
"Washington","342 DAVID HILL RD","President","IND",,"PATRICK J. BUCHANAN/FOSTER",2
"Washington","343 MOOBERRY","President","IND",,"PATRICK J. BUCHANAN/FOSTER",5
"Washington","344 HILLSBORO CENTRAL","President","IND",,"PATRICK J. BUCHANAN/FOSTER",7
"Washington","345 W/HILLSBORO-UNINCORP","President","IND",,"PATRICK J. BUCHANAN/FOSTER",0
"Washington","346 CORNELIUS/TUAL RIVER","President","IND",,"PATRICK J. BUCHANAN/FOSTER",4
"Washington","347 FG/TUALATIN RIVER","President","IND",,"PATRICK J. BUCHANAN/FOSTER",0
"Washington","348 BROOKWOOD","President","IND",,"PATRICK J. BUCHANAN/FOSTER",0
"Washington","349 DIVISION STREET","President","IND",,"PATRICK J. BUCHANAN/FOSTER",6
"Washington","350 FIR GROVE","President","IND",,"PATRICK J. BUCHANAN/FOSTER",9
"Washington","351 ALOHA PARK","President","IND",,"PATRICK J. BUCHANAN/FOSTER",5
"Washington","352 BEAVERTON-CENTER","President","IND",,"PATRICK J. BUCHANAN/FOSTER",9
"Washington","353 WALKER ROAD-SOUTH","President","IND",,"PATRICK J. BUCHANAN/FOSTER",2
"Washington","354 CHEHALEM SCHOOL","President","IND",,"PATRICK J. BUCHANAN/FOSTER",5
"Washington","355 MEADOW PARK","President","IND",,"PATRICK J. BUCHANAN/FOSTER",10
"Washington","356 ALOHA-WEST","President","IND",,"PATRICK J. BUCHANAN/FOSTER",12
"Washington","357 HERITAGE PARK","President","IND",,"PATRICK J. BUCHANAN/FOSTER",4
"Washington","358 SEMINOLE ESTATES","President","IND",,"PATRICK J. BUCHANAN/FOSTER",1
"Washington","359 WATERHOUSE","President","IND",,"PATRICK J. BUCHANAN/FOSTER",13
"Washington","360 PHEASANT LANE","President","IND",,"PATRICK J. BUCHANAN/FOSTER",5
"Washington","361 MILLIKAN","President","IND",,"PATRICK J. BUCHANAN/FOSTER",0
"Washington","362 CEDAR HILLS","President","IND",,"PATRICK J. BUCHANAN/FOSTER",8
"Washington","363 BARNES RD","President","IND",,"PATRICK J. BUCHANAN/FOSTER",9
"Washington","364 MCDANIEL RD","President","IND",,"PATRICK J. BUCHANAN/FOSTER",8
"Washington","365 LEAHY RD","President","IND",,"PATRICK J. BUCHANAN/FOSTER",8
"Washington","366 WEST TUALATIN VIEW","President","IND",,"PATRICK J. BUCHANAN/FOSTER",5
"Washington","367 THOMPSON RD","President","IND",,"PATRICK J. BUCHANAN/FOSTER",8
"Washington","368 SOMERSET","President","IND",,"PATRICK J. BUCHANAN/FOSTER",5
"Washington","369 COLUMBIA","President","IND",,"PATRICK J. BUCHANAN/FOSTER",6
"Washington","370 ROCK CREEK","President","IND",,"PATRICK J. BUCHANAN/FOSTER",3
"Washington","371 OAK HILLS","President","IND",,"PATRICK J. BUCHANAN/FOSTER",3
"Washington","372 RIDGEWOOD SCHOOL","President","IND",,"PATRICK J. BUCHANAN/FOSTER",1
"Washington","373 PCC","President","IND",,"PATRICK J. BUCHANAN/FOSTER",2
"Washington","374 JACOBSON RD","President","IND",,"PATRICK J. BUCHANAN/FOSTER",0
"Washington","375 PORTLAND CITY","President","IND",,"PATRICK J. BUCHANAN/FOSTER",0
"Washington","376 WESTVIEW","President","IND",,"PATRICK J. BUCHANAN/FOSTER",9
"Washington","377 BETHANY","President","IND",,"PATRICK J. BUCHANAN/FOSTER",6
"Washington","378 CANYON LN","President","IND",,"PATRICK J. BUCHANAN/FOSTER",2
"Washington","379 HALL BLVD","President","IND",,"PATRICK J. BUCHANAN/FOSTER",8
"Washington","380 HIGHLAND PARK","President","IND",,"PATRICK J. BUCHANAN/FOSTER",6
"Washington","381 BEAVERTON/CENTER ST","President","IND",,"PATRICK J. BUCHANAN/FOSTER",7
"Washington","382 GREENWAY","President","IND",,"PATRICK J. BUCHANAN/FOSTER",13
"Washington","383 BEAVERTON-HILLSDALE","President","IND",,"PATRICK J. BUCHANAN/FOSTER",1
"Washington","384 GARDEN HOME","President","IND",,"PATRICK J. BUCHANAN/FOSTER",3
"Washington","385 PORTLAND GOLF CLUB","President","IND",,"PATRICK J. BUCHANAN/FOSTER",3
"Washington","386 RALEIGH PARK","President","IND",,"PATRICK J. BUCHANAN/FOSTER",3
"Washington","387 CANYON RD","President","IND",,"PATRICK J. BUCHANAN/FOSTER",0
"Washington","388 WHITFORD","President","IND",,"PATRICK J. BUCHANAN/FOSTER",1
"Washington","389 SEXTON MOUNTAIN","President","IND",,"PATRICK J. BUCHANAN/FOSTER",6
"Washington","390 SOUTHRIDGE","President","IND",,"PATRICK J. BUCHANAN/FOSTER",5
"Washington","391 PORTLAND CITY COM 3","President","IND",,"PATRICK J. BUCHANAN/FOSTER",1
"Washington","392 PORTLAND CITY COM 2","President","IND",,"PATRICK J. BUCHANAN/FOSTER",3
"Washington","393 MONTCLAIR","President","IND",,"PATRICK J. BUCHANAN/FOSTER",2
"Washington","394 CANBY ST","President","IND",,"PATRICK J. BUCHANAN/FOSTER",0
"Washington","395 MURRAYHILL","President","IND",,"PATRICK J. BUCHANAN/FOSTER",1
"Washington","396 DURHAM","President","IND",,"PATRICK J. BUCHANAN/FOSTER",2
"Washington","397 BULL MOUNTAIN","President","IND",,"PATRICK J. BUCHANAN/FOSTER",5
"Washington","398 COOPER MOUNTAIN","President","IND",,"PATRICK J. BUCHANAN/FOSTER",3
"Washington","399 METZGER","President","IND",,"PATRICK J. BUCHANAN/FOSTER",6
"Washington","400 WASHINGTON SQUARE","President","IND",,"PATRICK J. BUCHANAN/FOSTER",4
"Washington","401 MAYO STREET","President","IND",,"PATRICK J. BUCHANAN/FOSTER",3
"Washington","402 WALNUT ISLAND","President","IND",,"PATRICK J. BUCHANAN/FOSTER",1
"Washington","403 TIGARD/GAARDE ST","President","IND",,"PATRICK J. BUCHANAN/FOSTER",7
"Washington","404 FOWLER SCHOOL","President","IND",,"PATRICK J. BUCHANAN/FOSTER",8
"Washington","405 TWALITY SCHOOL","President","IND",,"PATRICK J. BUCHANAN/FOSTER",11
"Washington","406 TIGARD CITY HALL","President","IND",,"PATRICK J. BUCHANAN/FOSTER",11
"Washington","407 DEERCREEK","President","IND",,"PATRICK J. BUCHANAN/FOSTER",0
"Washington","408 SUMMERFIELD","President","IND",,"PATRICK J. BUCHANAN/FOSTER",9
"Washington","409 SUMMERLAKE-WEST","President","IND",,"PATRICK J. BUCHANAN/FOSTER",6
"Washington","410 BEEF BEND RD","President","IND",,"PATRICK J. BUCHANAN/FOSTER",1
"Washington","411 SCHOLLS HEIGHTS","President","IND",,"PATRICK J. BUCHANAN/FOSTER",2
"Washington","412 COOPER MT SCHOOL","President","IND",,"PATRICK J. BUCHANAN/FOSTER",0
"Washington","413 PORTLAND CITY","President","IND",,"PATRICK J. BUCHANAN/FOSTER",2
"Washington","414 BARROWS RD","President","IND",,"PATRICK J. BUCHANAN/FOSTER",2
"Washington","415 TUALATIN CITY/RIVER","President","IND",,"PATRICK J. BUCHANAN/FOSTER",0
"Washington","416 SUMMERLAKE-EAST","President","IND",,"PATRICK J. BUCHANAN/FOSTER",7
"Washington","417 ELDORADO","President","IND",,"PATRICK J. BUCHANAN/FOSTER",2
"Washington","418 HART ROAD","President","IND",,"PATRICK J. BUCHANAN/FOSTER",0
"Washington","419 KING CITY","President","IND",,"PATRICK J. BUCHANAN/FOSTER",11
"Washington","420 TUALATIN CITY","President","IND",,"PATRICK J. BUCHANAN/FOSTER",14
"Washington","421 TRI-CITIES","President","IND",,"PATRICK J. BUCHANAN/FOSTER",0
"Washington","422 TUALATIN-UNINCORP","President","IND",,"PATRICK J. BUCHANAN/FOSTER",0
"Washington","423 TUALATIN-NORTH","President","IND",,"PATRICK J. BUCHANAN/FOSTER",14
"Washington","424 NW SHERWOOD CITY","President","IND",,"PATRICK J. BUCHANAN/FOSTER",2
"Washington","425 SHERWOOD-UNINCORP","President","IND",,"PATRICK J. BUCHANAN/FOSTER",3
"Washington","426 GRONER","President","IND",,"PATRICK J. BUCHANAN/FOSTER",3
"Washington","427 SCHOLLS","President","IND",,"PATRICK J. BUCHANAN/FOSTER",6
"Washington","428 TUALATIN-WEST","President","IND",,"PATRICK J. BUCHANAN/FOSTER",4
"Washington","429 MILLER HILL","President","IND",,"PATRICK J. BUCHANAN/FOSTER",3
"Washington","430 BALD PEAK","President","IND",,"PATRICK J. BUCHANAN/FOSTER",3
"Washington","431 MOUNTAIN HOME","President","IND",,"PATRICK J. BUCHANAN/FOSTER",4
"Washington","432 WILSONVILLE","President","IND",,"PATRICK J. BUCHANAN/FOSTER",0
"Washington","433 ED BYROM SCHOOL","President","IND",,"PATRICK J. BUCHANAN/FOSTER",5
"Washington","434 ERROL HASSELL","President","IND",,"PATRICK J. BUCHANAN/FOSTER",5
"Washington","435 SE SHERWOOD CITY","President","IND",,"PATRICK J. BUCHANAN/FOSTER",14
"Washington","436 TUALATIN CITY","President","IND",,"PATRICK J. BUCHANAN/FOSTER",3
"Washington","437 HAZELBROOK","President","IND",,"PATRICK J. BUCHANAN/FOSTER",0
"Washington","438 SE COUNTY","President","IND",,"PATRICK J. BUCHANAN/FOSTER",2
"Washington","301 RURAL NW COUNTY","President","REP",,"GEORGE W. BUSH/CHENEY",857
"Washington","302 KINNAMAN","President","REP",,"GEORGE W. BUSH/CHENEY",662
"Washington","303 WITCH HAZEL","President","REP",,"GEORGE W. BUSH/CHENEY",184
"Washington","304 BUTTERNUT","President","REP",,"GEORGE W. BUSH/CHENEY",986
"Washington","305 BANKS","President","REP",,"GEORGE W. BUSH/CHENEY",307
"Washington","306 TANASBOURNE","President","REP",,"GEORGE W. BUSH/CHENEY",174
"Washington","307 WILLOW CREEK","President","REP",,"GEORGE W. BUSH/CHENEY",1015
"Washington","308 BLOOMING FERN HILL","President","REP",,"GEORGE W. BUSH/CHENEY",207
"Washington","309 HAWTHORNE FARMS","President","REP",,"GEORGE W. BUSH/CHENEY",467
"Washington","310 DILLEY","President","REP",,"GEORGE W. BUSH/CHENEY",443
"Washington","311 LAURELWOOD","President","REP",,"GEORGE W. BUSH/CHENEY",246
"Washington","312 GALES CREEK","President","REP",,"GEORGE W. BUSH/CHENEY",334
"Washington","313 HILLSBORO-UNINCORP","President","REP",,"GEORGE W. BUSH/CHENEY",154
"Washington","314 GLENCOE","President","REP",,"GEORGE W. BUSH/CHENEY",286
"Washington","315 HELVETIA","President","REP",,"GEORGE W. BUSH/CHENEY",307
"Washington","316 PUMPKIN RIDGE","President","REP",,"GEORGE W. BUSH/CHENEY",493
"Washington","317 VERBOORT","President","REP",,"GEORGE W. BUSH/CHENEY",295
"Washington","318 MINTER BRIDGE","President","REP",,"GEORGE W. BUSH/CHENEY",911
"Washington","319 QUATAMA STREET","President","REP",,"GEORGE W. BUSH/CHENEY",227
"Washington","320 HAZELDALE","President","REP",,"GEORGE W. BUSH/CHENEY",643
"Washington","321 GASTON","President","REP",,"GEORGE W. BUSH/CHENEY",97
"Washington","322 JACKTOWN","President","REP",,"GEORGE W. BUSH/CHENEY",112
"Washington","323 INDIAN HILLS","President","REP",,"GEORGE W. BUSH/CHENEY",1010
"Washington","324 HAGG LAKE","President","REP",,"GEORGE W. BUSH/CHENEY",239
"Washington","325 HILLSBORO-ISLANDS","President","REP",,"GEORGE W. BUSH/CHENEY",3
"Washington","326 RURAL BANKS","President","REP",,"GEORGE W. BUSH/CHENEY",572
"Washington","327 BROWN MIDDLE SCHOOL","President","REP",,"GEORGE W. BUSH/CHENEY",1010
"Washington","328 FARMINGTON VIEW","President","REP",,"GEORGE W. BUSH/CHENEY",554
"Washington","329 CENTURY SCHOOL","President","REP",,"GEORGE W. BUSH/CHENEY",1167
