county,precinct,office,district,candidate,party,votes
Douglas,Precinct 01,U.S. Senate,,Jo Rae Perkins,REP,504
Douglas,Precinct 01,U.S. Senate,,Dan Pulju,PGP,13
Douglas,Precinct 01,U.S. Senate,,Ron Wyden,DEM,330
Douglas,Precinct 01,U.S. Senate,,Chris Henry,PRO,15
Douglas,Precinct 01,U.S. Senate,,Write-ins,,0
Douglas,Precinct 01,U.S. Senate,,Over Votes,,0
Douglas,Precinct 01,U.S. Senate,,Under Votes,,41
Douglas,Precinct 01,U.S. House,4,Alek Skarlatos,REP,531
Douglas,Precinct 01,U.S. House,4,Mike Beilstein,PGP,17
Douglas,Precinct 01,U.S. House,4,Levi Leatherberry,IND,21
Douglas,Precinct 01,U.S. House,4,Val Hoyle,DEM,267
Douglas,Precinct 01,U.S. House,4,Jim Howard,CON,33
Douglas,Precinct 01,U.S. House,4,Write-ins,,0
Douglas,Precinct 01,U.S. House,4,Over Votes,,0
Douglas,Precinct 01,U.S. House,4,Under Votes,,34
Douglas,Precinct 01,Governor,,Tina Kotek,DEM,239
Douglas,Precinct 01,Governor,,Donice Noelle Smith,CON,8
Douglas,Precinct 01,Governor,,R Leon Noble,LBT,8
Douglas,Precinct 01,Governor,,Betsy Johnson,NAV,89
Douglas,Precinct 01,Governor,,Christine Drazan,REP,550
Douglas,Precinct 01,Governor,,Write-ins,,2
Douglas,Precinct 01,Governor,,Over Votes,,0
Douglas,Precinct 01,Governor,,Under Votes,,7
Douglas,Precinct 01,State House,9,Jerry Rust,,275
Douglas,Precinct 01,State House,9,Boomer Wright,REP,596
Douglas,Precinct 01,State House,9,Write-ins,,0
Douglas,Precinct 01,State House,9,Over Votes,,0
Douglas,Precinct 01,State House,9,Under Votes,,32
Douglas,Precinct 01,Commissioner of the Bureau of Labor and Industries,,Christina E Stephenson,,286
Douglas,Precinct 01,Commissioner of the Bureau of Labor and Industries,,Cheri Helt,,356
Douglas,Precinct 01,Commissioner of the Bureau of Labor and Industries,,Write-ins,,4
Douglas,Precinct 01,Commissioner of the Bureau of Labor and Industries,,Over Votes,,0
Douglas,Precinct 01,Commissioner of the Bureau of Labor and Industries,,Under Votes,,257
Douglas,Precinct 01,"Judge of the Court of Appeals, Position 10",,Kristina Hellman,,523
Douglas,Precinct 01,"Judge of the Court of Appeals, Position 10",,Write-ins,,13
Douglas,Precinct 01,"Judge of the Court of Appeals, Position 10",,Over Votes,,0
Douglas,Precinct 01,"Judge of the Court of Appeals, Position 10",,Under Votes,,367
Douglas,Precinct 01,"Judge of the Court of Appeals, Position 11",,Anna M Joyce,,507
Douglas,Precinct 01,"Judge of the Court of Appeals, Position 11",,Write-ins,,12
Douglas,Precinct 01,"Judge of the Court of Appeals, Position 11",,Over Votes,,0
Douglas,Precinct 01,"Judge of the Court of Appeals, Position 11",,Under Votes,,384
Douglas,Precinct 01,Director - Subdivision 5,,Keith Tymchuk,,296
Douglas,Precinct 01,Director - Subdivision 5,,Write-ins,,6
Douglas,Precinct 01,Director - Subdivision 5,,Over Votes,,0
Douglas,Precinct 01,Director - Subdivision 5,,Under Votes,,150
Douglas,Precinct 01,"Umpqua SWCD, Director, Zone 1",,Thomas Lee Black,,587
Douglas,Precinct 01,"Umpqua SWCD, Director, Zone 1",,Write-ins,,10
Douglas,Precinct 01,"Umpqua SWCD, Director, Zone 1",,Over Votes,,0
