county,precinct,office,district,party,candidate,votes
Grant,John Day Valley #3,President,,DEM,Barack Obama,247
Grant,John Day Valley #3,President,,DEM,Write-ins,71
Grant,John Day Valley #3,President,,DEM,Over Votes,0
Grant,John Day Valley #3,President,,DEM,Under Votes,169
Grant,John Day Valley #3,U.S. House,2,DEM,John Sweeney,96
Grant,John Day Valley #3,U.S. House,2,DEM,Joyce B Segers,181
Grant,John Day Valley #3,U.S. House,2,DEM,Write-ins,20
Grant,John Day Valley #3,U.S. House,2,DEM,Over Votes,0
Grant,John Day Valley #3,U.S. House,2,DEM,Under Votes,190
Grant,John Day Valley #3,Secretary of State,,DEM,Kate Brown,262
Grant,John Day Valley #3,Secretary of State,,DEM,Paul Damian Wells,61
Grant,John Day Valley #3,Secretary of State,,DEM,Write-ins,23
Grant,John Day Valley #3,Secretary of State,,DEM,Over Votes,0
Grant,John Day Valley #3,Secretary of State,,DEM,Under Votes,141
Grant,John Day Valley #3,State Treasurer,,DEM,Ted Wheeler,276
Grant,John Day Valley #3,State Treasurer,,DEM,Write-ins,4
Grant,John Day Valley #3,State Treasurer,,DEM,Over Votes,0
Grant,John Day Valley #3,State Treasurer,,DEM,Under Votes,207
Grant,John Day Valley #3,Attorney General,,DEM,Dwight Holton,162
Grant,John Day Valley #3,Attorney General,,DEM,Ellen Rosenblum,184
Grant,John Day Valley #3,Attorney General,,DEM,Write-ins,2
Grant,John Day Valley #3,Attorney General,,DEM,Over Votes,0
Grant,John Day Valley #3,Attorney General,,DEM,Under Votes,139
Grant,John Day Valley #3,State Senate,30,DEM,Write-ins,55
Grant,John Day Valley #3,State Senate,30,DEM,Over Votes,0
Grant,John Day Valley #3,State Senate,30,DEM,Under Votes,432
Grant,John Day Valley #3,State House,60,DEM,Write-ins,28
Grant,John Day Valley #3,State House,60,DEM,Over Votes,0
Grant,John Day Valley #3,State House,60,DEM,Under Votes,459
Grant,John Day Valley #3,President,,REP,Rick Santorum,75
Grant,John Day Valley #3,President,,REP,Ron Paul,189
Grant,John Day Valley #3,President,,REP,Newt Gingrich,70
Grant,John Day Valley #3,President,,REP,Mitt Romney,680
Grant,John Day Valley #3,President,,REP,Write-ins,7
Grant,John Day Valley #3,President,,REP,Over Votes,1
Grant,John Day Valley #3,President,,REP,Under Votes,51
Grant,John Day Valley #3,U.S. House,2,REP,Greg Walden,916
Grant,John Day Valley #3,U.S. House,2,REP,Write-ins,5
Grant,John Day Valley #3,U.S. House,2,REP,Over Votes,0
Grant,John Day Valley #3,U.S. House,2,REP,Under Votes,152
Grant,John Day Valley #3,Secretary of State,,REP,Knute Buehler,754
Grant,John Day Valley #3,Secretary of State,,REP,Write-ins,6
Grant,John Day Valley #3,Secretary of State,,REP,Over Votes,1
Grant,John Day Valley #3,Secretary of State,,REP,Under Votes,312
Grant,John Day Valley #3,State Treasurer,,REP,Write-ins,53
Grant,John Day Valley #3,State Treasurer,,REP,Over Votes,0
Grant,John Day Valley #3,State Treasurer,,REP,Under Votes,1020
Grant,John Day Valley #3,Attorney General,,REP,Write-ins,59
