county,precinct,office,party,district,candidate,votes
Washington,301 RURAL NW COUNTY,U.S. Senate,DEM,,Craig Hanson,30
Washington,302 KINNAMAN,U.S. Senate,DEM,,Craig Hanson,26
Washington,303 WITCH HAZEL,U.S. Senate,DEM,,Craig Hanson,5
Washington,304 BUTTERNUT,U.S. Senate,DEM,,Craig Hanson,26
Washington,305 BANKS,U.S. Senate,DEM,,Craig Hanson,6
Washington,306 TANASBOURNE,U.S. Senate,DEM,,Craig Hanson,7
Washington,307 WILLOW CREEK,U.S. Senate,DEM,,Craig Hanson,22
Washington,308 BLOOMING FERN HILL,U.S. Senate,DEM,,Craig Hanson,1
Washington,309 HAWTHORNE FARMS,U.S. Senate,DEM,,Craig Hanson,10
Washington,310 DILLEY,U.S. Senate,DEM,,Craig Hanson,27
Washington,311 LAURELWOOD,U.S. Senate,DEM,,Craig Hanson,12
Washington,312 HAGG LAKE,U.S. Senate,DEM,,Craig Hanson,9
Washington,313 HILLSBORO-UNINCORP,U.S. Senate,DEM,,Craig Hanson,6
Washington,314 GLENCOE,U.S. Senate,DEM,,Craig Hanson,12
Washington,315 HELVETIA,U.S. Senate,DEM,,Craig Hanson,5
Washington,316 PUMPKIN RIDGE,U.S. Senate,DEM,,Craig Hanson,17
Washington,317 VERBOORT,U.S. Senate,DEM,,Craig Hanson,4
Washington,318 MINTER BRIDGE,U.S. Senate,DEM,,Craig Hanson,33
Washington,319 QUATAMA STREET,U.S. Senate,DEM,,Craig Hanson,5
Washington,320 HAZELDALE,U.S. Senate,DEM,,Craig Hanson,22
Washington,321 GASTON,U.S. Senate,DEM,,Craig Hanson,3
Washington,322 JACKTOWN,U.S. Senate,DEM,,Craig Hanson,4
Washington,323 INDIAN HILLS,U.S. Senate,DEM,,Craig Hanson,26
Washington,324 CHERRY GROVE,U.S. Senate,DEM,,Craig Hanson,5
Washington,325 HILLSBORO-ISLANDS,U.S. Senate,DEM,,Craig Hanson,0
Washington,326 RURAL BANKS,U.S. Senate,DEM,,Craig Hanson,17
Washington,327 BROWN MIDDLE SCHOOL,U.S. Senate,DEM,,Craig Hanson,29
Washington,328 FARMINGTON VIEW,U.S. Senate,DEM,,Craig Hanson,32
Washington,329 CENTURY SCHOOL,U.S. Senate,DEM,,Craig Hanson,30
Washington,330 NORTH PLAINS,U.S. Senate,DEM,,Craig Hanson,7
Washington,331 PORTLAND /BARNES,U.S. Senate,DEM,,Craig Hanson,0
Washington,332 ORENCO STATION,U.S. Senate,DEM,,Craig Hanson,22
Washington,333 JOHN OLSEN,U.S. Senate,DEM,,Craig Hanson,13
Washington,334 DIXIE MOUNTAIN,U.S. Senate,DEM,,Craig Hanson,3
Washington,335 JACKSON SCHOOL,U.S. Senate,DEM,,Craig Hanson,22
Washington,336 FAIR GROUNDS,U.S. Senate,DEM,,Craig Hanson,37
Washington,337 WALNUT ST,U.S. Senate,DEM,,Craig Hanson,42
Washington,338 CORNELIUS,U.S. Senate,DEM,,Craig Hanson,65
Washington,339 FOREST GROVE-EAST,U.S. Senate,DEM,,Craig Hanson,62
Washington,340 FOREST GROVE-WEST,U.S. Senate,DEM,,Craig Hanson,44
Washington,341 CORNELIUS-SCHEFFLIN,U.S. Senate,DEM,,Craig Hanson,6
Washington,342 DAVID HILL RD,U.S. Senate,DEM,,Craig Hanson,5
Washington,343 MOOBERRY,U.S. Senate,DEM,,Craig Hanson,39
Washington,344 HILLSBORO CENTRAL,U.S. Senate,DEM,,Craig Hanson,41
Washington,345 W/HILLSBORO-UNINCORP,U.S. Senate,DEM,,Craig Hanson,2
Washington,346 CORNELIUS/TUAL RIVER,U.S. Senate,DEM,,Craig Hanson,3
Washington,347 FG/TUALATIN RIVER,U.S. Senate,DEM,,Craig Hanson,2
Washington,348 LAKE OSWEGO,U.S. Senate,DEM,,Craig Hanson,0
Washington,349 DIVISION STREET,U.S. Senate,DEM,,Craig Hanson,21
Washington,350 FIR GROVE,U.S. Senate,DEM,,Craig Hanson,44
Washington,351 ALOHA PARK,U.S. Senate,DEM,,Craig Hanson,16
Washington,352 BEAVERTON-CENTER,U.S. Senate,DEM,,Craig Hanson,10
Washington,353 WALKER ROAD-SOUTH,U.S. Senate,DEM,,Craig Hanson,24
Washington,354 CHEHALEM SCHOOL,U.S. Senate,DEM,,Craig Hanson,33
Washington,355 MEADOW PARK,U.S. Senate,DEM,,Craig Hanson,42
Washington,356 ALOHA-WEST,U.S. Senate,DEM,,Craig Hanson,18
Washington,357 HERITAGE PARK,U.S. Senate,DEM,,Craig Hanson,23
Washington,358 SEMINOLE ESTATES,U.S. Senate,DEM,,Craig Hanson,10
Washington,359 WATERHOUSE,U.S. Senate,DEM,,Craig Hanson,24
Washington,360 PHEASANT LANE,U.S. Senate,DEM,,Craig Hanson,24
Washington,361 MILLIKAN,U.S. Senate,DEM,,Craig Hanson,9
Washington,362 CEDAR HILLS,U.S. Senate,DEM,,Craig Hanson,35
Washington,363 BARNES RD,U.S. Senate,DEM,,Craig Hanson,39
Washington,364 MCDANIEL RD,U.S. Senate,DEM,,Craig Hanson,19
Washington,365 LEAHY RD,U.S. Senate,DEM,,Craig Hanson,21
Washington,366 WEST TUALATIN VIEW,U.S. Senate,DEM,,Craig Hanson,13
Washington,367 THOMPSON RD,U.S. Senate,DEM,,Craig Hanson,10
Washington,368 SOMERSET,U.S. Senate,DEM,,Craig Hanson,7
Washington,369 COLUMBIA AVE,U.S. Senate,DEM,,Craig Hanson,10
Washington,370 ROCK CREEK,U.S. Senate,DEM,,Craig Hanson,18
Washington,371 OAK HILLS,U.S. Senate,DEM,,Craig Hanson,20
Washington,372 RIDGEWOOD SCHOOL,U.S. Senate,DEM,,Craig Hanson,10
Washington,373 CORNELIUS PASS,U.S. Senate,DEM,,Craig Hanson,13
Washington,374 JACOBSON RD,U.S. Senate,DEM,,Craig Hanson,0
Washington,375 PORTLAND CITY,U.S. Senate,DEM,,Craig Hanson,1
Washington,376 WESTVIEW,U.S. Senate,DEM,,Craig Hanson,17
Washington,377 BETHANY,U.S. Senate,DEM,,Craig Hanson,23
Washington,378 CANYON LN,U.S. Senate,DEM,,Craig Hanson,7
Washington,379 HALL BLVD,U.S. Senate,DEM,,Craig Hanson,35
Washington,380 HIGHLAND PARK,U.S. Senate,DEM,,Craig Hanson,19
Washington,381 BEAVERTON/CENTER ST,U.S. Senate,DEM,,Craig Hanson,25
Washington,382 GREENWAY,U.S. Senate,DEM,,Craig Hanson,25
Washington,383 BEAVERTON-HILLSDALE,U.S. Senate,DEM,,Craig Hanson,8
Washington,384 GARDEN HOME,U.S. Senate,DEM,,Craig Hanson,23
Washington,385 PORTLAND GOLF CLUB,U.S. Senate,DEM,,Craig Hanson,17
Washington,386 RALEIGH PARK,U.S. Senate,DEM,,Craig Hanson,30
Washington,387 SUNSET CORRIDOR,U.S. Senate,DEM,,Craig Hanson,1
Washington,388 WHITFORD,U.S. Senate,DEM,,Craig Hanson,1
Washington,389 SEXTON MOUNTAIN,U.S. Senate,DEM,,Craig Hanson,17
Washington,390 SOUTHRIDGE,U.S. Senate,DEM,,Craig Hanson,25
Washington,391 PORTLAND CITY,U.S. Senate,DEM,,Craig Hanson,2
Washington,392 PORTLAND CITY COM 2,U.S. Senate,DEM,,Craig Hanson,0
Washington,393 MONTCLAIR,U.S. Senate,DEM,,Craig Hanson,1
Washington,394 CORNELIUS EAST,U.S. Senate,DEM,,Craig Hanson,0
Washington,395 MURRAYHILL,U.S. Senate,DEM,,Craig Hanson,16
Washington,396 DURHAM,U.S. Senate,DEM,,Craig Hanson,8
Washington,397 BULL MOUNTAIN,U.S. Senate,DEM,,Craig Hanson,22
Washington,398 COOPER MOUNTAIN,U.S. Senate,DEM,,Craig Hanson,3
Washington,399 METZGER,U.S. Senate,DEM,,Craig Hanson,27
Washington,400 WASHINGTON SQUARE,U.S. Senate,DEM,,Craig Hanson,31
Washington,401 MAYO STREET,U.S. Senate,DEM,,Craig Hanson,11
Washington,402 TIGARD/WALNUT ST,U.S. Senate,DEM,,Craig Hanson,12
Washington,403 TIGARD/GAARDE ST,U.S. Senate,DEM,,Craig Hanson,35
Washington,404 FOWLER SCHOOL,U.S. Senate,DEM,,Craig Hanson,21
Washington,405 TWALITY SCHOOL,U.S. Senate,DEM,,Craig Hanson,38
Washington,406 TIGARD CITY HALL,U.S. Senate,DEM,,Craig Hanson,49
Washington,407 NORTH BARNES,U.S. Senate,DEM,,Craig Hanson,5
Washington,408 SUMMERFIELD,U.S. Senate,DEM,,Craig Hanson,52
Washington,409 SUMMERLAKE-WEST,U.S. Senate,DEM,,Craig Hanson,15
Washington,410 BEEF BEND RD,U.S. Senate,DEM,,Craig Hanson,13
Washington,411 SCHOLLS HEIGHTS,U.S. Senate,DEM,,Craig Hanson,2
Washington,412 COOPER MT SCHOOL,U.S. Senate,DEM,,Craig Hanson,18
Washington,413 FISCHER\PACIFIC HWY,U.S. Senate,DEM,,Craig Hanson,0
Washington,414 BARROWS RD,U.S. Senate,DEM,,Craig Hanson,5
Washington,415 BEEF BEND/131ST,U.S. Senate,DEM,,Craig Hanson,7
Washington,416 SUMMERLAKE-EAST,U.S. Senate,DEM,,Craig Hanson,14
Washington,417 ELDORADO,U.S. Senate,DEM,,Craig Hanson,27
Washington,418 HART ROAD,U.S. Senate,DEM,,Craig Hanson,0
Washington,419 KING CITY,U.S. Senate,DEM,,Craig Hanson,44
Washington,420 TUALATIN CITY,U.S. Senate,DEM,,Craig Hanson,40
Washington,421 TRI-CITIES,U.S. Senate,DEM,,Craig Hanson,1
Washington,422 FG NORTH/UNINCORP,U.S. Senate,DEM,,Craig Hanson,4
Washington,423 TUALATIN-NORTH,U.S. Senate,DEM,,Craig Hanson,36
Washington,424 NW SHERWOOD CITY,U.S. Senate,DEM,,Craig Hanson,41
Washington,425 SHERWOOD-UNINCORP,U.S. Senate,DEM,,Craig Hanson,11
Washington,426 GRONER,U.S. Senate,DEM,,Craig Hanson,3
Washington,427 SCHOLLS,U.S. Senate,DEM,,Craig Hanson,16
Washington,428 TUALATIN-WEST,U.S. Senate,DEM,,Craig Hanson,16
Washington,429 MILLER HILL,U.S. Senate,DEM,,Craig Hanson,15
Washington,430 BALD PEAK,U.S. Senate,DEM,,Craig Hanson,3
Washington,431 MOUNTAIN HOME,U.S. Senate,DEM,,Craig Hanson,14
Washington,432 WILSONVILLE,U.S. Senate,DEM,,Craig Hanson,0
Washington,433 ED BYROM SCHOOL,U.S. Senate,DEM,,Craig Hanson,20
Washington,434 ERROL HASSELL,U.S. Senate,DEM,,Craig Hanson,28
Washington,435 SE SHERWOOD CITY,U.S. Senate,DEM,,Craig Hanson,38
Washington,436 TUALATIN CITY,U.S. Senate,DEM,,Craig Hanson,4
Washington,437 HAZELBROOK,U.S. Senate,DEM,,Craig Hanson,0
Washington,438 SE COUNTY,U.S. Senate,DEM,,Craig Hanson,13
Washington,439 PCC,U.S. Senate,DEM,,Craig Hanson,3
Washington,440 HILLSBORO-SOUTH,U.S. Senate,DEM,,Craig Hanson,0
Washington,441 PORTLAND CITY,U.S. Senate,DEM,,Craig Hanson,0
Washington,442 KEMMER RD,U.S. Senate,DEM,,Craig Hanson,3
Washington,443 JENKINS/BASELINE,U.S. Senate,DEM,,Craig Hanson,1
Washington,444 SPRINGVILLE,U.S. Senate,DEM,,Craig Hanson,10
Washington,445 SCHOLLS HTS N,U.S. Senate,DEM,,Craig Hanson,1
Washington,446 LOMBARD,U.S. Senate,DEM,,Craig Hanson,15
Washington,447 HWY 217 EAST,U.S. Senate,DEM,,Craig Hanson,2
Washington,448 CEDAR HILLS,U.S. Senate,DEM,,Craig Hanson,1
Washington,449 CANYON/217,U.S. Senate,DEM,,Craig Hanson,0
Washington,450 WALKER RD,U.S. Senate,DEM,,Craig Hanson,5
Washington,451 GRABHORN,U.S. Senate,DEM,,Craig Hanson,5
Washington,452 JOHNSON\185TH,U.S. Senate,DEM,,Craig Hanson,34
Washington,453 BASELINE/185TH,U.S. Senate,DEM,,Craig Hanson,1
Washington,301 RURAL NW COUNTY,U.S. Senate,DEM,,Greg Haven,11
Washington,302 KINNAMAN,U.S. Senate,DEM,,Greg Haven,16
Washington,303 WITCH HAZEL,U.S. Senate,DEM,,Greg Haven,4
Washington,304 BUTTERNUT,U.S. Senate,DEM,,Greg Haven,14
Washington,305 BANKS,U.S. Senate,DEM,,Greg Haven,3
Washington,306 TANASBOURNE,U.S. Senate,DEM,,Greg Haven,0
Washington,307 WILLOW CREEK,U.S. Senate,DEM,,Greg Haven,3
Washington,308 BLOOMING FERN HILL,U.S. Senate,DEM,,Greg Haven,3
Washington,309 HAWTHORNE FARMS,U.S. Senate,DEM,,Greg Haven,3
Washington,310 DILLEY,U.S. Senate,DEM,,Greg Haven,10
Washington,311 LAURELWOOD,U.S. Senate,DEM,,Greg Haven,2
Washington,312 HAGG LAKE,U.S. Senate,DEM,,Greg Haven,3
Washington,313 HILLSBORO-UNINCORP,U.S. Senate,DEM,,Greg Haven,2
Washington,314 GLENCOE,U.S. Senate,DEM,,Greg Haven,5
Washington,315 HELVETIA,U.S. Senate,DEM,,Greg Haven,2
Washington,316 PUMPKIN RIDGE,U.S. Senate,DEM,,Greg Haven,10
Washington,317 VERBOORT,U.S. Senate,DEM,,Greg Haven,7
Washington,318 MINTER BRIDGE,U.S. Senate,DEM,,Greg Haven,18
Washington,319 QUATAMA STREET,U.S. Senate,DEM,,Greg Haven,3
Washington,320 HAZELDALE,U.S. Senate,DEM,,Greg Haven,11
Washington,321 GASTON,U.S. Senate,DEM,,Greg Haven,0
Washington,322 JACKTOWN,U.S. Senate,DEM,,Greg Haven,2
Washington,323 INDIAN HILLS,U.S. Senate,DEM,,Greg Haven,10
Washington,324 CHERRY GROVE,U.S. Senate,DEM,,Greg Haven,1
Washington,325 HILLSBORO-ISLANDS,U.S. Senate,DEM,,Greg Haven,0
Washington,326 RURAL BANKS,U.S. Senate,DEM,,Greg Haven,7
Washington,327 BROWN MIDDLE SCHOOL,U.S. Senate,DEM,,Greg Haven,13
