county,precinct,office,party,district,candidate,votes
Benton,Precinct 06,U.S. Senate,,,Under Votes,26
Benton,Precinct 06,U.S. Senate,,,Over Votes,2
Benton,Precinct 07,U.S. Senate,Con,,Lon Mabon,14
Benton,Precinct 07,U.S. Senate,D,,Bill Bradbury,1558
Benton,Precinct 07,U.S. Senate,R,,Gordon H. Smith,1222
Benton,Precinct 07,U.S. Senate,Lib,,Dan Fitzgerald,45
Benton,Precinct 07,U.S. Senate,,,Write-ins,3
Benton,Precinct 07,U.S. Senate,,,Under Votes,54
Benton,Precinct 07,U.S. Senate,,,Over Votes,4
Benton,Precinct 08,U.S. Senate,Con,,Lon Mabon,16
Benton,Precinct 08,U.S. Senate,D,,Bill Bradbury,1511
Benton,Precinct 08,U.S. Senate,R,,Gordon H. Smith,1423
Benton,Precinct 08,U.S. Senate,Lib,,Dan Fitzgerald,42
Benton,Precinct 08,U.S. Senate,,,Write-ins,2
Benton,Precinct 08,U.S. Senate,,,Under Votes,31
Benton,Precinct 08,U.S. Senate,,,Over Votes,3
Benton,Precinct 09,U.S. Senate,Con,,Lon Mabon,32
Benton,Precinct 09,U.S. Senate,D,,Bill Bradbury,904
Benton,Precinct 09,U.S. Senate,R,,Gordon H. Smith,999
Benton,Precinct 09,U.S. Senate,Lib,,Dan Fitzgerald,48
Benton,Precinct 09,U.S. Senate,,,Write-ins,1
Benton,Precinct 09,U.S. Senate,,,Under Votes,55
Benton,Precinct 09,U.S. Senate,,,Over Votes,1
Benton,Precinct 10,U.S. Senate,Con,,Lon Mabon,19
Benton,Precinct 10,U.S. Senate,D,,Bill Bradbury,542
Benton,Precinct 10,U.S. Senate,R,,Gordon H. Smith,925
Benton,Precinct 10,U.S. Senate,Lib,,Dan Fitzgerald,34
Benton,Precinct 10,U.S. Senate,,,Write-ins,3
Benton,Precinct 10,U.S. Senate,,,Under Votes,38
Benton,Precinct 10,U.S. Senate,,,Over Votes,2
Benton,Precinct 11,U.S. Senate,Con,,Lon Mabon,27
Benton,Precinct 11,U.S. Senate,D,,Bill Bradbury,820
Benton,Precinct 11,U.S. Senate,R,,Gordon H. Smith,1829
Benton,Precinct 11,U.S. Senate,Lib,,Dan Fitzgerald,28
Benton,Precinct 11,U.S. Senate,,,Write-ins,2
Benton,Precinct 11,U.S. Senate,,,Under Votes,41
Benton,Precinct 11,U.S. Senate,,,Over Votes,1
Benton,Precinct 12,U.S. Senate,Con,,Lon Mabon,4
Benton,Precinct 12,U.S. Senate,D,,Bill Bradbury,67
Benton,Precinct 12,U.S. Senate,R,,Gordon H. Smith,148
Benton,Precinct 12,U.S. Senate,Lib,,Dan Fitzgerald,6
Benton,Precinct 12,U.S. Senate,,,Write-ins,1
Benton,Precinct 12,U.S. Senate,,,Under Votes,2
Benton,Precinct 12,U.S. Senate,,,Over Votes,1
Benton,Precinct 13,U.S. Senate,Con,,Lon Mabon,6
Benton,Precinct 13,U.S. Senate,D,,Bill Bradbury,54
Benton,Precinct 13,U.S. Senate,R,,Gordon H. Smith,109
Benton,Precinct 13,U.S. Senate,Lib,,Dan Fitzgerald,6
Benton,Precinct 13,U.S. Senate,,,Write-ins,4
Benton,Precinct 13,U.S. Senate,,,Under Votes,6
Benton,Precinct 13,U.S. Senate,,,Over Votes,0
Benton,Precinct 14,U.S. Senate,Con,,Lon Mabon,12
Benton,Precinct 14,U.S. Senate,D,,Bill Bradbury,138
Benton,Precinct 14,U.S. Senate,R,,Gordon H. Smith,238
Benton,Precinct 14,U.S. Senate,Lib,,Dan Fitzgerald,23
Benton,Precinct 14,U.S. Senate,,,Write-ins,2
Benton,Precinct 14,U.S. Senate,,,Under Votes,7
Benton,Precinct 14,U.S. Senate,,,Over Votes,2
Benton,Precinct 15,U.S. Senate,Con,,Lon Mabon,12
Benton,Precinct 15,U.S. Senate,D,,Bill Bradbury,857
Benton,Precinct 15,U.S. Senate,R,,Gordon H. Smith,1057
Benton,Precinct 15,U.S. Senate,Lib,,Dan Fitzgerald,50
Benton,Precinct 15,U.S. Senate,,,Write-ins,2
Benton,Precinct 15,U.S. Senate,,,Under Votes,40
Benton,Precinct 15,U.S. Senate,,,Over Votes,1
Benton,Precinct 16,U.S. Senate,Con,,Lon Mabon,12
Benton,Precinct 16,U.S. Senate,D,,Bill Bradbury,620
Benton,Precinct 16,U.S. Senate,R,,Gordon H. Smith,710
Benton,Precinct 16,U.S. Senate,Lib,,Dan Fitzgerald,29
Benton,Precinct 16,U.S. Senate,,,Write-ins,1
Benton,Precinct 16,U.S. Senate,,,Under Votes,20
Benton,Precinct 16,U.S. Senate,,,Over Votes,2
Benton,Precinct 17,U.S. Senate,Con,,Lon Mabon,18
Benton,Precinct 17,U.S. Senate,D,,Bill Bradbury,1146
Benton,Precinct 17,U.S. Senate,R,,Gordon H. Smith,1144
Benton,Precinct 17,U.S. Senate,Lib,,Dan Fitzgerald,52
Benton,Precinct 17,U.S. Senate,,,Write-ins,1
Benton,Precinct 17,U.S. Senate,,,Under Votes,46
Benton,Precinct 17,U.S. Senate,,,Over Votes,0
Benton,Precinct 18,U.S. Senate,Con,,Lon Mabon,12
Benton,Precinct 18,U.S. Senate,D,,Bill Bradbury,275
Benton,Precinct 18,U.S. Senate,R,,Gordon H. Smith,732
Benton,Precinct 18,U.S. Senate,Lib,,Dan Fitzgerald,19
Benton,Precinct 18,U.S. Senate,,,Write-ins,1
Benton,Precinct 18,U.S. Senate,,,Under Votes,18
Benton,Precinct 18,U.S. Senate,,,Over Votes,0
Benton,Precinct 19,U.S. Senate,Con,,Lon Mabon,17
Benton,Precinct 19,U.S. Senate,D,,Bill Bradbury,648
Benton,Precinct 19,U.S. Senate,R,,Gordon H. Smith,719
Benton,Precinct 19,U.S. Senate,Lib,,Dan Fitzgerald,25
Benton,Precinct 19,U.S. Senate,,,Write-ins,3
Benton,Precinct 19,U.S. Senate,,,Under Votes,17
Benton,Precinct 19,U.S. Senate,,,Over Votes,0
Benton,Precinct 20,U.S. Senate,Con,,Lon Mabon,17
Benton,Precinct 20,U.S. Senate,D,,Bill Bradbury,350
Benton,Precinct 20,U.S. Senate,R,,Gordon H. Smith,561
Benton,Precinct 20,U.S. Senate,Lib,,Dan Fitzgerald,20
Benton,Precinct 20,U.S. Senate,,,Write-ins,0
Benton,Precinct 20,U.S. Senate,,,Under Votes,17
Benton,Precinct 20,U.S. Senate,,,Over Votes,3
Benton,Precinct 01,U.S. House,D,4,Peter A. DeFazio,8
Benton,Precinct 01,U.S. House,Lib,4,Chris Bigelow,0
Benton,Precinct 01,U.S. House,R,4,Liz Vanleeuwen,12
Benton,Precinct 01,U.S. House,,4,Write-ins,0
Benton,Precinct 01,U.S. House,,4,Under Votes,0
Benton,Precinct 01,U.S. House,,4,Over Votes,0
Benton,Precinct 02,U.S. House,D,4,Peter A. DeFazio,90
Benton,Precinct 02,U.S. House,Lib,4,Chris Bigelow,1
Benton,Precinct 02,U.S. House,R,4,Liz Vanleeuwen,10
Benton,Precinct 02,U.S. House,,4,Write-ins,0
Benton,Precinct 02,U.S. House,,4,Under Votes,1
Benton,Precinct 02,U.S. House,,4,Over Votes,1
Benton,Precinct 03,U.S. House,D,4,Peter A. DeFazio,1052
Benton,Precinct 03,U.S. House,Lib,4,Chris Bigelow,37
Benton,Precinct 03,U.S. House,R,4,Liz Vanleeuwen,450
Benton,Precinct 03,U.S. House,,4,Write-ins,0
Benton,Precinct 03,U.S. House,,4,Under Votes,47
Benton,Precinct 03,U.S. House,,4,Over Votes,1
Benton,Precinct 04,U.S. House,D,4,Peter A. DeFazio,28
Benton,Precinct 04,U.S. House,Lib,4,Chris Bigelow,0
Benton,Precinct 04,U.S. House,R,4,Liz Vanleeuwen,12
Benton,Precinct 04,U.S. House,,4,Write-ins,0
Benton,Precinct 04,U.S. House,,4,Under Votes,1
Benton,Precinct 04,U.S. House,,4,Over Votes,0
Benton,Precinct 05,U.S. House,D,4,Peter A. DeFazio,1427
Benton,Precinct 05,U.S. House,Lib,4,Chris Bigelow,28
Benton,Precinct 05,U.S. House,R,4,Liz Vanleeuwen,301
Benton,Precinct 05,U.S. House,,4,Write-ins,1
Benton,Precinct 05,U.S. House,,4,Under Votes,45
Benton,Precinct 05,U.S. House,,4,Over Votes,1
Benton,Precinct 06,U.S. House,D,4,Peter A. DeFazio,1477
Benton,Precinct 06,U.S. House,Lib,4,Chris Bigelow,39
Benton,Precinct 06,U.S. House,R,4,Liz Vanleeuwen,598
Benton,Precinct 06,U.S. House,,4,Write-ins,2
Benton,Precinct 06,U.S. House,,4,Under Votes,50
Benton,Precinct 06,U.S. House,,4,Over Votes,0
Benton,Precinct 07,U.S. House,D,4,Peter A. DeFazio,1876
Benton,Precinct 07,U.S. House,Lib,4,Chris Bigelow,28
Benton,Precinct 07,U.S. House,R,4,Liz Vanleeuwen,806
Benton,Precinct 07,U.S. House,,4,Write-ins,1
Benton,Precinct 07,U.S. House,,4,Under Votes,88
Benton,Precinct 07,U.S. House,,4,Over Votes,1
Benton,Precinct 08,U.S. House,D,4,Peter A. DeFazio,1975
Benton,Precinct 08,U.S. House,Lib,4,Chris Bigelow,27
Benton,Precinct 08,U.S. House,R,4,Liz Vanleeuwen,943
Benton,Precinct 08,U.S. House,,4,Write-ins,4
Benton,Precinct 08,U.S. House,,4,Under Votes,78
Benton,Precinct 08,U.S. House,,4,Over Votes,1
Benton,Precinct 09,U.S. House,D,4,Peter A. DeFazio,1281
Benton,Precinct 09,U.S. House,Lib,4,Chris Bigelow,33
Benton,Precinct 09,U.S. House,R,4,Liz Vanleeuwen,656
Benton,Precinct 09,U.S. House,,4,Write-ins,4
Benton,Precinct 09,U.S. House,,4,Under Votes,63
Benton,Precinct 09,U.S. House,,4,Over Votes,3
Benton,Precinct 10,U.S. House,D,4,Peter A. DeFazio,861
Benton,Precinct 10,U.S. House,Lib,4,Chris Bigelow,17
Benton,Precinct 10,U.S. House,R,4,Liz Vanleeuwen,575
Benton,Precinct 10,U.S. House,,4,Write-ins,2
Benton,Precinct 10,U.S. House,,4,Under Votes,38
Benton,Precinct 10,U.S. House,,4,Over Votes,0
Benton,Precinct 11,U.S. House,D,4,Peter A. DeFazio,349
Benton,Precinct 11,U.S. House,Lib,4,Chris Bigelow,10
Benton,Precinct 11,U.S. House,R,4,Liz Vanleeuwen,287
Benton,Precinct 11,U.S. House,,4,Write-ins,0
Benton,Precinct 11,U.S. House,,4,Under Votes,9
Benton,Precinct 11,U.S. House,,4,Over Votes,0
Benton,Precinct 13,U.S. House,D,4,Peter A. DeFazio,119
Benton,Precinct 13,U.S. House,Lib,4,Chris Bigelow,2
Benton,Precinct 13,U.S. House,R,4,Liz Vanleeuwen,60
Benton,Precinct 13,U.S. House,,4,Write-ins,0
Benton,Precinct 13,U.S. House,,4,Under Votes,4
Benton,Precinct 13,U.S. House,,4,Over Votes,0
Benton,Precinct 14,U.S. House,D,4,Peter A. DeFazio,217
Benton,Precinct 14,U.S. House,Lib,4,Chris Bigelow,8
Benton,Precinct 14,U.S. House,R,4,Liz Vanleeuwen,190
Benton,Precinct 14,U.S. House,,4,Write-ins,2
Benton,Precinct 14,U.S. House,,4,Under Votes,5
Benton,Precinct 14,U.S. House,,4,Over Votes,0
Benton,Precinct 15,U.S. House,D,4,Peter A. DeFazio,1209
Benton,Precinct 15,U.S. House,Lib,4,Chris Bigelow,26
Benton,Precinct 15,U.S. House,R,4,Liz Vanleeuwen,721
Benton,Precinct 15,U.S. House,,4,Write-ins,0
Benton,Precinct 15,U.S. House,,4,Under Votes,34
Benton,Precinct 15,U.S. House,,4,Over Votes,2
Benton,Precinct 16,U.S. House,D,4,Peter A. DeFazio,431
Benton,Precinct 16,U.S. House,Lib,4,Chris Bigelow,16
Benton,Precinct 16,U.S. House,R,4,Liz Vanleeuwen,257
Benton,Precinct 16,U.S. House,,4,Write-ins,2
Benton,Precinct 16,U.S. House,,4,Under Votes,11
Benton,Precinct 16,U.S. House,,4,Over Votes,2
Benton,Precinct 17,U.S. House,D,4,Peter A. DeFazio,328
Benton,Precinct 17,U.S. House,Lib,4,Chris Bigelow,6
Benton,Precinct 17,U.S. House,R,4,Liz Vanleeuwen,194
Benton,Precinct 17,U.S. House,,4,Write-ins,1
Benton,Precinct 17,U.S. House,,4,Under Votes,19
Benton,Precinct 17,U.S. House,,4,Over Votes,0
Benton,Precinct 18,U.S. House,D,4,Peter A. DeFazio,10
Benton,Precinct 18,U.S. House,Lib,4,Chris Bigelow,0
Benton,Precinct 18,U.S. House,R,4,Liz Vanleeuwen,4
Benton,Precinct 18,U.S. House,,4,Write-ins,0
Benton,Precinct 18,U.S. House,,4,Under Votes,0
Benton,Precinct 18,U.S. House,,4,Over Votes,0
Benton,Precinct 19,U.S. House,D,4,Peter A. DeFazio,735
Benton,Precinct 19,U.S. House,Lib,4,Chris Bigelow,14
Benton,Precinct 19,U.S. House,R,4,Liz Vanleeuwen,348
Benton,Precinct 19,U.S. House,,4,Write-ins,0
Benton,Precinct 19,U.S. House,,4,Under Votes,21
Benton,Precinct 19,U.S. House,,4,Over Votes,1
Benton,Precinct 20,U.S. House,D,4,Peter A. DeFazio,530
Benton,Precinct 20,U.S. House,Lib,4,Chris Bigelow,12
Benton,Precinct 20,U.S. House,R,4,Liz Vanleeuwen,414
Benton,Precinct 20,U.S. House,,4,Write-ins,0
Benton,Precinct 20,U.S. House,,4,Under Votes,12
Benton,Precinct 20,U.S. House,,4,Over Votes,0
Benton,Precinct 01,U.S. House,R,5,Brian J. Boquist,945
Benton,Precinct 01,U.S. House,D,5,Darlene Hooley,1437
Benton,Precinct 01,U.S. House,,5,Write-ins,5
Benton,Precinct 01,U.S. House,,5,Under Votes,105
Benton,Precinct 01,U.S. House,,5,Over Votes,0
Benton,Precinct 02,U.S. House,R,5,Brian J. Boquist,239
Benton,Precinct 02,U.S. House,D,5,Darlene Hooley,716
Benton,Precinct 02,U.S. House,,5,Write-ins,6
Benton,Precinct 02,U.S. House,,5,Under Votes,37
Benton,Precinct 02,U.S. House,,5,Over Votes,1
Benton,Precinct 03,U.S. House,R,5,Brian J. Boquist,98
Benton,Precinct 03,U.S. House,D,5,Darlene Hooley,223
Benton,Precinct 03,U.S. House,,5,Write-ins,0
Benton,Precinct 03,U.S. House,,5,Under Votes,12
Benton,Precinct 03,U.S. House,,5,Over Votes,0
Benton,Precinct 04,U.S. House,R,5,Brian J. Boquist,227
Benton,Precinct 04,U.S. House,D,5,Darlene Hooley,582
Benton,Precinct 04,U.S. House,,5,Write-ins,2
Benton,Precinct 04,U.S. House,,5,Under Votes,45
Benton,Precinct 04,U.S. House,,5,Over Votes,0
Benton,Precinct 05,U.S. House,R,5,Brian J. Boquist,22
Benton,Precinct 05,U.S. House,D,5,Darlene Hooley,66
Benton,Precinct 05,U.S. House,,5,Write-ins,0
Benton,Precinct 05,U.S. House,,5,Under Votes,5
Benton,Precinct 05,U.S. House,,5,Over Votes,0
Benton,Precinct 07,U.S. House,R,5,Brian J. Boquist,34
Benton,Precinct 07,U.S. House,D,5,Darlene Hooley,62
Benton,Precinct 07,U.S. House,,5,Write-ins,0
Benton,Precinct 07,U.S. House,,5,Under Votes,4
Benton,Precinct 07,U.S. House,,5,Over Votes,0
Benton,Precinct 10,U.S. House,R,5,Brian J. Boquist,36
Benton,Precinct 10,U.S. House,D,5,Darlene Hooley,31
Benton,Precinct 10,U.S. House,,5,Write-ins,0
Benton,Precinct 10,U.S. House,,5,Under Votes,3
Benton,Precinct 10,U.S. House,,5,Over Votes,0
Benton,Precinct 11,U.S. House,R,5,Brian J. Boquist,1113
Benton,Precinct 11,U.S. House,D,5,Darlene Hooley,875
Benton,Precinct 11,U.S. House,,5,Write-ins,9
Benton,Precinct 11,U.S. House,,5,Under Votes,96
Benton,Precinct 11,U.S. House,,5,Over Votes,0
Benton,Precinct 12,U.S. House,R,5,Brian J. Boquist,132
Benton,Precinct 12,U.S. House,D,5,Darlene Hooley,90
Benton,Precinct 12,U.S. House,,5,Write-ins,1
Benton,Precinct 12,U.S. House,,5,Under Votes,6
Benton,Precinct 12,U.S. House,,5,Over Votes,0
Benton,Precinct 15,U.S. House,R,5,Brian J. Boquist,11
Benton,Precinct 15,U.S. House,D,5,Darlene Hooley,15
Benton,Precinct 15,U.S. House,,5,Write-ins,0
Benton,Precinct 15,U.S. House,,5,Under Votes,1
Benton,Precinct 15,U.S. House,,5,Over Votes,0
Benton,Precinct 16,U.S. House,R,5,Brian J. Boquist,287
Benton,Precinct 16,U.S. House,D,5,Darlene Hooley,361
Benton,Precinct 16,U.S. House,,5,Write-ins,0
Benton,Precinct 16,U.S. House,,5,Under Votes,26
Benton,Precinct 16,U.S. House,,5,Over Votes,1
Benton,Precinct 17,U.S. House,R,5,Brian J. Boquist,688
Benton,Precinct 17,U.S. House,D,5,Darlene Hooley,1094
Benton,Precinct 17,U.S. House,,5,Write-ins,5
Benton,Precinct 17,U.S. House,,5,Under Votes,71
Benton,Precinct 17,U.S. House,,5,Over Votes,1
Benton,Precinct 18,U.S. House,R,5,Brian J. Boquist,598
Benton,Precinct 18,U.S. House,D,5,Darlene Hooley,398
Benton,Precinct 18,U.S. House,,5,Write-ins,1
Benton,Precinct 18,U.S. House,,5,Under Votes,46
Benton,Precinct 18,U.S. House,,5,Over Votes,0
Benton,Precinct 19,U.S. House,R,5,Brian J. Boquist,74
Benton,Precinct 19,U.S. House,D,5,Darlene Hooley,120
Benton,Precinct 19,U.S. House,,5,Write-ins,0
Benton,Precinct 19,U.S. House,,5,Under Votes,6
Benton,Precinct 19,U.S. House,,5,Over Votes,0
Benton,Precinct 01,Governor,R,,Kevin L. Mannix,927
Benton,Precinct 01,Governor,Lib,,Tom Cox,74
Benton,Precinct 01,Governor,D,,Ted Kulongoski,1441
Benton,Precinct 01,Governor,,,Write-ins,5
Benton,Precinct 01,Governor,,,Under Votes,63
Benton,Precinct 01,Governor,,,Over Votes,2
Benton,Precinct 02,Governor,R,,Kevin L. Mannix,249
Benton,Precinct 02,Governor,Lib,,Tom Cox,50
Benton,Precinct 02,Governor,D,,Ted Kulongoski,773
Benton,Precinct 02,Governor,,,Write-ins,5
Benton,Precinct 02,Governor,,,Under Votes,25
Benton,Precinct 02,Governor,,,Over Votes,0
Benton,Precinct 03,Governor,R,,Kevin L. Mannix,650
Benton,Precinct 03,Governor,Lib,,Tom Cox,101
Benton,Precinct 03,Governor,D,,Ted Kulongoski,1124
Benton,Precinct 03,Governor,,,Write-ins,5
Benton,Precinct 03,Governor,,,Under Votes,39
Benton,Precinct 03,Governor,,,Over Votes,1
Benton,Precinct 04,Governor,R,,Kevin L. Mannix,245
Benton,Precinct 04,Governor,Lib,,Tom Cox,25
Benton,Precinct 04,Governor,D,,Ted Kulongoski,604
Benton,Precinct 04,Governor,,,Write-ins,2
Benton,Precinct 04,Governor,,,Under Votes,21
Benton,Precinct 04,Governor,,,Over Votes,0
Benton,Precinct 05,Governor,R,,Kevin L. Mannix,387
Benton,Precinct 05,Governor,Lib,,Tom Cox,63
Benton,Precinct 05,Governor,D,,Ted Kulongoski,1410
Benton,Precinct 05,Governor,,,Write-ins,5
Benton,Precinct 05,Governor,,,Under Votes,30
Benton,Precinct 05,Governor,,,Over Votes,1
Benton,Precinct 06,Governor,R,,Kevin L. Mannix,669
Benton,Precinct 06,Governor,Lib,,Tom Cox,99
Benton,Precinct 06,Governor,D,,Ted Kulongoski,1351
Benton,Precinct 06,Governor,,,Write-ins,6
Benton,Precinct 06,Governor,,,Under Votes,40
Benton,Precinct 06,Governor,,,Over Votes,1
Benton,Precinct 07,Governor,R,,Kevin L. Mannix,930
Benton,Precinct 07,Governor,Lib,,Tom Cox,46
Benton,Precinct 07,Governor,D,,Ted Kulongoski,1851
Benton,Precinct 07,Governor,,,Write-ins,6
Benton,Precinct 07,Governor,,,Under Votes,67
Benton,Precinct 07,Governor,,,Over Votes,0
Benton,Precinct 08,Governor,R,,Kevin L. Mannix,1092
Benton,Precinct 08,Governor,Lib,,Tom Cox,73
Benton,Precinct 08,Governor,D,,Ted Kulongoski,1810
Benton,Precinct 08,Governor,,,Write-ins,6
Benton,Precinct 08,Governor,,,Under Votes,47
Benton,Precinct 08,Governor,,,Over Votes,0
Benton,Precinct 09,Governor,R,,Kevin L. Mannix,815
Benton,Precinct 09,Governor,Lib,,Tom Cox,88
Benton,Precinct 09,Governor,D,,Ted Kulongoski,1099
Benton,Precinct 09,Governor,,,Write-ins,4
Benton,Precinct 09,Governor,,,Under Votes,34
Benton,Precinct 09,Governor,,,Over Votes,0
Benton,Precinct 10,Governor,R,,Kevin L. Mannix,748
Benton,Precinct 10,Governor,Lib,,Tom Cox,73
Benton,Precinct 10,Governor,D,,Ted Kulongoski,692
Benton,Precinct 10,Governor,,,Write-ins,6
Benton,Precinct 10,Governor,,,Under Votes,42
Benton,Precinct 10,Governor,,,Over Votes,2
Benton,Precinct 11,Governor,R,,Kevin L. Mannix,1490
Benton,Precinct 11,Governor,Lib,,Tom Cox,74
Benton,Precinct 11,Governor,D,,Ted Kulongoski,1127
Benton,Precinct 11,Governor,,,Write-ins,8
Benton,Precinct 11,Governor,,,Under Votes,48
Benton,Precinct 11,Governor,,,Over Votes,1
Benton,Precinct 12,Governor,R,,Kevin L. Mannix,139
Benton,Precinct 12,Governor,Lib,,Tom Cox,7
Benton,Precinct 12,Governor,D,,Ted Kulongoski,77
Benton,Precinct 12,Governor,,,Write-ins,1
Benton,Precinct 12,Governor,,,Under Votes,5
Benton,Precinct 12,Governor,,,Over Votes,0
Benton,Precinct 13,Governor,R,,Kevin L. Mannix,78
Benton,Precinct 13,Governor,Lib,,Tom Cox,16
Benton,Precinct 13,Governor,D,,Ted Kulongoski,84
Benton,Precinct 13,Governor,,,Write-ins,1
Benton,Precinct 13,Governor,,,Under Votes,6
Benton,Precinct 13,Governor,,,Over Votes,0
Benton,Precinct 14,Governor,R,,Kevin L. Mannix,217
Benton,Precinct 14,Governor,Lib,,Tom Cox,29
Benton,Precinct 14,Governor,D,,Ted Kulongoski,161
Benton,Precinct 14,Governor,,,Write-ins,6
Benton,Precinct 14,Governor,,,Under Votes,9
Benton,Precinct 14,Governor,,,Over Votes,0
Benton,Precinct 15,Governor,R,,Kevin L. Mannix,934
Benton,Precinct 15,Governor,Lib,,Tom Cox,65
Benton,Precinct 15,Governor,D,,Ted Kulongoski,991
Benton,Precinct 15,Governor,,,Write-ins,3
Benton,Precinct 15,Governor,,,Under Votes,26
Benton,Precinct 15,Governor,,,Over Votes,0
Benton,Precinct 16,Governor,R,,Kevin L. Mannix,553
Benton,Precinct 16,Governor,Lib,,Tom Cox,58
Benton,Precinct 16,Governor,D,,Ted Kulongoski,743
Benton,Precinct 16,Governor,,,Write-ins,1
Benton,Precinct 16,Governor,,,Under Votes,38
Benton,Precinct 16,Governor,,,Over Votes,1
Benton,Precinct 17,Governor,R,,Kevin L. Mannix,949
Benton,Precinct 17,Governor,Lib,,Tom Cox,74
Benton,Precinct 17,Governor,D,,Ted Kulongoski,1340
Benton,Precinct 17,Governor,,,Write-ins,4
Benton,Precinct 17,Governor,,,Under Votes,39
Benton,Precinct 17,Governor,,,Over Votes,1
Benton,Precinct 18,Governor,R,,Kevin L. Mannix,606
Benton,Precinct 18,Governor,Lib,,Tom Cox,39
Benton,Precinct 18,Governor,D,,Ted Kulongoski,382
Benton,Precinct 18,Governor,,,Write-ins,3
Benton,Precinct 18,Governor,,,Under Votes,27
Benton,Precinct 18,Governor,,,Over Votes,0
Benton,Precinct 19,Governor,R,,Kevin L. Mannix,607
Benton,Precinct 19,Governor,Lib,,Tom Cox,38
Benton,Precinct 19,Governor,D,,Ted Kulongoski,756
Benton,Precinct 19,Governor,,,Write-ins,3
Benton,Precinct 19,Governor,,,Under Votes,25
Benton,Precinct 19,Governor,,,Over Votes,0
Benton,Precinct 20,Governor,R,,Kevin L. Mannix,484
Benton,Precinct 20,Governor,Lib,,Tom Cox,46
Benton,Precinct 20,Governor,D,,Ted Kulongoski,410
Benton,Precinct 20,Governor,,,Write-ins,1
Benton,Precinct 20,Governor,,,Under Votes,27
Benton,Precinct 20,Governor,,,Over Votes,0
Benton,Precinct 01,State Senate,D,8,Barbara Ross,1288
Benton,Precinct 01,State Senate,R,8,Frank Morse,1139
Benton,Precinct 01,State Senate,,8,Write-ins,6
Benton,Precinct 01,State Senate,,8,Under Votes,79
Benton,Precinct 01,State Senate,,8,Over Votes,0
Benton,Precinct 02,State Senate,D,8,Barbara Ross,777
Benton,Precinct 02,State Senate,R,8,Frank Morse,282
Benton,Precinct 02,State Senate,,8,Write-ins,3
Benton,Precinct 02,State Senate,,8,Under Votes,39
Benton,Precinct 02,State Senate,,8,Over Votes,1
Benton,Precinct 03,State Senate,D,8,Barbara Ross,1101
Benton,Precinct 03,State Senate,R,8,Frank Morse,761
Benton,Precinct 03,State Senate,,8,Write-ins,6
Benton,Precinct 03,State Senate,,8,Under Votes,51
Benton,Precinct 03,State Senate,,8,Over Votes,1
Benton,Precinct 04,State Senate,D,8,Barbara Ross,551
Benton,Precinct 04,State Senate,R,8,Frank Morse,301
Benton,Precinct 04,State Senate,,8,Write-ins,1
