county,precinct,office,party,district,candidate,votes
Washington,345 W/HILLSBORO-UNINCORP,U.S. Senate,REP,,Gordon H. Smith,48
Washington,346 CORNELIUS/TUAL RIVER,U.S. Senate,REP,,Gordon H. Smith,114
Washington,347 FG/TUALATIN RIVER,U.S. Senate,REP,,Gordon H. Smith,17
Washington,348 LAKE OSWEGO,U.S. Senate,REP,,Gordon H. Smith,33
Washington,349 DIVISION STREET,U.S. Senate,REP,,Gordon H. Smith,650
Washington,350 FIR GROVE,U.S. Senate,REP,,Gordon H. Smith,1429
Washington,351 ALOHA PARK,U.S. Senate,REP,,Gordon H. Smith,548
Washington,352 BEAVERTON-CENTER,U.S. Senate,REP,,Gordon H. Smith,116
Washington,353 WALKER ROAD-SOUTH,U.S. Senate,REP,,Gordon H. Smith,474
Washington,354 CHEHALEM SCHOOL,U.S. Senate,REP,,Gordon H. Smith,1284
Washington,355 MEADOW PARK,U.S. Senate,REP,,Gordon H. Smith,939
Washington,356 ALOHA-WEST,U.S. Senate,REP,,Gordon H. Smith,529
Washington,357 HERITAGE PARK,U.S. Senate,REP,,Gordon H. Smith,529
Washington,358 SEMINOLE ESTATES,U.S. Senate,REP,,Gordon H. Smith,348
Washington,359 WATERHOUSE,U.S. Senate,REP,,Gordon H. Smith,1359
Washington,360 PHEASANT LANE,U.S. Senate,REP,,Gordon H. Smith,643
Washington,361 MILLIKAN,U.S. Senate,REP,,Gordon H. Smith,190
Washington,362 CEDAR HILLS,U.S. Senate,REP,,Gordon H. Smith,1252
Washington,363 BARNES RD,U.S. Senate,REP,,Gordon H. Smith,1089
Washington,364 MCDANIEL RD,U.S. Senate,REP,,Gordon H. Smith,1315
Washington,365 LEAHY RD,U.S. Senate,REP,,Gordon H. Smith,1135
Washington,366 WEST TUALATIN VIEW,U.S. Senate,REP,,Gordon H. Smith,456
Washington,367 THOMPSON RD,U.S. Senate,REP,,Gordon H. Smith,990
Washington,368 SOMERSET,U.S. Senate,REP,,Gordon H. Smith,1273
Washington,369 COLUMBIA AVE,U.S. Senate,REP,,Gordon H. Smith,722
Washington,370 ROCK CREEK,U.S. Senate,REP,,Gordon H. Smith,859
Washington,371 OAK HILLS,U.S. Senate,REP,,Gordon H. Smith,830
Washington,372 RIDGEWOOD SCHOOL,U.S. Senate,REP,,Gordon H. Smith,693
Washington,373 CORNELIUS PASS,U.S. Senate,REP,,Gordon H. Smith,168
Washington,374 JACOBSON RD,U.S. Senate,REP,,Gordon H. Smith,2
Washington,375 PORTLAND CITY,U.S. Senate,REP,,Gordon H. Smith,75
Washington,376 WESTVIEW,U.S. Senate,REP,,Gordon H. Smith,685
Washington,377 BETHANY,U.S. Senate,REP,,Gordon H. Smith,1979
Washington,378 CANYON LN,U.S. Senate,REP,,Gordon H. Smith,349
Washington,379 HALL BLVD,U.S. Senate,REP,,Gordon H. Smith,1013
Washington,380 HIGHLAND PARK,U.S. Senate,REP,,Gordon H. Smith,809
Washington,381 BEAVERTON/CENTER ST,U.S. Senate,REP,,Gordon H. Smith,569
Washington,382 GREENWAY,U.S. Senate,REP,,Gordon H. Smith,843
Washington,383 BEAVERTON-HILLSDALE,U.S. Senate,REP,,Gordon H. Smith,444
Washington,384 GARDEN HOME,U.S. Senate,REP,,Gordon H. Smith,758
Washington,385 PORTLAND GOLF CLUB,U.S. Senate,REP,,Gordon H. Smith,1126
Washington,386 RALEIGH PARK,U.S. Senate,REP,,Gordon H. Smith,1180
Washington,387 SUNSET CORRIDOR,U.S. Senate,REP,,Gordon H. Smith,44
Washington,388 WHITFORD,U.S. Senate,REP,,Gordon H. Smith,24
Washington,389 SEXTON MOUNTAIN,U.S. Senate,REP,,Gordon H. Smith,1150
Washington,390 SOUTHRIDGE,U.S. Senate,REP,,Gordon H. Smith,1252
Washington,391 PORTLAND CITY,U.S. Senate,REP,,Gordon H. Smith,55
Washington,392 PORTLAND CITY COM 2,U.S. Senate,REP,,Gordon H. Smith,47
Washington,393 MONTCLAIR,U.S. Senate,REP,,Gordon H. Smith,166
Washington,394 CORNELIUS EAST,U.S. Senate,REP,,Gordon H. Smith,2
Washington,395 MURRAYHILL,U.S. Senate,REP,,Gordon H. Smith,841
Washington,396 DURHAM,U.S. Senate,REP,,Gordon H. Smith,325
Washington,397 BULL MOUNTAIN,U.S. Senate,REP,,Gordon H. Smith,1035
Washington,398 COOPER MOUNTAIN,U.S. Senate,REP,,Gordon H. Smith,361
Washington,399 METZGER,U.S. Senate,REP,,Gordon H. Smith,547
Washington,400 WASHINGTON SQUARE,U.S. Senate,REP,,Gordon H. Smith,781
Washington,401 MAYO STREET,U.S. Senate,REP,,Gordon H. Smith,480
Washington,402 TIGARD/WALNUT ST,U.S. Senate,REP,,Gordon H. Smith,259
Washington,403 TIGARD/GAARDE ST,U.S. Senate,REP,,Gordon H. Smith,1511
Washington,404 FOWLER SCHOOL,U.S. Senate,REP,,Gordon H. Smith,854
Washington,405 TWALITY SCHOOL,U.S. Senate,REP,,Gordon H. Smith,1420
Washington,406 TIGARD CITY HALL,U.S. Senate,REP,,Gordon H. Smith,893
Washington,407 NORTH BARNES,U.S. Senate,REP,,Gordon H. Smith,307
Washington,408 SUMMERFIELD,U.S. Senate,REP,,Gordon H. Smith,1812
Washington,409 SUMMERLAKE-WEST,U.S. Senate,REP,,Gordon H. Smith,712
Washington,410 BEEF BEND RD,U.S. Senate,REP,,Gordon H. Smith,675
Washington,411 SCHOLLS HEIGHTS,U.S. Senate,REP,,Gordon H. Smith,301
Washington,412 COOPER MT SCHOOL,U.S. Senate,REP,,Gordon H. Smith,684
Washington,413 FISCHER\PACIFIC HWY,U.S. Senate,REP,,Gordon H. Smith,12
Washington,414 BARROWS RD,U.S. Senate,REP,,Gordon H. Smith,420
Washington,415 BEEF BEND/131ST,U.S. Senate,REP,,Gordon H. Smith,229
Washington,416 SUMMERLAKE-EAST,U.S. Senate,REP,,Gordon H. Smith,583
Washington,417 ELDORADO,U.S. Senate,REP,,Gordon H. Smith,527
Washington,418 HART ROAD,U.S. Senate,REP,,Gordon H. Smith,118
Washington,419 KING CITY,U.S. Senate,REP,,Gordon H. Smith,798
Washington,420 TUALATIN CITY,U.S. Senate,REP,,Gordon H. Smith,1269
Washington,421 TRI-CITIES,U.S. Senate,REP,,Gordon H. Smith,9
Washington,422 FG NORTH/UNINCORP,U.S. Senate,REP,,Gordon H. Smith,83
Washington,423 TUALATIN-NORTH,U.S. Senate,REP,,Gordon H. Smith,885
Washington,424 NW SHERWOOD CITY,U.S. Senate,REP,,Gordon H. Smith,1781
Washington,425 SHERWOOD-UNINCORP,U.S. Senate,REP,,Gordon H. Smith,257
Washington,426 GRONER,U.S. Senate,REP,,Gordon H. Smith,121
Washington,427 SCHOLLS,U.S. Senate,REP,,Gordon H. Smith,573
Washington,428 TUALATIN-WEST,U.S. Senate,REP,,Gordon H. Smith,410
Washington,429 MILLER HILL,U.S. Senate,REP,,Gordon H. Smith,586
Washington,430 BALD PEAK,U.S. Senate,REP,,Gordon H. Smith,184
Washington,431 MOUNTAIN HOME,U.S. Senate,REP,,Gordon H. Smith,710
Washington,432 WILSONVILLE,U.S. Senate,REP,,Gordon H. Smith,0
Washington,433 ED BYROM SCHOOL,U.S. Senate,REP,,Gordon H. Smith,903
Washington,434 ERROL HASSELL,U.S. Senate,REP,,Gordon H. Smith,1163
Washington,435 SE SHERWOOD CITY,U.S. Senate,REP,,Gordon H. Smith,1399
Washington,436 TUALATIN CITY,U.S. Senate,REP,,Gordon H. Smith,478
Washington,437 HAZELBROOK,U.S. Senate,REP,,Gordon H. Smith,28
Washington,438 SE COUNTY,U.S. Senate,REP,,Gordon H. Smith,249
Washington,439 PCC,U.S. Senate,REP,,Gordon H. Smith,104
Washington,440 HILLSBORO-SOUTH,U.S. Senate,REP,,Gordon H. Smith,0
Washington,441 PORTLAND CITY,U.S. Senate,REP,,Gordon H. Smith,14
Washington,442 KEMMER RD,U.S. Senate,REP,,Gordon H. Smith,249
Washington,443 JENKINS/BASELINE,U.S. Senate,REP,,Gordon H. Smith,31
Washington,444 SPRINGVILLE,U.S. Senate,REP,,Gordon H. Smith,699
Washington,445 SCHOLLS HTS N,U.S. Senate,REP,,Gordon H. Smith,149
Washington,446 LOMBARD,U.S. Senate,REP,,Gordon H. Smith,313
Washington,447 HWY 217 EAST,U.S. Senate,REP,,Gordon H. Smith,81
Washington,448 CEDAR HILLS,U.S. Senate,REP,,Gordon H. Smith,63
Washington,449 CANYON/217,U.S. Senate,REP,,Gordon H. Smith,5
Washington,450 WALKER RD,U.S. Senate,REP,,Gordon H. Smith,24
Washington,451 GRABHORN,U.S. Senate,REP,,Gordon H. Smith,189
Washington,452 JOHNSON\185TH,U.S. Senate,REP,,Gordon H. Smith,726
Washington,453 BASELINE/185TH,U.S. Senate,REP,,Gordon H. Smith,6
Washington,454 BULL MT SPLIT,U.S. Senate,REP,,Gordon H. Smith,0
Washington,301 RURAL NW COUNTY,U.S. Senate,LIB,,Dan Fitzgerald,52
Washington,302 KINNAMAN,U.S. Senate,LIB,,Dan Fitzgerald,37
Washington,303 WITCH HAZEL,U.S. Senate,LIB,,Dan Fitzgerald,3
Washington,304 BUTTERNUT,U.S. Senate,LIB,,Dan Fitzgerald,29
Washington,305 BANKS,U.S. Senate,LIB,,Dan Fitzgerald,6
Washington,306 TANASBOURNE,U.S. Senate,LIB,,Dan Fitzgerald,1
Washington,307 WILLOW CREEK,U.S. Senate,LIB,,Dan Fitzgerald,19
Washington,308 BLOOMING FERN HILL,U.S. Senate,LIB,,Dan Fitzgerald,5
Washington,309 HAWTHORNE FARMS,U.S. Senate,LIB,,Dan Fitzgerald,15
Washington,310 DILLEY,U.S. Senate,LIB,,Dan Fitzgerald,32
Washington,311 LAURELWOOD,U.S. Senate,LIB,,Dan Fitzgerald,15
Washington,312 HAGG LAKE,U.S. Senate,LIB,,Dan Fitzgerald,20
Washington,313 HILLSBORO-UNINCORP,U.S. Senate,LIB,,Dan Fitzgerald,7
Washington,314 GLENCOE,U.S. Senate,LIB,,Dan Fitzgerald,3
Washington,315 HELVETIA,U.S. Senate,LIB,,Dan Fitzgerald,5
Washington,316 PUMPKIN RIDGE,U.S. Senate,LIB,,Dan Fitzgerald,18
Washington,317 VERBOORT,U.S. Senate,LIB,,Dan Fitzgerald,2
Washington,318 MINTER BRIDGE,U.S. Senate,LIB,,Dan Fitzgerald,41
Washington,319 QUATAMA STREET,U.S. Senate,LIB,,Dan Fitzgerald,25
Washington,320 HAZELDALE,U.S. Senate,LIB,,Dan Fitzgerald,24
Washington,321 GASTON,U.S. Senate,LIB,,Dan Fitzgerald,1
Washington,322 JACKTOWN,U.S. Senate,LIB,,Dan Fitzgerald,4
Washington,323 INDIAN HILLS,U.S. Senate,LIB,,Dan Fitzgerald,49
Washington,324 CHERRY GROVE,U.S. Senate,LIB,,Dan Fitzgerald,10
Washington,325 HILLSBORO-ISLANDS,U.S. Senate,LIB,,Dan Fitzgerald,0
Washington,326 RURAL BANKS,U.S. Senate,LIB,,Dan Fitzgerald,18
Washington,327 BROWN MIDDLE SCHOOL,U.S. Senate,LIB,,Dan Fitzgerald,39
Washington,328 FARMINGTON VIEW,U.S. Senate,LIB,,Dan Fitzgerald,22
Washington,329 CENTURY SCHOOL,U.S. Senate,LIB,,Dan Fitzgerald,45
Washington,330 NORTH PLAINS,U.S. Senate,LIB,,Dan Fitzgerald,15
Washington,331 PORTLAND /BARNES,U.S. Senate,LIB,,Dan Fitzgerald,0
Washington,332 ORENCO STATION,U.S. Senate,LIB,,Dan Fitzgerald,22
Washington,333 JOHN OLSEN,U.S. Senate,LIB,,Dan Fitzgerald,42
Washington,334 DIXIE MOUNTAIN,U.S. Senate,LIB,,Dan Fitzgerald,3
Washington,335 JACKSON SCHOOL,U.S. Senate,LIB,,Dan Fitzgerald,25
Washington,336 FAIR GROUNDS,U.S. Senate,LIB,,Dan Fitzgerald,45
Washington,337 WALNUT ST,U.S. Senate,LIB,,Dan Fitzgerald,53
Washington,338 CORNELIUS,U.S. Senate,LIB,,Dan Fitzgerald,64
Washington,339 FOREST GROVE-EAST,U.S. Senate,LIB,,Dan Fitzgerald,52
Washington,340 FOREST GROVE-WEST,U.S. Senate,LIB,,Dan Fitzgerald,69
Washington,341 CORNELIUS-SCHEFFLIN,U.S. Senate,LIB,,Dan Fitzgerald,4
Washington,342 DAVID HILL RD,U.S. Senate,LIB,,Dan Fitzgerald,4
Washington,343 MOOBERRY,U.S. Senate,LIB,,Dan Fitzgerald,37
Washington,344 HILLSBORO CENTRAL,U.S. Senate,LIB,,Dan Fitzgerald,57
Washington,345 W/HILLSBORO-UNINCORP,U.S. Senate,LIB,,Dan Fitzgerald,0
Washington,346 CORNELIUS/TUAL RIVER,U.S. Senate,LIB,,Dan Fitzgerald,3
Washington,347 FG/TUALATIN RIVER,U.S. Senate,LIB,,Dan Fitzgerald,0
Washington,348 LAKE OSWEGO,U.S. Senate,LIB,,Dan Fitzgerald,6
Washington,349 DIVISION STREET,U.S. Senate,LIB,,Dan Fitzgerald,41
Washington,350 FIR GROVE,U.S. Senate,LIB,,Dan Fitzgerald,55
Washington,351 ALOHA PARK,U.S. Senate,LIB,,Dan Fitzgerald,45
Washington,352 BEAVERTON-CENTER,U.S. Senate,LIB,,Dan Fitzgerald,14
Washington,353 WALKER ROAD-SOUTH,U.S. Senate,LIB,,Dan Fitzgerald,22
Washington,354 CHEHALEM SCHOOL,U.S. Senate,LIB,,Dan Fitzgerald,32
Washington,355 MEADOW PARK,U.S. Senate,LIB,,Dan Fitzgerald,59
Washington,356 ALOHA-WEST,U.S. Senate,LIB,,Dan Fitzgerald,26
Washington,357 HERITAGE PARK,U.S. Senate,LIB,,Dan Fitzgerald,26
Washington,358 SEMINOLE ESTATES,U.S. Senate,LIB,,Dan Fitzgerald,11
Washington,359 WATERHOUSE,U.S. Senate,LIB,,Dan Fitzgerald,54
Washington,360 PHEASANT LANE,U.S. Senate,LIB,,Dan Fitzgerald,34
Washington,361 MILLIKAN,U.S. Senate,LIB,,Dan Fitzgerald,8
Washington,362 CEDAR HILLS,U.S. Senate,LIB,,Dan Fitzgerald,41
Washington,363 BARNES RD,U.S. Senate,LIB,,Dan Fitzgerald,51
Washington,364 MCDANIEL RD,U.S. Senate,LIB,,Dan Fitzgerald,43
Washington,365 LEAHY RD,U.S. Senate,LIB,,Dan Fitzgerald,26
Washington,366 WEST TUALATIN VIEW,U.S. Senate,LIB,,Dan Fitzgerald,22
Washington,367 THOMPSON RD,U.S. Senate,LIB,,Dan Fitzgerald,18
Washington,368 SOMERSET,U.S. Senate,LIB,,Dan Fitzgerald,25
Washington,369 COLUMBIA AVE,U.S. Senate,LIB,,Dan Fitzgerald,19
Washington,370 ROCK CREEK,U.S. Senate,LIB,,Dan Fitzgerald,24
Washington,371 OAK HILLS,U.S. Senate,LIB,,Dan Fitzgerald,26
Washington,372 RIDGEWOOD SCHOOL,U.S. Senate,LIB,,Dan Fitzgerald,13
Washington,373 CORNELIUS PASS,U.S. Senate,LIB,,Dan Fitzgerald,3
Washington,374 JACOBSON RD,U.S. Senate,LIB,,Dan Fitzgerald,0
Washington,375 PORTLAND CITY,U.S. Senate,LIB,,Dan Fitzgerald,3
Washington,376 WESTVIEW,U.S. Senate,LIB,,Dan Fitzgerald,22
Washington,377 BETHANY,U.S. Senate,LIB,,Dan Fitzgerald,54
Washington,378 CANYON LN,U.S. Senate,LIB,,Dan Fitzgerald,9
Washington,379 HALL BLVD,U.S. Senate,LIB,,Dan Fitzgerald,42
Washington,380 HIGHLAND PARK,U.S. Senate,LIB,,Dan Fitzgerald,18
Washington,381 BEAVERTON/CENTER ST,U.S. Senate,LIB,,Dan Fitzgerald,35
Washington,382 GREENWAY,U.S. Senate,LIB,,Dan Fitzgerald,47
Washington,383 BEAVERTON-HILLSDALE,U.S. Senate,LIB,,Dan Fitzgerald,14
Washington,384 GARDEN HOME,U.S. Senate,LIB,,Dan Fitzgerald,32
Washington,385 PORTLAND GOLF CLUB,U.S. Senate,LIB,,Dan Fitzgerald,25
Washington,386 RALEIGH PARK,U.S. Senate,LIB,,Dan Fitzgerald,28
Washington,387 SUNSET CORRIDOR,U.S. Senate,LIB,,Dan Fitzgerald,1
Washington,388 WHITFORD,U.S. Senate,LIB,,Dan Fitzgerald,3
Washington,389 SEXTON MOUNTAIN,U.S. Senate,LIB,,Dan Fitzgerald,25
Washington,390 SOUTHRIDGE,U.S. Senate,LIB,,Dan Fitzgerald,24
Washington,391 PORTLAND CITY,U.S. Senate,LIB,,Dan Fitzgerald,9
Washington,392 PORTLAND CITY COM 2,U.S. Senate,LIB,,Dan Fitzgerald,5
Washington,393 MONTCLAIR,U.S. Senate,LIB,,Dan Fitzgerald,6
Washington,394 CORNELIUS EAST,U.S. Senate,LIB,,Dan Fitzgerald,0
Washington,395 MURRAYHILL,U.S. Senate,LIB,,Dan Fitzgerald,14
Washington,396 DURHAM,U.S. Senate,LIB,,Dan Fitzgerald,7
Washington,397 BULL MOUNTAIN,U.S. Senate,LIB,,Dan Fitzgerald,24
Washington,398 COOPER MOUNTAIN,U.S. Senate,LIB,,Dan Fitzgerald,8
Washington,399 METZGER,U.S. Senate,LIB,,Dan Fitzgerald,31
Washington,400 WASHINGTON SQUARE,U.S. Senate,LIB,,Dan Fitzgerald,44
Washington,401 MAYO STREET,U.S. Senate,LIB,,Dan Fitzgerald,25
Washington,402 TIGARD/WALNUT ST,U.S. Senate,LIB,,Dan Fitzgerald,14
Washington,403 TIGARD/GAARDE ST,U.S. Senate,LIB,,Dan Fitzgerald,42
Washington,404 FOWLER SCHOOL,U.S. Senate,LIB,,Dan Fitzgerald,31
Washington,405 TWALITY SCHOOL,U.S. Senate,LIB,,Dan Fitzgerald,36
Washington,406 TIGARD CITY HALL,U.S. Senate,LIB,,Dan Fitzgerald,54
Washington,407 NORTH BARNES,U.S. Senate,LIB,,Dan Fitzgerald,12
Washington,408 SUMMERFIELD,U.S. Senate,LIB,,Dan Fitzgerald,38
Washington,409 SUMMERLAKE-WEST,U.S. Senate,LIB,,Dan Fitzgerald,22
Washington,410 BEEF BEND RD,U.S. Senate,LIB,,Dan Fitzgerald,11
Washington,411 SCHOLLS HEIGHTS,U.S. Senate,LIB,,Dan Fitzgerald,8
Washington,412 COOPER MT SCHOOL,U.S. Senate,LIB,,Dan Fitzgerald,20
Washington,413 FISCHER\PACIFIC HWY,U.S. Senate,LIB,,Dan Fitzgerald,0
Washington,414 BARROWS RD,U.S. Senate,LIB,,Dan Fitzgerald,14
Washington,415 BEEF BEND/131ST,U.S. Senate,LIB,,Dan Fitzgerald,2
Washington,416 SUMMERLAKE-EAST,U.S. Senate,LIB,,Dan Fitzgerald,17
Washington,417 ELDORADO,U.S. Senate,LIB,,Dan Fitzgerald,22
Washington,418 HART ROAD,U.S. Senate,LIB,,Dan Fitzgerald,2
Washington,419 KING CITY,U.S. Senate,LIB,,Dan Fitzgerald,14
Washington,420 TUALATIN CITY,U.S. Senate,LIB,,Dan Fitzgerald,39
Washington,421 TRI-CITIES,U.S. Senate,LIB,,Dan Fitzgerald,1
Washington,422 FG NORTH/UNINCORP,U.S. Senate,LIB,,Dan Fitzgerald,4
Washington,423 TUALATIN-NORTH,U.S. Senate,LIB,,Dan Fitzgerald,45
Washington,424 NW SHERWOOD CITY,U.S. Senate,LIB,,Dan Fitzgerald,48
Washington,425 SHERWOOD-UNINCORP,U.S. Senate,LIB,,Dan Fitzgerald,14
Washington,426 GRONER,U.S. Senate,LIB,,Dan Fitzgerald,1
Washington,427 SCHOLLS,U.S. Senate,LIB,,Dan Fitzgerald,22
Washington,428 TUALATIN-WEST,U.S. Senate,LIB,,Dan Fitzgerald,9
Washington,429 MILLER HILL,U.S. Senate,LIB,,Dan Fitzgerald,29
Washington,430 BALD PEAK,U.S. Senate,LIB,,Dan Fitzgerald,5
Washington,431 MOUNTAIN HOME,U.S. Senate,LIB,,Dan Fitzgerald,23
Washington,432 WILSONVILLE,U.S. Senate,LIB,,Dan Fitzgerald,0
Washington,433 ED BYROM SCHOOL,U.S. Senate,LIB,,Dan Fitzgerald,27
Washington,434 ERROL HASSELL,U.S. Senate,LIB,,Dan Fitzgerald,50
Washington,435 SE SHERWOOD CITY,U.S. Senate,LIB,,Dan Fitzgerald,38
Washington,436 TUALATIN CITY,U.S. Senate,LIB,,Dan Fitzgerald,4
Washington,437 HAZELBROOK,U.S. Senate,LIB,,Dan Fitzgerald,0
Washington,438 SE COUNTY,U.S. Senate,LIB,,Dan Fitzgerald,10
Washington,439 PCC,U.S. Senate,LIB,,Dan Fitzgerald,4
Washington,440 HILLSBORO-SOUTH,U.S. Senate,LIB,,Dan Fitzgerald,0
Washington,441 PORTLAND CITY,U.S. Senate,LIB,,Dan Fitzgerald,0
Washington,442 KEMMER RD,U.S. Senate,LIB,,Dan Fitzgerald,4
Washington,443 JENKINS/BASELINE,U.S. Senate,LIB,,Dan Fitzgerald,4
Washington,444 SPRINGVILLE,U.S. Senate,LIB,,Dan Fitzgerald,28
Washington,445 SCHOLLS HTS N,U.S. Senate,LIB,,Dan Fitzgerald,1
Washington,446 LOMBARD,U.S. Senate,LIB,,Dan Fitzgerald,22
Washington,447 HWY 217 EAST,U.S. Senate,LIB,,Dan Fitzgerald,1
Washington,448 CEDAR HILLS,U.S. Senate,LIB,,Dan Fitzgerald,3
Washington,449 CANYON/217,U.S. Senate,LIB,,Dan Fitzgerald,0
Washington,450 WALKER RD,U.S. Senate,LIB,,Dan Fitzgerald,0
Washington,451 GRABHORN,U.S. Senate,LIB,,Dan Fitzgerald,0
Washington,452 JOHNSON\185TH,U.S. Senate,LIB,,Dan Fitzgerald,44
Washington,453 BASELINE/185TH,U.S. Senate,LIB,,Dan Fitzgerald,0
Washington,454 BULL MT SPLIT,U.S. Senate,LIB,,Dan Fitzgerald,0
Washington,301 RURAL NW COUNTY,U.S. House,REP,1,Jim Greenfield,566
Washington,302 KINNAMAN,U.S. House,REP,1,Jim Greenfield,403
Washington,303 WITCH HAZEL,U.S. House,REP,1,Jim Greenfield,128
Washington,304 BUTTERNUT,U.S. House,REP,1,Jim Greenfield,594
Washington,305 BANKS,U.S. House,REP,1,Jim Greenfield,227
Washington,306 TANASBOURNE,U.S. House,REP,1,Jim Greenfield,102
Washington,307 WILLOW CREEK,U.S. House,REP,1,Jim Greenfield,373
Washington,308 BLOOMING FERN HILL,U.S. House,REP,1,Jim Greenfield,160
Washington,309 HAWTHORNE FARMS,U.S. House,REP,1,Jim Greenfield,344
Washington,310 DILLEY,U.S. House,REP,1,Jim Greenfield,335
Washington,311 LAURELWOOD,U.S. House,REP,1,Jim Greenfield,166
Washington,312 HAGG LAKE,U.S. House,REP,1,Jim Greenfield,208
Washington,313 HILLSBORO-UNINCORP,U.S. House,REP,1,Jim Greenfield,105
Washington,314 GLENCOE,U.S. House,REP,1,Jim Greenfield,229
Washington,315 HELVETIA,U.S. House,REP,1,Jim Greenfield,219
Washington,316 PUMPKIN RIDGE,U.S. House,REP,1,Jim Greenfield,276
Washington,317 VERBOORT,U.S. House,REP,1,Jim Greenfield,138
Washington,318 MINTER BRIDGE,U.S. House,REP,1,Jim Greenfield,598
Washington,319 QUATAMA STREET,U.S. House,REP,1,Jim Greenfield,157
Washington,320 HAZELDALE,U.S. House,REP,1,Jim Greenfield,388
Washington,321 GASTON,U.S. House,REP,1,Jim Greenfield,61
Washington,322 JACKTOWN,U.S. House,REP,1,Jim Greenfield,66
Washington,323 INDIAN HILLS,U.S. House,REP,1,Jim Greenfield,745
Washington,324 CHERRY GROVE,U.S. House,REP,1,Jim Greenfield,81
Washington,325 HILLSBORO-ISLANDS,U.S. House,REP,1,Jim Greenfield,3
Washington,326 RURAL BANKS,U.S. House,REP,1,Jim Greenfield,400
Washington,327 BROWN MIDDLE SCHOOL,U.S. House,REP,1,Jim Greenfield,640
Washington,328 FARMINGTON VIEW,U.S. House,REP,1,Jim Greenfield,361
Washington,329 CENTURY SCHOOL,U.S. House,REP,1,Jim Greenfield,718
Washington,330 NORTH PLAINS,U.S. House,REP,1,Jim Greenfield,218
Washington,331 PORTLAND /BARNES,U.S. House,REP,1,Jim Greenfield,0
Washington,332 ORENCO STATION,U.S. House,REP,1,Jim Greenfield,441
Washington,333 JOHN OLSEN,U.S. House,REP,1,Jim Greenfield,393
Washington,334 DIXIE MOUNTAIN,U.S. House,REP,1,Jim Greenfield,38
Washington,335 JACKSON SCHOOL,U.S. House,REP,1,Jim Greenfield,949
Washington,336 FAIR GROUNDS,U.S. House,REP,1,Jim Greenfield,554
Washington,337 WALNUT ST,U.S. House,REP,1,Jim Greenfield,734
Washington,338 CORNELIUS,U.S. House,REP,1,Jim Greenfield,698
Washington,339 FOREST GROVE-EAST,U.S. House,REP,1,Jim Greenfield,775
Washington,340 FOREST GROVE-WEST,U.S. House,REP,1,Jim Greenfield,995
Washington,341 CORNELIUS-SCHEFFLIN,U.S. House,REP,1,Jim Greenfield,90
Washington,342 DAVID HILL RD,U.S. House,REP,1,Jim Greenfield,41
Washington,343 MOOBERRY,U.S. House,REP,1,Jim Greenfield,841
Washington,344 HILLSBORO CENTRAL,U.S. House,REP,1,Jim Greenfield,547
Washington,345 W/HILLSBORO-UNINCORP,U.S. House,REP,1,Jim Greenfield,32
Washington,346 CORNELIUS/TUAL RIVER,U.S. House,REP,1,Jim Greenfield,75
Washington,347 FG/TUALATIN RIVER,U.S. House,REP,1,Jim Greenfield,8
Washington,348 LAKE OSWEGO,U.S. House,REP,1,Jim Greenfield,26
Washington,349 DIVISION STREET,U.S. House,REP,1,Jim Greenfield,380
Washington,350 FIR GROVE,U.S. House,REP,1,Jim Greenfield,807
Washington,351 ALOHA PARK,U.S. House,REP,1,Jim Greenfield,336
Washington,352 BEAVERTON-CENTER,U.S. House,REP,1,Jim Greenfield,72
Washington,353 WALKER ROAD-SOUTH,U.S. House,REP,1,Jim Greenfield,232
Washington,354 CHEHALEM SCHOOL,U.S. House,REP,1,Jim Greenfield,778
Washington,355 MEADOW PARK,U.S. House,REP,1,Jim Greenfield,555
Washington,356 ALOHA-WEST,U.S. House,REP,1,Jim Greenfield,327
Washington,357 HERITAGE PARK,U.S. House,REP,1,Jim Greenfield,322
Washington,358 SEMINOLE ESTATES,U.S. House,REP,1,Jim Greenfield,216
Washington,359 WATERHOUSE,U.S. House,REP,1,Jim Greenfield,782
Washington,360 PHEASANT LANE,U.S. House,REP,1,Jim Greenfield,365
Washington,361 MILLIKAN,U.S. House,REP,1,Jim Greenfield,112
Washington,362 CEDAR HILLS,U.S. House,REP,1,Jim Greenfield,708
Washington,363 BARNES RD,U.S. House,REP,1,Jim Greenfield,632
Washington,364 MCDANIEL RD,U.S. House,REP,1,Jim Greenfield,762
Washington,365 LEAHY RD,U.S. House,REP,1,Jim Greenfield,637
Washington,366 WEST TUALATIN VIEW,U.S. House,REP,1,Jim Greenfield,258
Washington,367 THOMPSON RD,U.S. House,REP,1,Jim Greenfield,648
Washington,368 SOMERSET,U.S. House,REP,1,Jim Greenfield,799
Washington,369 COLUMBIA AVE,U.S. House,REP,1,Jim Greenfield,430
Washington,370 ROCK CREEK,U.S. House,REP,1,Jim Greenfield,515
Washington,371 OAK HILLS,U.S. House,REP,1,Jim Greenfield,486
Washington,372 RIDGEWOOD SCHOOL,U.S. House,REP,1,Jim Greenfield,364
Washington,373 CORNELIUS PASS,U.S. House,REP,1,Jim Greenfield,121
Washington,374 JACOBSON RD,U.S. House,REP,1,Jim Greenfield,2
Washington,375 PORTLAND CITY,U.S. House,REP,1,Jim Greenfield,29
Washington,376 WESTVIEW,U.S. House,REP,1,Jim Greenfield,397
