county,precinct,office,district,candidate,party,votes
Sherman,Rufus #1,Governor,,Roger Weldner,REP,1
Sherman,Wasco #2,Governor,,Roger Weldner,REP,3
Sherman,Moro #3,Governor,,Roger Weldner,REP,1
Sherman,Grass Valley #4,Governor,,Roger Weldner,REP,5
Sherman,Kent #5,Governor,,Roger Weldner,REP,1
Sherman,Rufus #1,Governor,,Kevin L. Mannix,REP,7
Sherman,Wasco #2,Governor,,Kevin L. Mannix,REP,25
Sherman,Moro #3,Governor,,Kevin L. Mannix,REP,21
Sherman,Grass Valley #4,Governor,,Kevin L. Mannix,REP,18
Sherman,Kent #5,Governor,,Kevin L. Mannix,REP,7
Sherman,Rufus #1,Governor,,W. Ames Curtright,REP,2
Sherman,Wasco #2,Governor,,W. Ames Curtright,REP,4
Sherman,Moro #3,Governor,,W. Ames Curtright,REP,2
Sherman,Grass Valley #4,Governor,,W. Ames Curtright,REP,1
Sherman,Kent #5,Governor,,W. Ames Curtright,REP,2
Sherman,Rufus #1,Governor,,Lee R. Shindler,REP,0
Sherman,Wasco #2,Governor,,Lee R. Shindler,REP,0
Sherman,Moro #3,Governor,,Lee R. Shindler,REP,1
Sherman,Grass Valley #4,Governor,,Lee R. Shindler,REP,1
Sherman,Kent #5,Governor,,Lee R. Shindler,REP,0
Sherman,Rufus #1,Governor,,Ron Saxton,REP,13
Sherman,Wasco #2,Governor,,Ron Saxton,REP,46
Sherman,Moro #3,Governor,,Ron Saxton,REP,35
Sherman,Grass Valley #4,Governor,,Ron Saxton,REP,10
Sherman,Kent #5,Governor,,Ron Saxton,REP,13
Sherman,Rufus #1,Governor,,Jack Roberts,REP,12
Sherman,Wasco #2,Governor,,Jack Roberts,REP,35
Sherman,Moro #3,Governor,,Jack Roberts,REP,33
Sherman,Grass Valley #4,Governor,,Jack Roberts,REP,20
Sherman,Kent #5,Governor,,Jack Roberts,REP,11
Sherman,Rufus #1,Governor,,Write-ins,REP,1
Sherman,Wasco #2,Governor,,Write-ins,REP,3
Sherman,Moro #3,Governor,,Write-ins,REP,3
Sherman,Grass Valley #4,Governor,,Write-ins,REP,0
Sherman,Kent #5,Governor,,Write-ins,REP,0
Sherman,Rufus #1,U.S. Senate,,Gordon H. Smith,REP,30
Sherman,Wasco #2,U.S. Senate,,Gordon H. Smith,REP,113
Sherman,Moro #3,U.S. Senate,,Gordon H. Smith,REP,104
Sherman,Grass Valley #4,U.S. Senate,,Gordon H. Smith,REP,54
Sherman,Kent #5,U.S. Senate,,Gordon H. Smith,REP,30
Sherman,Rufus #1,U.S. Senate,,Write-ins,REP,1
Sherman,Wasco #2,U.S. Senate,,Write-ins,REP,3
Sherman,Moro #3,U.S. Senate,,Write-ins,REP,0
Sherman,Grass Valley #4,U.S. Senate,,Write-ins,REP,1
Sherman,Kent #5,U.S. Senate,,Write-ins,REP,0
Sherman,Rufus #1,U.S. House,2,Greg Walden,REP,33
Sherman,Wasco #2,U.S. House,2,Greg Walden,REP,110
Sherman,Moro #3,U.S. House,2,Greg Walden,REP,105
Sherman,Grass Valley #4,U.S. House,2,Greg Walden,REP,55
Sherman,Kent #5,U.S. House,2,Greg Walden,REP,30
Sherman,Rufus #1,U.S. House,2,Write-ins,REP,0
Sherman,Wasco #2,U.S. House,2,Write-ins,REP,2
Sherman,Moro #3,U.S. House,2,Write-ins,REP,0
Sherman,Grass Valley #4,U.S. House,2,Write-ins,REP,0
Sherman,Kent #5,U.S. House,2,Write-ins,REP,0
Sherman,Rufus #1,State House,59,John Mabrey,REP,27
Sherman,Wasco #2,State House,59,John Mabrey,REP,103
Sherman,Moro #3,State House,59,John Mabrey,REP,91
Sherman,Grass Valley #4,State House,59,John Mabrey,REP,53
Sherman,Kent #5,State House,59,John Mabrey,REP,25
Sherman,Rufus #1,State House,59,Write-ins,REP,2
Sherman,Wasco #2,State House,59,Write-ins,REP,2
Sherman,Moro #3,State House,59,Write-ins,REP,1
Sherman,Grass Valley #4,State House,59,Write-ins,REP,0
Sherman,Kent #5,State House,59,Write-ins,REP,0
Sherman,Rufus #1,Governor,,Jim Hill,DEM,14
Sherman,Wasco #2,Governor,,Jim Hill,DEM,23
Sherman,Moro #3,Governor,,Jim Hill,DEM,18
Sherman,Grass Valley #4,Governor,,Jim Hill,DEM,11
Sherman,Kent #5,Governor,,Jim Hill,DEM,2
Sherman,Rufus #1,Governor,,Caleb Burns,DEM,2
Sherman,Wasco #2,Governor,,Caleb Burns,DEM,4
Sherman,Moro #3,Governor,,Caleb Burns,DEM,0
Sherman,Grass Valley #4,Governor,,Caleb Burns,DEM,1
Sherman,Kent #5,Governor,,Caleb Burns,DEM,0
Sherman,Rufus #1,Governor,,Ted Kulongoski,DEM,24
Sherman,Wasco #2,Governor,,Ted Kulongoski,DEM,48
Sherman,Moro #3,Governor,,Ted Kulongoski,DEM,35
Sherman,Grass Valley #4,Governor,,Ted Kulongoski,DEM,15
Sherman,Kent #5,Governor,,Ted Kulongoski,DEM,3
Sherman,Rufus #1,Governor,,William Peter Allen,DEM,0
Sherman,Wasco #2,Governor,,William Peter Allen,DEM,1
Sherman,Moro #3,Governor,,William Peter Allen,DEM,2
Sherman,Grass Valley #4,Governor,,William Peter Allen,DEM,4
Sherman,Kent #5,Governor,,William Peter Allen,DEM,0
Sherman,Rufus #1,Governor,,Bev Stein,DEM,16
Sherman,Wasco #2,Governor,,Bev Stein,DEM,26
Sherman,Moro #3,Governor,,Bev Stein,DEM,15
Sherman,Grass Valley #4,Governor,,Bev Stein,DEM,17
Sherman,Kent #5,Governor,,Bev Stein,DEM,2
Sherman,Rufus #1,Governor,,Write-ins,DEM,1
Sherman,Wasco #2,Governor,,Write-ins,DEM,4
Sherman,Moro #3,Governor,,Write-ins,DEM,7
Sherman,Grass Valley #4,Governor,,Write-ins,DEM,6
Sherman,Kent #5,Governor,,Write-ins,DEM,1
Sherman,Rufus #1,U.S. Senate,,Craig Hanson,DEM,7
Sherman,Wasco #2,U.S. Senate,,Craig Hanson,DEM,11
Sherman,Moro #3,U.S. Senate,,Craig Hanson,DEM,12
Sherman,Grass Valley #4,U.S. Senate,,Craig Hanson,DEM,6
Sherman,Kent #5,U.S. Senate,,Craig Hanson,DEM,2
Sherman,Rufus #1,U.S. Senate,,Greg Haven,DEM,3
Sherman,Wasco #2,U.S. Senate,,Greg Haven,DEM,6
Sherman,Moro #3,U.S. Senate,,Greg Haven,DEM,2
Sherman,Grass Valley #4,U.S. Senate,,Greg Haven,DEM,4
Sherman,Kent #5,U.S. Senate,,Greg Haven,DEM,1
Sherman,Rufus #1,U.S. Senate,,Bill Bradbury,DEM,40
Sherman,Wasco #2,U.S. Senate,,Bill Bradbury,DEM,71
Sherman,Moro #3,U.S. Senate,,Bill Bradbury,DEM,47
Sherman,Grass Valley #4,U.S. Senate,,Bill Bradbury,DEM,27
Sherman,Kent #5,U.S. Senate,,Bill Bradbury,DEM,2
Sherman,Rufus #1,U.S. Senate,,Write-ins,DEM,1
Sherman,Wasco #2,U.S. Senate,,Write-ins,DEM,8
Sherman,Moro #3,U.S. Senate,,Write-ins,DEM,8
Sherman,Grass Valley #4,U.S. Senate,,Write-ins,DEM,7
Sherman,Kent #5,U.S. Senate,,Write-ins,DEM,1
Sherman,Rufus #1,U.S. House,2,Peter Buckley,DEM,25
Sherman,Wasco #2,U.S. House,2,Peter Buckley,DEM,45
Sherman,Moro #3,U.S. House,2,Peter Buckley,DEM,43
