county,precinct,office,district,candidate,party,votes,
clackamas,0390 390,U.S. House,3,Earl Blumenauer,DEM,301,
clackamas,0390 390,U.S. House,3,John Sweeney,DEM,20,
clackamas,0390 390,U.S. House,3,Joseph Walsh (Lone Vet),DEM,30,
clackamas,0390 390,U.S. House,3,Write-ins,,0,
clackamas,0390 390,U.S. House,3,Over Votes,,0,
clackamas,0390 390,U.S. House,3,Under Votes,,34,
clackamas,0394 394,U.S. House,3,Earl Blumenauer,DEM,282,
clackamas,0394 394,U.S. House,3,John Sweeney,DEM,36,
clackamas,0394 394,U.S. House,3,Joseph Walsh (Lone Vet),DEM,18,
clackamas,0394 394,U.S. House,3,Write-ins,,0,
clackamas,0394 394,U.S. House,3,Over Votes,,0,
clackamas,0394 394,U.S. House,3,Under Votes,,31,
clackamas,0401 401,U.S. House,3,Earl Blumenauer,DEM,280,
clackamas,0401 401,U.S. House,3,John Sweeney,DEM,33,
clackamas,0401 401,U.S. House,3,Joseph Walsh (Lone Vet),DEM,25,
clackamas,0401 401,U.S. House,3,Write-ins,,2,
clackamas,0401 401,U.S. House,3,Over Votes,,0,
clackamas,0401 401,U.S. House,3,Under Votes,,46,
clackamas,0402 402,U.S. House,3,Earl Blumenauer,DEM,187,
clackamas,0402 402,U.S. House,3,John Sweeney,DEM,31,
clackamas,0402 402,U.S. House,3,Joseph Walsh (Lone Vet),DEM,23,
clackamas,0402 402,U.S. House,3,Write-ins,,2,
clackamas,0402 402,U.S. House,3,Over Votes,,0,
clackamas,0402 402,U.S. House,3,Under Votes,,21,
clackamas,0403 403,U.S. House,3,Earl Blumenauer,DEM,193,
clackamas,0403 403,U.S. House,3,John Sweeney,DEM,29,
clackamas,0403 403,U.S. House,3,Joseph Walsh (Lone Vet),DEM,24,
clackamas,0403 403,U.S. House,3,Write-ins,,0,
clackamas,0403 403,U.S. House,3,Over Votes,,0,
clackamas,0403 403,U.S. House,3,Under Votes,,28,
clackamas,0404 404,U.S. House,3,Earl Blumenauer,DEM,169,
clackamas,0404 404,U.S. House,3,John Sweeney,DEM,27,
clackamas,0404 404,U.S. House,3,Joseph Walsh (Lone Vet),DEM,13,
clackamas,0404 404,U.S. House,3,Write-ins,,0,
clackamas,0404 404,U.S. House,3,Over Votes,,0,
clackamas,0404 404,U.S. House,3,Under Votes,,26,
clackamas,0405 405,U.S. House,3,Earl Blumenauer,DEM,350,
clackamas,0405 405,U.S. House,3,John Sweeney,DEM,38,
clackamas,0405 405,U.S. House,3,Joseph Walsh (Lone Vet),DEM,33,
clackamas,0405 405,U.S. House,3,Write-ins,,0,
clackamas,0405 405,U.S. House,3,Over Votes,,0,
clackamas,0405 405,U.S. House,3,Under Votes,,57,
clackamas,0407 407,U.S. House,3,Earl Blumenauer,DEM,181,
clackamas,0407 407,U.S. House,3,John Sweeney,DEM,19,
clackamas,0407 407,U.S. House,3,Joseph Walsh (Lone Vet),DEM,15,
clackamas,0407 407,U.S. House,3,Write-ins,,0,
clackamas,0407 407,U.S. House,3,Over Votes,,0,
clackamas,0407 407,U.S. House,3,Under Votes,,29,
clackamas,0411 411,U.S. House,3,Earl Blumenauer,DEM,331,
clackamas,0411 411,U.S. House,3,John Sweeney,DEM,28,
clackamas,0411 411,U.S. House,3,Joseph Walsh (Lone Vet),DEM,18,
clackamas,0411 411,U.S. House,3,Write-ins,,1,
clackamas,0411 411,U.S. House,3,Over Votes,,0,
clackamas,0411 411,U.S. House,3,Under Votes,,43,
clackamas,0412 412,U.S. House,3,Earl Blumenauer,DEM,322,
clackamas,0412 412,U.S. House,3,John Sweeney,DEM,45,
clackamas,0412 412,U.S. House,3,Joseph Walsh (Lone Vet),DEM,21,
clackamas,0412 412,U.S. House,3,Write-ins,,3,
clackamas,0412 412,U.S. House,3,Over Votes,,0,
clackamas,0412 412,U.S. House,3,Under Votes,,80,
clackamas,0413 413,U.S. House,3,Earl Blumenauer,DEM,177,
clackamas,0413 413,U.S. House,3,John Sweeney,DEM,10,
clackamas,0413 413,U.S. House,3,Joseph Walsh (Lone Vet),DEM,6,
clackamas,0413 413,U.S. House,3,Write-ins,,0,
clackamas,0413 413,U.S. House,3,Over Votes,,0,
clackamas,0413 413,U.S. House,3,Under Votes,,20,
clackamas,0414 414,U.S. House,3,Earl Blumenauer,DEM,279,
clackamas,0414 414,U.S. House,3,John Sweeney,DEM,24,
clackamas,0414 414,U.S. House,3,Joseph Walsh (Lone Vet),DEM,16,
clackamas,0414 414,U.S. House,3,Write-ins,,1,
clackamas,0414 414,U.S. House,3,Over Votes,,0,
clackamas,0414 414,U.S. House,3,Under Votes,,60,
clackamas,0422 422,U.S. House,3,Earl Blumenauer,DEM,237,
clackamas,0422 422,U.S. House,3,John Sweeney,DEM,36,
clackamas,0422 422,U.S. House,3,Joseph Walsh (Lone Vet),DEM,34,
clackamas,0422 422,U.S. House,3,Write-ins,,1,
clackamas,0422 422,U.S. House,3,Over Votes,,0,
clackamas,0422 422,U.S. House,3,Under Votes,,48,
clackamas,0441 441,U.S. House,3,Earl Blumenauer,DEM,54,
clackamas,0441 441,U.S. House,3,John Sweeney,DEM,12,
clackamas,0441 441,U.S. House,3,Joseph Walsh (Lone Vet),DEM,7,
clackamas,0441 441,U.S. House,3,Write-ins,,0,
clackamas,0441 441,U.S. House,3,Over Votes,,0,
clackamas,0441 441,U.S. House,3,Under Votes,,25,
clackamas,0442 442,U.S. House,3,Earl Blumenauer,DEM,261,
clackamas,0442 442,U.S. House,3,John Sweeney,DEM,37,
clackamas,0442 442,U.S. House,3,Joseph Walsh (Lone Vet),DEM,27,
clackamas,0442 442,U.S. House,3,Write-ins,,0,
clackamas,0442 442,U.S. House,3,Over Votes,,0,
clackamas,0442 442,U.S. House,3,Under Votes,,36,
clackamas,0443 443,U.S. House,3,Earl Blumenauer,DEM,270,
clackamas,0443 443,U.S. House,3,John Sweeney,DEM,13,
clackamas,0443 443,U.S. House,3,Joseph Walsh (Lone Vet),DEM,19,
clackamas,0443 443,U.S. House,3,Write-ins,,1,
clackamas,0443 443,U.S. House,3,Over Votes,,0,
clackamas,0443 443,U.S. House,3,Under Votes,,47,
clackamas,0444 444,U.S. House,3,Earl Blumenauer,DEM,73,
clackamas,0444 444,U.S. House,3,John Sweeney,DEM,10,
clackamas,0444 444,U.S. House,3,Joseph Walsh (Lone Vet),DEM,3,
clackamas,0444 444,U.S. House,3,Write-ins,,0,
clackamas,0444 444,U.S. House,3,Over Votes,,0,
clackamas,0444 444,U.S. House,3,Under Votes,,11,
clackamas,0445 445,U.S. House,3,Earl Blumenauer,DEM,266,
clackamas,0445 445,U.S. House,3,John Sweeney,DEM,30,
clackamas,0445 445,U.S. House,3,Joseph Walsh (Lone Vet),DEM,24,
clackamas,0445 445,U.S. House,3,Write-ins,,0,
clackamas,0445 445,U.S. House,3,Over Votes,,0,
clackamas,0445 445,U.S. House,3,Under Votes,,43,
clackamas,0446 446,U.S. House,3,Earl Blumenauer,DEM,177,
clackamas,0446 446,U.S. House,3,John Sweeney,DEM,15,
clackamas,0446 446,U.S. House,3,Joseph Walsh (Lone Vet),DEM,21,
clackamas,0446 446,U.S. House,3,Write-ins,,0,
clackamas,0446 446,U.S. House,3,Over Votes,,0,
clackamas,0446 446,U.S. House,3,Under Votes,,27,
clackamas,0451 451,U.S. House,3,Earl Blumenauer,DEM,168,
clackamas,0451 451,U.S. House,3,John Sweeney,DEM,19,
clackamas,0451 451,U.S. House,3,Joseph Walsh (Lone Vet),DEM,25,
clackamas,0451 451,U.S. House,3,Write-ins,,1,
clackamas,0451 451,U.S. House,3,Over Votes,,1,
clackamas,0451 451,U.S. House,3,Under Votes,,36,
clackamas,0452 452,U.S. House,3,Earl Blumenauer,DEM,113,
clackamas,0452 452,U.S. House,3,John Sweeney,DEM,16,
clackamas,0452 452,U.S. House,3,Joseph Walsh (Lone Vet),DEM,16,
clackamas,0452 452,U.S. House,3,Write-ins,,0,
clackamas,0452 452,U.S. House,3,Over Votes,,0,
clackamas,0452 452,U.S. House,3,Under Votes,,16,
clackamas,0453 453,U.S. House,3,Earl Blumenauer,DEM,349,
clackamas,0453 453,U.S. House,3,John Sweeney,DEM,50,
clackamas,0453 453,U.S. House,3,Joseph Walsh (Lone Vet),DEM,46,
clackamas,0453 453,U.S. House,3,Write-ins,,1,
clackamas,0453 453,U.S. House,3,Over Votes,,1,
clackamas,0453 453,U.S. House,3,Under Votes,,33,
clackamas,0454 454,U.S. House,3,Earl Blumenauer,DEM,392,
clackamas,0454 454,U.S. House,3,John Sweeney,DEM,39,
clackamas,0454 454,U.S. House,3,Joseph Walsh (Lone Vet),DEM,37,
clackamas,0454 454,U.S. House,3,Write-ins,,1,
clackamas,0454 454,U.S. House,3,Over Votes,,1,
clackamas,0454 454,U.S. House,3,Under Votes,,56,
clackamas,0475 475,U.S. House,3,Earl Blumenauer,DEM,366,
clackamas,0475 475,U.S. House,3,John Sweeney,DEM,38,
clackamas,0475 475,U.S. House,3,Joseph Walsh (Lone Vet),DEM,20,
clackamas,0475 475,U.S. House,3,Write-ins,,1,
clackamas,0475 475,U.S. House,3,Over Votes,,0,
clackamas,0475 475,U.S. House,3,Under Votes,,75,
clackamas,0478 478,U.S. House,3,Earl Blumenauer,DEM,90,
clackamas,0478 478,U.S. House,3,John Sweeney,DEM,16,
clackamas,0478 478,U.S. House,3,Joseph Walsh (Lone Vet),DEM,13,
clackamas,0478 478,U.S. House,3,Write-ins,,0,
clackamas,0478 478,U.S. House,3,Over Votes,,0,
clackamas,0478 478,U.S. House,3,Under Votes,,11,
clackamas,0480 480,U.S. House,3,Earl Blumenauer,DEM,224,
clackamas,0480 480,U.S. House,3,John Sweeney,DEM,23,
clackamas,0480 480,U.S. House,3,Joseph Walsh (Lone Vet),DEM,29,
clackamas,0480 480,U.S. House,3,Write-ins,,1,
clackamas,0480 480,U.S. House,3,Over Votes,,0,
clackamas,0480 480,U.S. House,3,Under Votes,,23,
clackamas,0481 481,U.S. House,3,Earl Blumenauer,DEM,498,
clackamas,0481 481,U.S. House,3,John Sweeney,DEM,72,
clackamas,0481 481,U.S. House,3,Joseph Walsh (Lone Vet),DEM,84,
clackamas,0481 481,U.S. House,3,Write-ins,,2,
clackamas,0481 481,U.S. House,3,Over Votes,,0,
clackamas,0481 481,U.S. House,3,Under Votes,,89,
clackamas,0491 491,U.S. House,3,Earl Blumenauer,DEM,95,
clackamas,0491 491,U.S. House,3,John Sweeney,DEM,11,
clackamas,0491 491,U.S. House,3,Joseph Walsh (Lone Vet),DEM,23,
clackamas,0491 491,U.S. House,3,Write-ins,,0,
clackamas,0491 491,U.S. House,3,Over Votes,,0,
clackamas,0491 491,U.S. House,3,Under Votes,,13,
clackamas,0565 565,U.S. House,3,Earl Blumenauer,DEM,225,
clackamas,0565 565,U.S. House,3,John Sweeney,DEM,19,
clackamas,0565 565,U.S. House,3,Joseph Walsh (Lone Vet),DEM,22,
clackamas,0565 565,U.S. House,3,Write-ins,,2,
clackamas,0565 565,U.S. House,3,Over Votes,,0,
clackamas,0565 565,U.S. House,3,Under Votes,,32,
clackamas,0575 575,U.S. House,3,Earl Blumenauer,DEM,378,
clackamas,0575 575,U.S. House,3,John Sweeney,DEM,46,
clackamas,0575 575,U.S. House,3,Joseph Walsh (Lone Vet),DEM,43,
clackamas,0575 575,U.S. House,3,Write-ins,,1,
clackamas,0575 575,U.S. House,3,Over Votes,,1,
clackamas,0575 575,U.S. House,3,Under Votes,,52,
clackamas,0576 576,U.S. House,3,Earl Blumenauer,DEM,113,
clackamas,0576 576,U.S. House,3,John Sweeney,DEM,8,
clackamas,0576 576,U.S. House,3,Joseph Walsh (Lone Vet),DEM,17,
clackamas,0576 576,U.S. House,3,Write-ins,,1,
clackamas,0576 576,U.S. House,3,Over Votes,,0,
clackamas,0576 576,U.S. House,3,Under Votes,,28,
clackamas,0577 577,U.S. House,3,Earl Blumenauer,DEM,257,
clackamas,0577 577,U.S. House,3,John Sweeney,DEM,31,
clackamas,0577 577,U.S. House,3,Joseph Walsh (Lone Vet),DEM,30,
clackamas,0577 577,U.S. House,3,Write-ins,,1,
clackamas,0577 577,U.S. House,3,Over Votes,,0,
clackamas,0577 577,U.S. House,3,Under Votes,,56,
clackamas,0578 578,U.S. House,3,Earl Blumenauer,DEM,127,
clackamas,0578 578,U.S. House,3,John Sweeney,DEM,15,
clackamas,0578 578,U.S. House,3,Joseph Walsh (Lone Vet),DEM,12,
clackamas,0578 578,U.S. House,3,Write-ins,,0,
clackamas,0578 578,U.S. House,3,Over Votes,,0,
clackamas,0578 578,U.S. House,3,Under Votes,,23,
clackamas,0585 585,U.S. House,3,Earl Blumenauer,DEM,127,
clackamas,0585 585,U.S. House,3,John Sweeney,DEM,19,
clackamas,0585 585,U.S. House,3,Joseph Walsh (Lone Vet),DEM,14,
clackamas,0585 585,U.S. House,3,Write-ins,,2,
clackamas,0585 585,U.S. House,3,Over Votes,,0,
clackamas,0585 585,U.S. House,3,Under Votes,,25,
clackamas,0588 588,U.S. House,3,Earl Blumenauer,DEM,13,
clackamas,0588 588,U.S. House,3,John Sweeney,DEM,1,
clackamas,0588 588,U.S. House,3,Joseph Walsh (Lone Vet),DEM,0,
clackamas,0588 588,U.S. House,3,Write-ins,,0,
clackamas,0588 588,U.S. House,3,Over Votes,,0,
clackamas,0588 588,U.S. House,3,Under Votes,,1,
clackamas,0589 589,U.S. House,3,Earl Blumenauer,DEM,93,
clackamas,0589 589,U.S. House,3,John Sweeney,DEM,20,
clackamas,0589 589,U.S. House,3,Joseph Walsh (Lone Vet),DEM,12,
clackamas,0589 589,U.S. House,3,Write-ins,,0,
clackamas,0589 589,U.S. House,3,Over Votes,,0,
clackamas,0589 589,U.S. House,3,Under Votes,,15,
clackamas,0001 1,U.S. House,5,Kurt Schrader,DEM,205,
clackamas,0001 1,U.S. House,5,Andrew Foster,DEM,13,
clackamas,0001 1,U.S. House,5,Steve Marks,DEM,33,
clackamas,0001 1,U.S. House,5,Nancy Moran,DEM,51,
clackamas,0001 1,U.S. House,5,Richard Nathe,DEM,3,
clackamas,0001 1,U.S. House,5,Write-ins,,3,
clackamas,0001 1,U.S. House,5,Over Votes,,0,
clackamas,0001 1,U.S. House,5,Under Votes,,92,
clackamas,0002 2,U.S. House,5,Kurt Schrader,DEM,249,
clackamas,0002 2,U.S. House,5,Andrew Foster,DEM,20,
clackamas,0002 2,U.S. House,5,Steve Marks,DEM,49,
clackamas,0002 2,U.S. House,5,Nancy Moran,DEM,40,
clackamas,0002 2,U.S. House,5,Richard Nathe,DEM,3,
clackamas,0002 2,U.S. House,5,Write-ins,,3,
clackamas,0002 2,U.S. House,5,Over Votes,,0,
clackamas,0002 2,U.S. House,5,Under Votes,,68,
clackamas,0003 3,U.S. House,5,Kurt Schrader,DEM,177,
clackamas,0003 3,U.S. House,5,Andrew Foster,DEM,13,
clackamas,0003 3,U.S. House,5,Steve Marks,DEM,19,
clackamas,0003 3,U.S. House,5,Nancy Moran,DEM,47,
clackamas,0003 3,U.S. House,5,Richard Nathe,DEM,4,
clackamas,0003 3,U.S. House,5,Write-ins,,0,
clackamas,0003 3,U.S. House,5,Over Votes,,1,
clackamas,0003 3,U.S. House,5,Under Votes,,58,
clackamas,0005 5,U.S. House,5,Kurt Schrader,DEM,156,
clackamas,0005 5,U.S. House,5,Andrew Foster,DEM,7,
clackamas,0005 5,U.S. House,5,Steve Marks,DEM,24,
clackamas,0005 5,U.S. House,5,Nancy Moran,DEM,64,
clackamas,0005 5,U.S. House,5,Richard Nathe,DEM,2,
clackamas,0005 5,U.S. House,5,Write-ins,,0,
clackamas,0005 5,U.S. House,5,Over Votes,,0,
clackamas,0005 5,U.S. House,5,Under Votes,,56,
clackamas,0006 6,U.S. House,5,Kurt Schrader,DEM,237,
clackamas,0006 6,U.S. House,5,Andrew Foster,DEM,6,
clackamas,0006 6,U.S. House,5,Steve Marks,DEM,29,
clackamas,0006 6,U.S. House,5,Nancy Moran,DEM,27,
clackamas,0006 6,U.S. House,5,Richard Nathe,DEM,3,
clackamas,0006 6,U.S. House,5,Write-ins,,0,
clackamas,0006 6,U.S. House,5,Over Votes,,0,
clackamas,0006 6,U.S. House,5,Under Votes,,60,
clackamas,0007 7,U.S. House,5,Kurt Schrader,DEM,423,
clackamas,0007 7,U.S. House,5,Andrew Foster,DEM,24,
clackamas,0007 7,U.S. House,5,Steve Marks,DEM,61,
clackamas,0007 7,U.S. House,5,Nancy Moran,DEM,78,
clackamas,0007 7,U.S. House,5,Richard Nathe,DEM,7,
clackamas,0007 7,U.S. House,5,Write-ins,,2,
clackamas,0007 7,U.S. House,5,Over Votes,,1,
clackamas,0007 7,U.S. House,5,Under Votes,,132,
clackamas,0008 8,U.S. House,5,Kurt Schrader,DEM,307,
clackamas,0008 8,U.S. House,5,Andrew Foster,DEM,31,
clackamas,0008 8,U.S. House,5,Steve Marks,DEM,44,
clackamas,0008 8,U.S. House,5,Nancy Moran,DEM,61,
clackamas,0008 8,U.S. House,5,Richard Nathe,DEM,8,
clackamas,0008 8,U.S. House,5,Write-ins,,0,
clackamas,0008 8,U.S. House,5,Over Votes,,0,
clackamas,0008 8,U.S. House,5,Under Votes,,118,
clackamas,0009 9,U.S. House,5,Kurt Schrader,DEM,185,
clackamas,0009 9,U.S. House,5,Andrew Foster,DEM,26,
clackamas,0009 9,U.S. House,5,Steve Marks,DEM,28,
clackamas,0009 9,U.S. House,5,Nancy Moran,DEM,60,
clackamas,0009 9,U.S. House,5,Richard Nathe,DEM,5,
clackamas,0009 9,U.S. House,5,Write-ins,,2,
clackamas,0009 9,U.S. House,5,Over Votes,,1,
clackamas,0009 9,U.S. House,5,Under Votes,,88,
clackamas,0011 11,U.S. House,5,Kurt Schrader,DEM,286,
clackamas,0011 11,U.S. House,5,Andrew Foster,DEM,11,
clackamas,0011 11,U.S. House,5,Steve Marks,DEM,45,
clackamas,0011 11,U.S. House,5,Nancy Moran,DEM,61,
clackamas,0011 11,U.S. House,5,Richard Nathe,DEM,5,
clackamas,0011 11,U.S. House,5,Write-ins,,2,
clackamas,0011 11,U.S. House,5,Over Votes,,2,
clackamas,0011 11,U.S. House,5,Under Votes,,104,
clackamas,0012 12,U.S. House,5,Kurt Schrader,DEM,379,
clackamas,0012 12,U.S. House,5,Andrew Foster,DEM,19,
clackamas,0012 12,U.S. House,5,Steve Marks,DEM,47,
clackamas,0012 12,U.S. House,5,Nancy Moran,DEM,64,
clackamas,0012 12,U.S. House,5,Richard Nathe,DEM,5,
clackamas,0012 12,U.S. House,5,Write-ins,,0,
clackamas,0012 12,U.S. House,5,Over Votes,,0,
clackamas,0012 12,U.S. House,5,Under Votes,,148,
clackamas,0031 31,U.S. House,5,Kurt Schrader,DEM,90,
clackamas,0031 31,U.S. House,5,Andrew Foster,DEM,15,
clackamas,0031 31,U.S. House,5,Steve Marks,DEM,16,
clackamas,0031 31,U.S. House,5,Nancy Moran,DEM,45,
clackamas,0031 31,U.S. House,5,Richard Nathe,DEM,0,
clackamas,0031 31,U.S. House,5,Write-ins,,0,
clackamas,0031 31,U.S. House,5,Over Votes,,0,
clackamas,0031 31,U.S. House,5,Under Votes,,33,
clackamas,0032 32,U.S. House,5,Kurt Schrader,DEM,80,
clackamas,0032 32,U.S. House,5,Andrew Foster,DEM,6,
clackamas,0032 32,U.S. House,5,Steve Marks,DEM,12,
clackamas,0032 32,U.S. House,5,Nancy Moran,DEM,25,
clackamas,0032 32,U.S. House,5,Richard Nathe,DEM,1,
clackamas,0032 32,U.S. House,5,Write-ins,,0,
clackamas,0032 32,U.S. House,5,Over Votes,,1,
clackamas,0032 32,U.S. House,5,Under Votes,,37,
clackamas,0033 33,U.S. House,5,Kurt Schrader,DEM,193,
clackamas,0033 33,U.S. House,5,Andrew Foster,DEM,19,
clackamas,0033 33,U.S. House,5,Steve Marks,DEM,33,
clackamas,0033 33,U.S. House,5,Nancy Moran,DEM,61,
clackamas,0033 33,U.S. House,5,Richard Nathe,DEM,4,
clackamas,0033 33,U.S. House,5,Write-ins,,2,
clackamas,0033 33,U.S. House,5,Over Votes,,0,
clackamas,0033 33,U.S. House,5,Under Votes,,85,
clackamas,0034 34,U.S. House,5,Kurt Schrader,DEM,268,
clackamas,0034 34,U.S. House,5,Andrew Foster,DEM,22,
clackamas,0034 34,U.S. House,5,Steve Marks,DEM,37,
clackamas,0034 34,U.S. House,5,Nancy Moran,DEM,51,
clackamas,0034 34,U.S. House,5,Richard Nathe,DEM,5,
clackamas,0034 34,U.S. House,5,Write-ins,,1,
clackamas,0034 34,U.S. House,5,Over Votes,,0,
clackamas,0034 34,U.S. House,5,Under Votes,,118,
clackamas,0038 38,U.S. House,5,Kurt Schrader,DEM,146,
clackamas,0038 38,U.S. House,5,Andrew Foster,DEM,13,
clackamas,0038 38,U.S. House,5,Steve Marks,DEM,33,
clackamas,0038 38,U.S. House,5,Nancy Moran,DEM,32,
clackamas,0038 38,U.S. House,5,Richard Nathe,DEM,2,
clackamas,0038 38,U.S. House,5,Write-ins,,1,
clackamas,0038 38,U.S. House,5,Over Votes,,1,
clackamas,0038 38,U.S. House,5,Under Votes,,68,
clackamas,0039 39,U.S. House,5,Kurt Schrader,DEM,223,
clackamas,0039 39,U.S. House,5,Andrew Foster,DEM,16,
clackamas,0039 39,U.S. House,5,Steve Marks,DEM,41,
clackamas,0039 39,U.S. House,5,Nancy Moran,DEM,51,
clackamas,0039 39,U.S. House,5,Richard Nathe,DEM,8,
clackamas,0039 39,U.S. House,5,Write-ins,,1,
clackamas,0039 39,U.S. House,5,Over Votes,,1,
clackamas,0039 39,U.S. House,5,Under Votes,,88,
clackamas,0090 90,U.S. House,5,Kurt Schrader,DEM,0,
clackamas,0090 90,U.S. House,5,Andrew Foster,DEM,0,
clackamas,0090 90,U.S. House,5,Steve Marks,DEM,0,
clackamas,0090 90,U.S. House,5,Nancy Moran,DEM,0,
clackamas,0090 90,U.S. House,5,Richard Nathe,DEM,0,
clackamas,0090 90,U.S. House,5,Write-ins,,0,
clackamas,0090 90,U.S. House,5,Over Votes,,0,
clackamas,0090 90,U.S. House,5,Under Votes,,1,
clackamas,0111 111,U.S. House,5,Kurt Schrader,DEM,127,
clackamas,0111 111,U.S. House,5,Andrew Foster,DEM,17,
clackamas,0111 111,U.S. House,5,Steve Marks,DEM,30,
clackamas,0111 111,U.S. House,5,Nancy Moran,DEM,42,
clackamas,0111 111,U.S. House,5,Richard Nathe,DEM,3,
clackamas,0111 111,U.S. House,5,Write-ins,,0,
clackamas,0111 111,U.S. House,5,Over Votes,,0,
clackamas,0111 111,U.S. House,5,Under Votes,,51,
clackamas,0112 112,U.S. House,5,Kurt Schrader,DEM,184,
clackamas,0112 112,U.S. House,5,Andrew Foster,DEM,24,
clackamas,0112 112,U.S. House,5,Steve Marks,DEM,47,
clackamas,0112 112,U.S. House,5,Nancy Moran,DEM,72,
clackamas,0112 112,U.S. House,5,Richard Nathe,DEM,6,
clackamas,0112 112,U.S. House,5,Write-ins,,1,
clackamas,0112 112,U.S. House,5,Over Votes,,0,
clackamas,0112 112,U.S. House,5,Under Votes,,86,
clackamas,0116 116,U.S. House,5,Kurt Schrader,DEM,108,
clackamas,0116 116,U.S. House,5,Andrew Foster,DEM,4,
clackamas,0116 116,U.S. House,5,Steve Marks,DEM,7,
clackamas,0116 116,U.S. House,5,Nancy Moran,DEM,14,
clackamas,0116 116,U.S. House,5,Richard Nathe,DEM,3,
clackamas,0116 116,U.S. House,5,Write-ins,,0,
clackamas,0116 116,U.S. House,5,Over Votes,,0,
clackamas,0116 116,U.S. House,5,Under Votes,,17,
clackamas,0117 117,U.S. House,5,Kurt Schrader,DEM,32,
clackamas,0117 117,U.S. House,5,Andrew Foster,DEM,1,
clackamas,0117 117,U.S. House,5,Steve Marks,DEM,2,
clackamas,0117 117,U.S. House,5,Nancy Moran,DEM,3,
clackamas,0117 117,U.S. House,5,Richard Nathe,DEM,0,
clackamas,0117 117,U.S. House,5,Write-ins,,0,
clackamas,0117 117,U.S. House,5,Over Votes,,0,
clackamas,0117 117,U.S. House,5,Under Votes,,14,
clackamas,0122 122,U.S. House,5,Kurt Schrader,DEM,343,
clackamas,0122 122,U.S. House,5,Andrew Foster,DEM,20,
clackamas,0122 122,U.S. House,5,Steve Marks,DEM,41,
clackamas,0122 122,U.S. House,5,Nancy Moran,DEM,51,
clackamas,0122 122,U.S. House,5,Richard Nathe,DEM,7,
clackamas,0122 122,U.S. House,5,Write-ins,,1,
clackamas,0122 122,U.S. House,5,Over Votes,,0,
clackamas,0122 122,U.S. House,5,Under Votes,,83,
clackamas,0123 123,U.S. House,5,Kurt Schrader,DEM,122,
clackamas,0123 123,U.S. House,5,Andrew Foster,DEM,3,
clackamas,0123 123,U.S. House,5,Steve Marks,DEM,10,
clackamas,0123 123,U.S. House,5,Nancy Moran,DEM,15,
clackamas,0123 123,U.S. House,5,Richard Nathe,DEM,0,
clackamas,0123 123,U.S. House,5,Write-ins,,2,
clackamas,0123 123,U.S. House,5,Over Votes,,0,
clackamas,0123 123,U.S. House,5,Under Votes,,18,
clackamas,0124 124,U.S. House,5,Kurt Schrader,DEM,378,
clackamas,0124 124,U.S. House,5,Andrew Foster,DEM,18,
clackamas,0124 124,U.S. House,5,Steve Marks,DEM,33,
clackamas,0124 124,U.S. House,5,Nancy Moran,DEM,42,
clackamas,0124 124,U.S. House,5,Richard Nathe,DEM,2,
clackamas,0124 124,U.S. House,5,Write-ins,,4,
clackamas,0124 124,U.S. House,5,Over Votes,,0,
clackamas,0124 124,U.S. House,5,Under Votes,,64,
clackamas,0125 125,U.S. House,5,Kurt Schrader,DEM,292,
clackamas,0125 125,U.S. House,5,Andrew Foster,DEM,8,
clackamas,0125 125,U.S. House,5,Steve Marks,DEM,20,
clackamas,0125 125,U.S. House,5,Nancy Moran,DEM,32,
clackamas,0125 125,U.S. House,5,Richard Nathe,DEM,5,
clackamas,0125 125,U.S. House,5,Write-ins,,2,
clackamas,0125 125,U.S. House,5,Over Votes,,1,
clackamas,0125 125,U.S. House,5,Under Votes,,48,
clackamas,0126 126,U.S. House,5,Kurt Schrader,DEM,287,
clackamas,0126 126,U.S. House,5,Andrew Foster,DEM,15,
clackamas,0126 126,U.S. House,5,Steve Marks,DEM,27,
clackamas,0126 126,U.S. House,5,Nancy Moran,DEM,34,
clackamas,0126 126,U.S. House,5,Richard Nathe,DEM,4,
clackamas,0126 126,U.S. House,5,Write-ins,,1,
clackamas,0126 126,U.S. House,5,Over Votes,,1,
clackamas,0126 126,U.S. House,5,Under Votes,,48,
clackamas,0130 130,U.S. House,5,Kurt Schrader,DEM,345,
clackamas,0130 130,U.S. House,5,Andrew Foster,DEM,31,
clackamas,0130 130,U.S. House,5,Steve Marks,DEM,72,
clackamas,0130 130,U.S. House,5,Nancy Moran,DEM,87,
clackamas,0130 130,U.S. House,5,Richard Nathe,DEM,6,
clackamas,0130 130,U.S. House,5,Write-ins,,3,
clackamas,0130 130,U.S. House,5,Over Votes,,2,
clackamas,0130 130,U.S. House,5,Under Votes,,188,
clackamas,0131 131,U.S. House,5,Kurt Schrader,DEM,285,
clackamas,0131 131,U.S. House,5,Andrew Foster,DEM,31,
clackamas,0131 131,U.S. House,5,Steve Marks,DEM,95,
clackamas,0131 131,U.S. House,5,Nancy Moran,DEM,88,
clackamas,0131 131,U.S. House,5,Richard Nathe,DEM,8,
clackamas,0131 131,U.S. House,5,Write-ins,,3,
clackamas,0131 131,U.S. House,5,Over Votes,,0,
clackamas,0131 131,U.S. House,5,Under Votes,,227,
clackamas,0132 132,U.S. House,5,Kurt Schrader,DEM,279,
clackamas,0132 132,U.S. House,5,Andrew Foster,DEM,24,
